radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
,,,,,
-3.44114177447041e-05,1.0410614779058278,-3.51973392597087e-05,22.868118216260655,0.00015326209074758602,46.84646918011216
-5.6710433293562235e-06,0.19501744306062108,-9.92338206646376e-05,13.589461503922458,-2.0810638377976795e-05,25.26551796760546
-5.3312544406915185e-06,0.216733576312798,5.685558727748681e-05,5.693407120901526,0.00023612375160839312,7.0178830185007826
-1.3874227441406511e-05,0.0557708830900836,-4.811892984060012e-05,-0.478088886640883,-4.2121670633445477e-05,-1.0533960150430381
-2.9684444364925372e-05,0.004267235360018162,-0.00013402299025019881,-3.7871232199900327,-0.00021875819789203728,-5.623107551078146
2.997747588838126e-05,-0.05763611761849319,0.0002092402262947428,-3.1395406768164786,0.00010823129401114559,-8.503309912938857
-4.931960278335701e-06,-0.017105600074058813,-0.00021757593352204896,-0.7126441087606015,-0.00011197961935620337,-7.112851983999471
-3.2298356699770464e-05,0.03051792029801348,-4.417604905199851e-05,-1.39168883884774,0.0002785825485057472,-5.114594416209675
-5.410423028588685e-07,3.042501539596287e-08,-0.0003204846348710891,-0.3967836538187086,0.0005064807464931036,-3.564322923282436
,,4.159692311831234e-05,-0.43729420329035396,-0.000419603721553502,-2.4692197749774714
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
