radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
0.0003086701078484381,0.004885703376444894,0.00014204619144017171,31.134746865839304,,
0.00027214290350264896,-4.1777729760677715,0.000337495981130421,14.489343165112714,-8.766332826105547e-05,46.84189909307518
0.00011424088538156303,-0.2543805176810352,9.17068047769469e-05,11.406805975036008,6.136933113940618e-05,23.786861305114996
-4.4086766336014216e-05,1.411322692572348,4.1487585203026436e-05,6.864830727708984,0.00010600160221661305,9.848262956560681
3.3663147554102366e-05,0.06421957547866342,0.00013621372666922614,0.5521833522409736,0.00020418076086432986,0.09555177038575735
1.8869989496041878e-05,-0.4323940366276382,-0.00015843115670669157,-1.9913660342724349,-0.00018180617625664607,-3.372736882426352
2.2096158679291156e-06,-0.2278200797332275,-4.215240375866555e-05,-3.186787533274888,-0.00012932122670141627,-5.774304964012359
-6.96440350992783e-05,-0.07742409577284448,8.250160453436572e-06,-1.3188909855894426,-0.00016612754903494453,-5.754274314575996
0.00010858852771444827,-0.09865633212904967,0.00012810664341570202,-0.6644829269176249,0.00023708196402739967,-3.161580815926534
5.489805903437575e-05,-0.04427246770365301,1.931978156523989e-05,-0.4795976632084251,-0.00011003686058103437,-1.3815164249550236
7.956385769706739e-05,-0.05138541510894967,-0.0001592425796166086,-0.4437484179464981,-5.0269207066432064e-05,-0.7157402546293135
0.0002296495052337144,-0.14224192534808466,0.0002608161765995966,-0.4630805054906162,4.744587531332889e-05,-1.101911382804957
,,,,4.836593146288065e-05,-1.8424302945693167
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
