logg_bin_id,Bin_range,Bin_center,mean_loggs_SDSSV_LSR,e_mean_loggs_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_loggs_eSDSS_LSR,e_mean_loggs_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_loggs_All_LSR,e_mean_loggs_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_loggs_SDSSV_asym,e_mean_loggs_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_loggs_eSDSS_asym,e_mean_loggs_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_loggs_All_asym,e_mean_loggs_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_loggs_SDSSV_debias,e_mean_loggs_SDSSV_debias_sys,e_mean_loggs_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_loggs_eSDSS_debias,e_mean_loggs_eSDSS_debias_sys,e_mean_loggs_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_loggs_All_debias,e_mean_loggs_All_debias_sys,e_mean_loggs_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[7.  7.1],7.05,7.0468898211001925,0.0721888154753855,,16.32787362409001,8.330503147648168,,2,7.047313752377547,0.0212220474132848,33.693001285920886,4.447586636101147,6.892337630106941,1.8505291993594528,20,7.047280029019837,0.0203604602207938,28.808417716930844,4.291235387708358,5.039177790565402,1.5197233556525644,22,7.0468898211001925,0.0721888154753855,,16.32787362409001,11.54333622770823,,2,7.047313752377547,0.0212220474132848,34.48265823715473,4.447586636101147,7.21919249803148,1.895386662420468,20,7.047280029019837,0.0203604602207938,29.090513519262416,4.291235387708358,5.138349555180606,1.5349695575827846,22,7.048475166616824,0.0120137025329629,0.07318165158214028,,1.207014686461874,16.37242625689879,2,7.042269909057142,0.0037652301440918023,0.02155347430113497,33.18421985650748,1.1745494082270254,4.600064477590719,20,7.035703776941591,0.0109992467326387,0.023141559348669436,27.831694620883198,1.258766518735281,4.472045874251453,22,,,6.763853836564665,1.905046321109773,4.830325786549231,1.5734845084103344
1,[7.1 7.2],7.15,7.143679214250122,0.0393245945656489,0.4179710084027501,6.232006325527259,0.0008495990200053,0.0253353977632063,9,7.159882565164785,0.0266604218652922,31.143383366700377,5.77101031487208,4.544121318372974,1.707039334077425,24,7.154780235936658,0.0220671412043135,16.95900013375877,4.234325633609777,1.3633932839692515,0.6843399186654492,33,7.143679214250122,0.0393245945656489,7.222373470976157,6.232006325527259,0.2536772780915031,0.4383858119643731,9,7.159882565164785,0.0266604218652922,30.549907395630335,5.77101031487208,4.372583686561277,1.673665354397362,24,7.154780235936658,0.0220671412043135,19.780753927218615,4.234325633609777,1.854839533927985,0.7996779072326331,33,7.147881223273953,0.0037945589964456,0.0395072451042865,6.094461196170917,1.2333826994091943,6.352884047785987,9,7.15930090638827,0.0008060131218074998,0.026672603007353374,29.60452927799787,1.1074365368596961,5.876306300520059,24,7.149970844198289,0.0040341162955641,0.022432851250281282,18.7377642115846,0.9106768569458339,4.33114833609074,33,0.17889174821563703,0.37330942863839206,4.111651648151819,1.6516898114544265,1.6829282250096256,0.7828437007303465
2,[7.2 7.3],7.25,7.23638732937952,0.0566402079562939,57.861059074769976,10.425573912431728,13.151834250093676,5.040304042631056,6,7.249186339504017,0.019010426354826,15.79761528061379,2.284407049753519,0.9519138069596248,0.2784376198744809,24,7.247890498976013,0.0180223918141436,17.72463312951366,2.2314667867551226,1.201890519958713,0.3067098033880051,30,7.23638732937952,0.0566402079562939,68.50931491424146,10.425573912431728,18.43795789907532,6.105192177838568,6,7.249186339504017,0.019010426354826,18.276833032533276,2.284407049753519,1.2741379412431306,0.3233532758657452,24,7.247890498976013,0.0180223918141436,20.57809228401756,2.2314667867551226,1.620020913768377,0.3577207128105812,30,7.241459335070853,0.00020355492314920004,0.056640573725368966,67.48868132162113,1.2891888886029843,10.504979742677966,6,7.2410527899347,0.0020820158981198,0.01912409737457657,17.191033262338266,1.1981897884937212,2.5795686341352124,24,7.246596956192099,0.0052425570394864,0.018769416906627083,19.609160449733768,0.967093219450966,2.432018362492205,30,17.684934224020203,5.969124066926712,1.1485557236208481,0.3483796074881613,1.4754413243989146,0.37149556009812973
3,[7.3 7.4],7.35,7.367076827110317,0.025022983977452,8.900725170545625,3.0117361288555182,0.2303429130401083,0.1564461062868305,18,7.365092916216805,0.0151252128159352,20.339328980183065,2.1357549064011674,1.20831794314511,0.257227317856379,39,7.365623799149907,0.0129442650976096,16.51182057138439,1.742161798981555,0.7953659985360294,0.1695039983738487,57,7.367076827110317,0.025022983977452,6.670218875097249,3.0117361288555182,0.1293612614693016,0.1170558903882364,18,7.365092916216805,0.0151252128159352,22.065858900851765,2.1357549064011674,1.4221639197457605,0.2797225339540481,39,7.365623799149907,0.0129442650976096,16.91427373905389,1.742161798981555,0.8346104338246434,0.1737191951714905,57,7.36688788718275,0.000433766293706,0.02502674330258284,5.61552981255324,1.7667385547585508,3.491692946225936,18,7.3680147041061765,0.0013168851420362,0.015182432255888584,21.11932994648391,1.6136842721452282,2.676831326472689,39,7.367751070031487,0.0012260521212752,0.01300219991852446,15.987465085306075,1.3792275177531401,2.2220252652834835,57,0.09172642900694307,0.11419197049724215,1.2940363183383097,0.3311374726113364,0.7420087849877733,0.20744973502742658
4,[7.4 7.5],7.45,7.454544949642021,0.02083094316391,24.362838063023087,2.659773968844389,1.4109502682788952,0.3154222538475104,32,7.448467758395992,0.0135740084506512,15.718216287869687,1.4714338416687531,0.595579391521033,0.11305138904309,57,7.450279110375571,0.0113725775559573,17.743931067005526,1.287540448202409,0.7558253815190513,0.1114602168036613,89,7.454544949642021,0.02083094316391,23.516427040943142,2.659773968844389,1.3146151277096747,0.3039850289195776,32,7.448467758395992,0.0135740084506512,17.152955731585664,1.4714338416687531,0.7092691562704857,0.123689424267816,57,7.450279110375571,0.0113725775559573,18.6441230970594,1.287540448202409,0.8344603622563729,0.1173068032808141,89,7.4518759000539845,0.005670608669595896,0.02158897857198772,22.003316248175942,2.9104525042131826,3.9427314573304404,32,7.443439038199288,0.0067678908492983005,0.015167664684003462,15.881381612018721,2.640436180170088,3.0227505308839615,57,7.4473001515197845,0.0048276135292936,0.0123548117207217,17.435033847268734,2.5448291376984304,2.8520020592272015,89,1.1579805921494029,0.41896590308908765,0.6150896564615193,0.23512706416978832,0.7347614071441123,0.2412898680593932
5,[7.5 7.6],7.55,7.559878827535028,0.0191333125126579,23.298855060317237,2.467300745114486,1.012491138570792,0.2190316550667772,51,7.549569570598642,0.011133198991682,13.705436104362915,1.3875426061605187,0.35877076529405,0.0732240164397757,93,7.552177183203457,0.0096227237700437,16.0104799533667,1.2094139678565792,0.4866675823215806,0.0743111879489283,144,7.559878827535028,0.0191333125126579,26.626486739740056,2.467300745114486,1.322360308342027,0.2518982186696789,51,7.549569570598642,0.011133198991682,17.09785392192874,1.3875426061605187,0.558360301485665,0.0917486659277496,93,7.552177183203457,0.0096227237700437,19.38733138214945,1.2094139678565792,0.7136081200087274,0.0904252331440613,144,7.549981477932017,0.0060676114338518,0.020072358013428326,23.809354111151656,3.7789482089655806,4.5130945628123795,51,7.550541906016181,0.0029201243589876,0.01150978914056821,15.022923276292637,3.5132698819944963,3.7773455954731423,93,7.5481815373921926,0.0039941072275685,0.010418718985550909,17.124887618181212,3.687022153291716,3.880311135013593,144,1.0817194772359113,0.41311906061244535,0.4300984640089545,0.21658702305890137,0.5619204296124527,0.25500653434518006
6,[7.6 7.7],7.65,7.659978615715883,0.0123747645599941,24.227076292176083,1.5156314546108405,0.8694093314562127,0.1115646340405717,95,7.663850728227435,0.0073833322718357,19.320173977217895,0.9199615477617302,0.5479894994606896,0.0530118561082135,207,7.662834188819007,0.0063405228309223,20.64128016045383,0.7864276352213151,0.6269601926798882,0.0486430298574209,302,7.659978615715883,0.0123747645599941,23.175494925825152,1.5156314546108405,0.7955735178648362,0.1064984694285422,95,7.663850728227435,0.0073833322718357,21.26741791071105,0.9199615477617302,0.6640177690078075,0.0585453079356319,207,7.662834188819007,0.0063405228309223,21.78113760206771,0.7864276352213151,0.6981163793201465,0.0514322429187901,302,7.661396649648975,0.011834426839451101,0.0171227467578542,19.441167087906503,2.7392938538771254,3.1306340450609627,95,7.664706460709091,0.0048299821856385,0.00882282966796457,18.2149509109192,2.9846178156488854,3.123183112603051,207,7.6596031202831,0.0011029751380514999,0.006435742686326626,18.30411206424869,3.3818648588306672,3.4720999911917225,302,0.5580189082887215,0.18105853440028702,0.4861277900079845,0.16699775634373248,0.4967010874784759,0.1885817765600069
7,[7.7 7.8],7.75,7.7612434146312115,0.008245619590261,25.588083148003356,0.9493798976377148,0.7681269292204352,0.0588348959122187,211,7.756602103932075,0.0048197758287062,22.59822013499809,0.5532440854157946,0.6055461746328965,0.0304017328665799,493,7.757784061703642,0.0041610597703689,23.35615737159233,0.4780034248572212,0.6450889801146135,0.0271183163919705,704,7.7612434146312115,0.008245619590261,25.629331814021377,0.9493798976377148,0.7706054071018898,0.0589355806122102,211,7.756602103932075,0.0048197758287062,25.208285916615623,0.5532440854157946,0.7535037659275997,0.0341149403209863,493,7.757784061703642,0.0041610597703689,25.315022032140295,0.4780034248572212,0.7578329022266079,0.0295258339480877,704,7.760462951067763,0.0042087237247194,0.009257623767377455,21.870444215853134,1.6435212565048474,1.8980211565264151,211,7.7584709747080876,0.0051377702550912,0.00704463783548029,22.09639547153864,1.9164629277980159,1.994720324173718,493,7.759932600570845,0.0034732401849303,0.0054201306068024915,21.991892908187648,2.094882142284913,2.148724846098136,704,0.5621512185214729,0.098305392856595,0.5764647986390649,0.10449826708012516,0.5691064693448253,0.11143603613109561
8,[7.8 7.9],7.85,7.855891313773028,0.005512803642407,28.712579341278175,0.6080674492311806,0.7777750400367379,0.0343906420782278,464,7.857838109080823,0.0031647661236671,22.27355197697007,0.3486719973391199,0.4659526108312452,0.0149780647907623,1192,7.857355550961383,0.0027446513991989,23.866830021086773,0.3024735517240144,0.5355929210462644,0.013991165939346,1656,7.855891313773028,0.005512803642407,29.206741686701378,0.6080674492311806,0.8047774605930657,0.0350325383685482,464,7.857838109080823,0.0031647661236671,24.30701800923229,0.3486719973391199,0.5549146052484818,0.0164254823662858,1192,7.857355550961383,0.0027446513991989,25.519409526749797,0.3024735517240144,0.6123314852729715,0.0150225326825313,1656,7.857359965980635,0.0008510231244640001,0.005578104011051457,26.752181417271554,0.9487591876612917,1.1268939697177498,464,7.860928967257946,0.0030133895849911003,0.004369926933993715,22.26657910498245,1.0431291101338687,1.0998593101561345,1192,7.860544382897205,0.0027012368695694005,0.0038509468872792276,23.358473017991102,1.1225493722173496,1.1625864882055468,1656,0.6729136451345629,0.05734593382444524,0.4623585910918515,0.0459127890734655,0.5092668576225458,0.05089469153546568
9,[7.9 8. ],7.95,7.950719524040843,0.0044527765614215,30.036716027912014,0.462278939841219,0.6842050453803276,0.0221980749157574,729,7.949154347109817,0.0025399037531238,24.68538993617887,0.2758920360561852,0.4637955054033548,0.0107160294386393,1891,7.949538585003347,0.0022062223516712,26.09083553316145,0.2369083784484796,0.5176524673910945,0.0097615880752812,2620,7.950719524040843,0.0044527765614215,30.10246430149429,0.462278939841219,0.6872036778079658,0.0222515330511433,729,7.949154347109817,0.0025399037531238,26.46933134675253,0.2758920360561852,0.5332520000789511,0.0115454386191665,1891,7.949538585003347,0.0022062223516712,27.42351926708544,0.2369083784484796,0.5718849773567524,0.010299126928867,2620,7.951068728974907,0.0010367037086095,0.004571867636468642,29.649191650563377,0.22742366836950012,0.5151925301820298,729,7.9484541916595735,0.00011325438070830009,0.002542427507301238,26.121315243203966,0.24250706348347606,0.3673228707807425,1891,7.94914235116597,0.000715832783979,0.002319446839147801,27.081313565500768,0.2536059269649336,0.3470468930430458,2620,0.6661283000653654,0.024188438247054512,0.520159803798807,0.014942732470664567,0.558210497520644,0.014614241853789652
