radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
,,0.0002916507923828504,29.264943661996156,0.00020716967512171558,72.62999635996107
5.362412431655743e-06,-0.0639813640999165,-5.947075489411667e-06,15.7500329950972,-2.185806197698044e-05,45.5258701319588
-7.07916900361677e-06,0.12138016857586109,4.8842614614939134e-05,9.80529944664832,0.0001270393411972933,21.605604102839912
-1.2540111358294234e-05,0.1294677391911776,0.00012271555575949292,4.838162139963359,0.0002724392720284477,6.336524814409415
-3.6485331418589784e-06,0.016806656306975754,-4.599478756257998e-05,-0.29237910351773166,-5.075605375999721e-05,-0.9486397407895666
-3.5723641216012236e-06,-0.003166208944318072,-0.0001243094560899067,-3.124784168155525,-0.00022681699331106656,-5.381785496171471
-4.060641290798417e-06,0.006126238623689773,0.00020343424099883434,-2.3541697718654646,0.00017208699414269363,-7.914061266680067
-2.8856727319167413e-05,0.04284586628005549,-2.9808185197769538e-05,-0.86106888783927,-1.8523338572440373e-05,-5.485012903146208
-5.8724518870238024e-05,0.05886048634481966,0.0001318150235219591,-0.8965079037816057,-6.330405480636445e-05,-3.169440450885471
-5.099726414169517e-05,0.0415550996458709,0.0002042705866511993,-0.8164724299652582,-0.00012038327497615811,-2.5000169301597097
-0.00011350067918950574,0.053335417013592235,-0.00038147017580050097,-0.6242475142989949,-0.00011088123070679065,-2.696478413989859
-2.2347389343264912e-05,0.00027191250607572215,-0.00038004638010630254,-0.3813825522203764,-0.0002191028305465574,-1.8133479301278257
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
