logg_bias_-1,vg_bias_-1,logg_bias_0,vg_bias_0,logg_bias_1,vg_bias_1
-0.015223738464267278,-0.7610930176779283,-0.012803180468958786,-1.2619233896996178,-0.01495588002875703,-2.0137514739418405
-0.004638949018787919,-0.4949128611343294,0.0029011272340886407,-1.007371007126002,0.0037877452197880856,-1.676362070350205
-0.0031024937735448788,-0.4393410346703437,0.000698545798501371,-0.8434907523569706,-0.002011405252991594,-1.7938352938384607
0.006035448102283958,-0.4154724173597373,0.004039961209225673,-0.8340054804171828,-0.003447805877574872,-1.9411883779669772
0.00045883201616092606,-0.25272196454222495,4.4002278388965976e-05,-1.076674997620641,-0.001353083816622025,-2.7255538795256573
-0.00379734791923525,-0.8228209421266364,-0.0017482350136539537,-2.011299462993401,-0.006416490891501425,-4.146213438024281
-0.0035994550429370165,-1.6004772233685003,0.0007569793073729514,-3.0448310874656244,-0.0009479399889675832,-4.610894032728172
-0.0005853759626326394,-2.023734408823241,0.002177464830996456,-3.199317927099038,0.0048367711552650405,-3.9921647065541706
0.00029235785008907555,-1.532509025827018,0.0038884006846506836,-2.1189685996872782,0.0035921836858454625,-2.551070528857448
-0.0005318347121265887,-0.30559787991543175,-4.649728431260769e-05,-0.34616238691988954,-0.00013180414418734188,-0.43413053714512273
-0.004424803154822854,1.2625955961716215,-0.006854584308275236,1.7776611659194863,-0.0070725037675583025,2.0760465524945424
-0.0009138441851597179,3.000173428242732,-0.005663565820597682,4.236695489782974,-0.007310861808360158,5.149723978814357
0.004087664339389008,3.2631852109124893,0.004066450075608685,6.155251109650074,0.004591996572420598,8.626201417564857
0.0014416136934691792,2.5036620390519175,0.001768100813050566,5.705801576931982,0.0010032339676033786,9.856568218863181
-0.00031254471691255503,2.652341350722068,-0.0022588381458348294,5.708958736420165,0.00152067360575181,10.496765912290506
-0.004094252582623525,3.0734679094037034,-0.00017905790262062737,7.538884380323694,0.005574027967680806,12.037056327258675
-0.010979704010280145,3.486779144337774,-0.0008941995983882123,9.25530844930121,-0.004966121773239962,12.819631241273768
-0.014851228723754772,1.855933583844461,-0.008930720209754384,9.495631554150748,-0.004556750052884695,14.234221978690314
0.005651625473598543,2.531562909009935,0.005215571246980133,12.33685572542683,-0.008178493334945358,14.305189394457614
-0.0001289758306999289,3.5400114851371853,-0.007808522547559704,11.461832071807962,0.00890984647388926,17.831738759596035
