radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
9.931224735162513e-05,0.002447814295734929,0.00016950429713585846,24.923986256049133,0.00029923769178757074,71.98408713312712
8.107849313727412e-05,-1.4232275060653308,-0.0008203092208970897,36.40499524755711,-0.0006003114890070493,59.40398909199007
7.898171308959312e-06,0.03298884719471573,-2.755195833384176e-05,14.360122519229762,4.2901262768567025e-05,23.663178410957975
-1.6765015819614898e-05,0.30637996837781145,0.00013195111785408234,5.402984298869207,0.00012678683397656515,7.720309651027151
-9.399733778706412e-06,0.02868665145335214,-6.588874205202405e-05,-0.37111889140311405,-5.897744363370615e-05,-0.9278698827269878
-1.0865307152952905e-05,-0.03547516267398976,-9.419453238775771e-05,-3.6182854276786394,-0.00018405654016746646,-5.607900050709457
-3.456458483963934e-05,0.07282933241676659,7.878974480688555e-05,-2.850822190764177,0.000373306412331232,-8.630687297365913
1.0204645468702561e-05,0.0074579940963257485,-0.00010312238547438915,-1.21362036165727,2.628104484311139e-05,-6.796049748108263
8.399566949347098e-05,-0.18224913549575028,0.00032472005859028943,-1.4020210657457195,-0.00012355528690875112,-4.680117696009962
2.922281675415278e-05,-0.003360731734469269,0.00010914379075088396,-1.062328438728926,0.00041867407278974034,-4.250542470837384
,,,,,
,,-0.0006740676175801263,-0.09850710105028604,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
