radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
-9.456467217946324e-07,0.11061119717973611,0.0001638904946119884,29.651450123476977,0.0003521717286738028,62.40003522958743
-1.2891874828593365e-05,0.2789157686413972,-1.4008408346558206e-05,14.869689941713247,-0.0001506942085810056,45.12530701766998
2.459375606153613e-07,0.03394837601170764,-2.4001485827079144e-05,8.185174665532642,-3.7939747468017024e-05,23.127343093311055
-8.181764671670935e-06,0.08946680240403992,0.00013429285419227534,4.242815793721057,0.0002486283626225716,6.4524816735232875
-5.922295754620666e-06,0.028455657395294764,-4.865247039537342e-05,-0.3395841181228221,-6.749472080099482e-05,-0.7869282951407719
-1.4240109250419908e-06,-0.007921221517232624,-6.864974141109793e-05,-3.135757560934408,-0.00025632982510823306,-5.031657272744983
1.655760850554841e-05,-0.03415792748236868,0.00010545239994700153,-1.7774626061966323,0.00020733981616509467,-7.362069824073849
1.025734956475871e-06,-0.003369430545316021,1.555546629606469e-06,-0.7282035746037518,3.73330256914807e-05,-4.95201655470715
-8.733353691541684e-06,0.003980196533339253,9.281628342706211e-05,-1.0857060632151327,-6.667720432499205e-05,-3.1214423073153625
2.2702296132302152e-05,-0.006397517983771195,2.4572681381881956e-05,-0.5291998427095717,0.0002766993336616626,-2.6297783095448786
-3.5380309136925914e-07,0.0,2.6497333356089586e-05,-0.40743771548098007,0.00013025722101116244,-1.7135509298029703
,,-0.0006718693920057042,-0.13074387982470803,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
