radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
4.3420692393339455e-07,0.07693099920973623,,,0.00036879637320360193,75.19387163522008
-4.308446037114798e-05,1.1906281805116947,-0.00014434467225983225,21.70444819460748,4.233861244019865e-05,48.06198838001034
-5.661618240672753e-06,0.23348915838757023,3.4217420089299733e-06,12.37130857529936,6.50908961198609e-05,24.000977866764963
-4.733821218587744e-06,0.18825780343226484,0.0001907273914015569,4.81552880020044,0.00022507579555821645,7.105388855913688
-4.6638681343805916e-06,0.015575293121649736,-8.603929583394024e-06,-0.42975906894898586,-5.2700792904545116e-05,-1.0509964325591028
-1.38865573205086e-05,-0.05103559026382243,-0.0001312277316964476,-3.3284570521766987,-0.00032986856510722716,-5.372474323826221
-8.879276894864507e-06,0.029686281498333855,0.00015627822163873442,-3.0869176986968885,0.0001599957424878208,-8.502507566050795
-2.5013789551227295e-05,0.016263620371045562,-5.761284271038267e-05,-1.3210150634078541,-2.9285618499831634e-05,-6.9782178042933705
-1.059454350800168e-05,-0.011548050890853645,7.393400958104895e-06,-1.3669992347223303,-0.00018952107812313101,-4.2480612459924885
8.213910640332556e-05,-0.03231807870651782,1.980493556535262e-05,-0.9768052571257329,9.745867707534536e-05,-3.5140381847479585
5.2729599809821226e-05,-0.12989878382434394,-0.00010445934636446261,-0.2977213132653924,-0.0005732829408734083,-2.357505058751543
,,-0.000369443440828756,-0.2939926370229262,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
