radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
-3.545281986550193e-06,0.3222192729844835,0.00018306265456146265,23.436110203542142,0.0003669538547187356,67.56353224589412
-7.71512659968436e-05,1.6135789029107457,-0.00014348488742151316,17.825065765954704,3.9517831417429025e-05,43.33121188412294
-4.7843130219788615e-06,0.11955256859305052,4.924995369946089e-07,10.483553702100522,-3.754792786432766e-05,23.760244614058706
9.54646725837005e-08,0.02705898899456116,0.00014290607588679678,4.650217944868494,0.00022925827307028988,6.85941183319656
-2.886906980498205e-06,0.011111611107558872,-5.515777228812073e-05,-0.35977251625114803,-5.5479064523781055e-05,-0.7415583250089277
-4.728452575186379e-06,0.0029078425496251725,-0.000107567455272373,-3.323801042771187,-0.0002530891853108983,-5.095390113483592
1.1504245043727351e-05,-0.0259336162229733,0.00010813951145794559,-1.93579644401634,0.00011608568042145023,-7.603558646270553
7.684459790310849e-06,-0.010068278086251325,-9.697301430774963e-05,-0.6315393440513795,3.094432061000532e-05,-5.54553437223637
-2.1775276230415197e-06,-0.0009166573088936758,-2.7086188802136202e-05,-0.9590549179149903,-9.378685807939074e-05,-3.3611475075811974
1.2867552432103274e-05,-0.0049404838014748265,-1.3631124312615817e-05,-0.8894362964933329,-0.0001748736294345625,-2.3893038317733346
-1.1065435318344946e-05,-0.005505906778623171,0.000121570346268602,-0.7154259836919179,-0.00010645630130970071,-2.2541867171404357
-3.2289223517757704e-06,-0.002370518540195654,,,-0.0007422151732979533,-1.3799046293338568
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
