radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
,,0.0003741805178669776,24.38120653215914,0.0006908853375322379,59.76060220449233
0.00011150041901361943,0.9755819475222296,4.4681777784025094e-05,18.573745898571687,0.00028896362948325517,39.9742130098233
0.00010928134775932755,-0.133222909582841,-0.00010955317137838899,12.524026862984222,-1.230313497853526e-05,25.110929680705112
1.1588848634492416e-05,0.8244491753096455,4.2786201080143374e-05,6.725844250967896,9.621669890771435e-05,10.114801064641654
2.0778940523840175e-05,0.14031655237509,0.00010423375589760885,0.6545134394367835,0.00017606390148831863,0.44236674431473944
-3.637262239139169e-05,-0.3547184799207912,-0.0001498774055687848,-1.8965624280977025,-0.00017883339410410676,-3.163740991202971
1.2795648632848294e-05,-0.24361867083795374,1.1700058813575442e-05,-2.8703816468755043,-0.0001090776591074101,-5.695227718847459
0.00010887456763923262,-0.2458814259874451,0.0002768373662089367,-1.56071077858768,-1.599185235753864e-05,-6.090601519462647
-3.8190866017993874e-05,0.048634438347772146,3.66935467349741e-05,-1.1179620605536247,-0.0001805794985592149,-3.061326784778556
-6.114511265598033e-05,0.04173678929468494,-0.00024898021375579366,-0.1444081310613079,-5.7381586055782474e-05,-1.406252891100138
-5.5811898857963116e-05,-0.05727446968526806,-0.00010105235253761446,-0.44172335892923265,-0.0001219572905293044,-0.8570619887095834
-1.2674360182696881e-05,0.09080902642601885,-8.780640246095969e-05,-0.2267173975874721,7.871267551438563e-05,-0.8814837736785321
-8.968157861211079e-05,-0.46879620295550417,-0.0005547321044662885,-0.015233499302386377,-0.0005803023471304576,-1.5854133440986438
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
