logg_bias_-1,vg_bias_-1,logg_bias_0,vg_bias_0,logg_bias_1,vg_bias_1
-0.002076893913498523,-1.3945990266385486,-0.010880593199956046,-1.8523325086852491,,
0.004759511322054877,-1.0063787756008677,0.002425053897777474,-2.0615990668760915,-0.011040945114526579,-3.171529377154057
0.003460165434707285,-1.1323666283812504,0.010561980987549013,-2.073620581670898,-0.005811646594805708,-2.866567337700479
0.0017038127246804535,-1.1164029342091588,0.005310080471991441,-2.2164423546415737,-0.006593316601888333,-3.002226522818386
-0.00850624067519501,-1.0058875591035576,0.00826262072800965,-2.195956823586455,-0.0032264922257754236,-3.6650714083220404
-0.00650432504675269,-1.2731268555721158,0.00452213698285675,-2.9082535309009963,-0.005084680625642157,-5.024013047990735
-0.010285215409223447,-2.867097114537252,-0.008690698432397781,-4.265422694399664,-0.002469202653587743,-5.874636863776615
0.008133150853664617,-3.0476083599125445,-0.0031264744246026765,-4.243270258839107,0.008135641260788695,-5.1915567691617
0.006256236397658377,-2.18960371318585,0.0048731126032235395,-2.7997263408978554,0.003919435229094326,-3.7224996305715408
-2.3562931295018075e-05,-0.6501229264870005,-0.0006714822584399371,-0.8860081268494291,0.0011444783054894714,-1.2899172139968194
-0.006224956900634737,1.2805098088621314,-0.0032005274072606227,1.740855241154204,-0.007264535300306463,1.4502065471417787
-0.006755615606381937,3.4623777449060427,-0.004119236604219978,4.663037274705715,-0.008491648682552366,4.873995166897238
0.004708185073761584,5.237781848448712,0.003402247543103698,7.764439414186718,0.006064202676306252,9.429280904768895
0.003988464816645276,4.158054504845396,0.009962396785065053,9.476492990086086,4.387376224102013e-06,11.911370116838896
-0.007218184747799228,3.4832734369723397,0.007227270896651206,9.481945348453763,-0.005270754348440931,13.828518670306913
-0.0041874351929624964,5.676727565985715,-0.008297944254383793,7.644548026240834,0.009901152783637457,16.88880921053073
-0.008514542480584808,5.89752690629048,-0.01111326335357532,7.034856880451116,0.005206551694691086,17.721138102990516
-0.00033207752291275483,6.47989243808064,0.010488421499387002,11.148789974576076,0.00696074705570382,19.699201566963026
-0.01866354420628369,6.011603764594682,0.024727021804832106,15.848133492820864,0.05113562923884096,27.462807726169487
,,-0.036475583240038745,13.011666591675592,0.029489831867826055,25.1592672483974
