radius_bin_id,Bin_range,Bin_center,mean_radii_SDSSV_LSR,e_mean_radii_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_radii_eSDSS_LSR,e_mean_radii_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_radii_All_LSR,e_mean_radii_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_radii_SDSSV_asym,e_mean_radii_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_radii_eSDSS_asym,e_mean_radii_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_radii_All_asym,e_mean_radii_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_radii_SDSSV_debias,e_mean_radii_SDSSV_debias_sys,e_mean_radii_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_radii_eSDSS_debias,e_mean_radii_eSDSS_debias_sys,e_mean_radii_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_radii_All_debias,e_mean_radii_All_debias_sys,e_mean_radii_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[0.    0.002],0.001,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
1,[0.002 0.004],0.003,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
2,[0.004 0.006],0.005,0.0056421110285557,0.0005485791938258,54.34709593815879,5.358982260928114,0.481609783846466,0.0666935164598625,6,0.0054300921742617,0.0001984535923646,110.98896501553482,3.696844038020606,0.946595278040394,0.0468073937039642,21,0.005454628027362,0.0001866176308444,92.72546144876898,3.0430254071670557,0.7944040935890673,0.0376609838557868,27,0.0056421110285557,0.0005485791938258,56.86896780277999,5.358982260928114,0.5039579542986782,0.0682366896779451,6,0.0054300921742617,0.0001984535923646,113.20311722180536,3.696844038020606,0.9654791916170732,0.0473197656947051,21,0.005454628027362,0.0001866176308444,95.03883423461066,3.0430254071670557,0.8142233835915825,0.0381532138742658,27,0.005997199922340501,7.616432342535811e-05,0.0005538412552901844,92.45314301452719,83.78311779645816,83.95432995723404,6,0.0056200262462524995,0.0004380763269363336,0.0004809310725503648,152.4449626022554,66.36228466472336,66.46517495473269,21,0.005810158419098601,0.00015992683950947494,0.0002457696770097282,132.24663533529363,76.85963049414372,76.919846615324,27,0.8708583836279147,0.7948831566940833,1.345639578699999,0.5978854864240511,1.2068406659497757,0.703799863042498
3,[0.006 0.008],0.007,0.0071253636830359,0.0001447160321887,83.2444655275999,1.960081042244366,0.9316219998071782,0.0289690029362318,50,0.0071268348366024,8.92293855670845e-05,76.30567982322944,1.408412229234532,0.8541435989809852,0.01905017403699,98,0.0071264296018792,7.595230665612368e-05,78.66836937067151,1.1437618870320003,0.8805407882214202,0.0158735121456074,148,0.0071253636830359,0.0001447160321887,81.82596385939334,1.960081042244366,0.9157469821409736,0.0287594483455055,50,0.0071268348366024,8.92293855670845e-05,78.42544886010023,1.408412229234532,0.8778716773934404,0.01921851627792,98,0.0071264296018792,7.595230665612368e-05,79.58334039718709,1.1437618870320003,0.890782125563645,0.0159382866535261,148,0.0070047034869713,4.935626952301715e-05,0.00015290118153130658,107.18059961892492,48.86169068591065,48.90098909406407,50,0.007174509058227715,5.759431878568644e-07,8.923124429948887e-05,98.79276327225224,47.03864159515611,47.0597219299584,98,0.0072278936212792,6.561561187568097e-05,0.00010037012208922461,99.55293381112801,45.480505749067106,45.4948853657766,148,1.1791885918455225,0.5386184236811185,1.1132549931872768,0.5304773640217618,1.130168362604138,0.5167161895991083
4,[0.008 0.01 ],0.009,0.0091146778674221,5.901538096090547e-05,55.713955491431214,0.8965211603847929,0.7975954131155835,0.0138345208019953,250,0.0091309056162426,3.4871899614737724e-05,51.83343145200688,0.5741874745712605,0.7433633492213316,0.0087102934545598,500,0.0091267059327592,3.0022327394129813e-05,52.96218393210819,0.483520302383332,0.7592018772193259,0.0073673611096135,750,0.0091146778674221,5.901538096090547e-05,56.17900755204516,0.8965211603847929,0.8042530518908931,0.0138506696639777,250,0.0091309056162426,3.4871899614737724e-05,53.51255773074014,0.5741874745712605,0.7674443506013084,0.0087407013978119,500,0.0091267059327592,3.0022327394129813e-05,54.28816479264363,0.483520302383332,0.7782095367177685,0.007388790323478,750,0.00911163656306514,0.00010041378679673406,0.00011647207291372799,72.2773612399136,23.42246428540706,23.43961568354283,250,0.009118828848250759,0.00014088495932680056,0.0001451365603397524,66.25224795718674,22.137472622708685,22.14491782276762,500,0.00912643828462692,6.0376122493847537e-05,6.742860156901076e-05,67.15710797168951,23.256843125110635,23.261868885126635,750,1.0343702181617322,0.33570771020219364,0.9488924990145071,0.3175281775847765,0.9626549257416559,0.33352011187475566
5,[0.01  0.012],0.011,0.0112996933043838,4.656020723508967e-05,36.739521467321595,0.5733617081250044,0.652044869120719,0.0105246111546421,532,0.0112346822788633,2.648449409336805e-05,29.87577669041161,0.3799593450036812,0.5271780629296962,0.0068188425443285,1203,0.0112505749628582,2.3020779245003132e-05,31.97023023859683,0.3167258341286001,0.5649341287862418,0.0057148755402474,1735,0.0112996933043838,4.656020723508967e-05,36.82167544732549,0.5733617081250044,0.6535029197158263,0.0105261464577696,532,0.0112346822788633,2.648449409336805e-05,30.940594634706045,0.3799593450036812,0.5459674877892707,0.0068270542203692,1203,0.0112505749628582,2.3020779245003132e-05,32.735190875608254,0.3167258341286001,0.5784514656274413,0.0057205343191096,1735,0.011430274493924301,0.00016774585466797603,0.00017408769243132678,43.41603329823252,7.589827862032934,7.611453909972486,532,0.011336024601408999,0.00016631180422406233,0.0001684073770701405,36.828719267678714,7.767743118876474,7.777030427143027,1203,0.011344589589870358,0.00016032521998988,0.00016196954171031843,38.85688862428316,7.660434531139757,7.666979356949048,1735,0.7794425889604185,0.13716216137968928,0.6557295066612993,0.13881103440444464,0.6923634640831093,0.13696965763360083
6,[0.012 0.014],0.013,0.0128923614331802,2.826813162786212e-05,30.571800178319872,0.3620619567894137,0.6190572513695303,0.0074560905779417,1257,0.0129595033193077,1.6210774336363932e-05,25.200840799581652,0.2092731265447251,0.5129567139311262,0.0043077565256883,3333,0.0129428872972533,1.4062543093296484e-05,26.54585993105602,0.1811845623382102,0.539641447414575,0.003729612956011,4590,0.0128923614331802,2.826813162786212e-05,30.86535481839636,0.3620619567894137,0.6250015244431649,0.0074584743148919,1257,0.0129595033193077,1.6210774336363932e-05,27.303987247848024,0.2092731265447251,0.5557657257255479,0.0043160575474442,3333,0.0129428872972533,1.4062543093296484e-05,28.195840486500753,0.1811845623382102,0.5731833216450053,0.0037355155405479,4590,0.012951405829862334,2.4177888263208006e-05,3.719754758849446e-05,30.73529664203939,0.2694869378653771,0.45134473546751036,1257,0.012986728638551027,5.207800740532169e-05,5.454271775309016e-05,27.254463569585475,0.3024708204484482,0.3678095141735215,3333,0.012974828862550336,3.1308025886188015e-05,3.4321241282055044e-05,28.16107489038008,0.31986879200336554,0.3676192183868807,4590,0.6252182574419082,0.009355219635255388,0.5559231185466451,0.007857309145191454,0.573889390795582,0.007643903053915012
7,[0.014 0.016],0.015,0.0147448306242095,6.540248802244848e-05,29.483825311867488,0.6428578585840476,0.6828116902984467,0.0151927995982467,409,0.0146704266464,3.5300315091775084e-05,23.20697041610716,0.3443223704241497,0.5347348921498344,0.0080375329241139,1303,0.0146872120303388,3.106431864742302e-05,24.606250126629345,0.3035261975202917,0.5676258031491949,0.0071040318961661,1712,0.0147448306242095,6.540248802244848e-05,30.104870191836365,0.6428578585840476,0.6971943797818247,0.015205645916855,409,0.0146704266464,3.5300315091775084e-05,25.02838886862681,0.3443223704241497,0.5767040067005131,0.008054316369435,1303,0.0146872120303388,3.106431864742302e-05,26.16007303759014,0.3035261975202917,0.6034699473502341,0.0071172362523646,1712,0.014577494374487401,0.00022052931811662168,0.00023002318489341166,27.18374656618619,3.7417045105020854,3.7965272118417537,409,0.0145106054896147,0.00018957806349477203,0.00019283660027081585,22.42742311350619,3.81174274590677,3.8272628150869634,1303,0.0145418158266311,0.0002230818347655559,0.00022523431553694346,23.50170713312146,3.8594284154171703,3.8713454826856535,1712,0.6223999163193119,0.08747845138522475,0.5111427930365099,0.08749113460646545,0.536778831312428,0.08881151652124758
8,[0.016 0.018],0.017,0.0169236324436429,9.739119612001488e-05,22.68878721711726,0.9533441529682642,0.6030900969330264,0.0255773788179031,184,0.0169935476835848,6.376642858130704e-05,15.728800057675333,0.6320710568102377,0.4198140573641782,0.0169438628508777,376,0.0169725690013363,5.334858145615302e-05,17.8540338673294,0.5268037360574391,0.4759499304396462,0.0141229071830657,560,0.0169236324436429,9.739119612001488e-05,21.174838163050342,0.9533441529682642,0.5628478542326303,0.0255469852331064,184,0.0169935476835848,6.376642858130704e-05,17.391034187311487,0.6320710568102377,0.464180395018222,0.0169601508629763,376,0.0169725690013363,5.334858145615302e-05,18.54641967210145,0.5268037360574391,0.4944074385897609,0.0141291705084089,560,0.01696121660583856,4.571307919978146e-05,0.00010758592236725349,17.28478441439935,7.0676130344288985,7.131621069464364,184,0.01705965194620027,1.8565741496737176e-06,6.379345014645444e-05,14.263136203824608,6.409613437225694,6.440703240758837,376,0.017036869658957482,1.3008836196551354e-05,5.491175614176348e-05,14.96102315819854,6.699046047959399,6.719727682652365,560,0.46046677383949663,0.1900088835238035,0.3821752218112351,0.17258207120662744,0.4003394853075484,0.17981668490115518
9,[0.018 0.02 ],0.019,0.0188151245136429,0.000140467264139,24.868928946745346,1.3639296465578516,0.7349224407432954,0.0406783403868058,90,0.0189604901094218,8.268943531209738e-05,16.51859747640669,0.8375334860646632,0.4919263205680904,0.0250339693824782,200,0.0189230796453093,7.125918575355627e-05,18.805083475750298,0.71371427787047,0.5589132601756852,0.0213167413180954,290,0.0188151245136429,0.000140467264139,25.255560322158505,1.3639296465578516,0.7463481066694415,0.0406899334141661,90,0.0189604901094218,8.268943531209738e-05,19.728362038086058,0.8375334860646632,0.5875135926093156,0.0250731345664833,200,0.0189230796453093,7.125918575355627e-05,21.24181830470479,0.71371427787047,0.6313364115640233,0.0213453943756941,290,0.018928651150738402,0.00021202974955630385,0.00025433770265457015,22.918285032462542,7.436753108375566,7.560793667049317,90,0.019054425907964107,3.1537582017394233e-05,8.849950164683079e-05,18.11759062971624,6.529762353262617,6.5832559368723755,200,0.018990669693226235,0.00015286355416275625,0.00016865686391466476,19.45688460254258,6.855342937256175,6.8923954368437315,290,0.6813638908989346,0.22496984248126073,0.542217638699275,0.1970377383089578,0.5803512360066321,0.20564788148722207
