radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
-0.00011043684598056273,3.941911312794616,0.0004928327236892478,15.173563216139613,0.00032393580728980187,62.425824552129455
-6.839255379099615e-05,1.4517279855964915,4.664676752909151e-05,11.278901667873143,7.194682908512589e-05,39.74194619458992
3.896108395722714e-06,-0.0006264694871020993,8.359955928039994e-05,8.923432024916899,-7.5207908444754196e-06,22.19129492824397
6.163658405916594e-06,-0.033533746170753886,8.928853862750184e-05,4.7664642286965275,0.00024469190428155416,6.454410736225498
-1.0677379424367528e-07,-0.0006895494704792782,-6.40096089503904e-05,-0.2689912686614413,-5.698054250774694e-05,-0.7567640198553072
-7.512542261408836e-06,0.008742500094161443,-4.907966965531259e-05,-3.1544306750910778,-0.00022959562628006858,-5.082835540374926
-4.696490009854087e-06,0.012149617882061037,0.0002611095734392187,-2.3476970079877155,0.00020962582141949987,-7.46930996035031
2.6346705164770334e-09,-0.010660991213770288,5.3067635921329875e-05,-0.6297538946219401,-2.1975688310419544e-05,-4.943053152175141
-2.3345693611467877e-05,0.025467333584057172,-7.050618849476983e-05,-0.878466340670867,-9.533745672330243e-05,-2.8123209197871475
3.481444871081957e-05,0.0032832101992035234,-3.5393371274193564e-05,-0.7695821506994953,-0.00010688435618604053,-2.245609668546388
-3.612236918898448e-05,0.0143506788432326,0.00021402507391884637,-0.6507038965640053,0.00020105281581502335,-2.037982089195239
-2.4445740570141344e-05,-1.829647544582258e-13,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
