logg_bin_id,Bin_range,Bin_center,mean_loggs_SDSSV_LSR,e_mean_loggs_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_loggs_eSDSS_LSR,e_mean_loggs_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_loggs_All_LSR,e_mean_loggs_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_loggs_SDSSV_asym,e_mean_loggs_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_loggs_eSDSS_asym,e_mean_loggs_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_loggs_All_asym,e_mean_loggs_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_loggs_SDSSV_debias,e_mean_loggs_SDSSV_debias_sys,e_mean_loggs_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_loggs_eSDSS_debias,e_mean_loggs_eSDSS_debias_sys,e_mean_loggs_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_loggs_All_debias,e_mean_loggs_All_debias_sys,e_mean_loggs_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[7.  7.1],7.05,7.0468898211001925,0.0721888154753855,,16.32787362409001,8.330503147648168,,2,7.047313752377547,0.0212220474132848,33.693001285920886,4.447586636101147,6.892337630106941,1.8505291993594528,20,7.047280029019837,0.0203604602207938,28.808417716930844,4.291235387708358,5.039177790565402,1.5197233556525644,22,7.0468898211001925,0.0721888154753855,,16.32787362409001,11.54333622770823,,2,7.047313752377547,0.0212220474132848,34.48265823715473,4.447586636101147,7.21919249803148,1.895386662420468,20,7.047280029019837,0.0203604602207938,29.090513519262416,4.291235387708358,5.138349555180606,1.5349695575827846,22,7.052343812025037,0.027960009341305603,0.07741438627351607,,1.1655927392131815,16.36942465445749,2,7.0304968821459015,0.0005057910281518994,0.021228073887563776,33.05941580044805,1.326865930491505,4.6412929322684,20,7.03277974341061,0.0033244039433118003,0.020630075181172602,27.79984922375059,1.2431974614062462,4.4676885612996164,22,,,6.897542204751356,1.9658525192332867,4.851835151212847,1.576406999103821
1,[7.1 7.2],7.15,7.143679214250122,0.0393245945656489,0.4179710084027501,6.232006325527259,0.0008495990200053,0.0253353977632063,9,7.159882565164785,0.0266604218652922,31.143383366700377,5.77101031487208,4.544121318372974,1.707039334077425,24,7.154780235936658,0.0220671412043135,16.95900013375877,4.234325633609777,1.3633932839692515,0.6843399186654492,33,7.143679214250122,0.0393245945656489,7.222373470976157,6.232006325527259,0.2536772780915031,0.4383858119643731,9,7.159882565164785,0.0266604218652922,30.549907395630335,5.77101031487208,4.372583686561277,1.673665354397362,24,7.154780235936658,0.0220671412043135,19.780753927218615,4.234325633609777,1.854839533927985,0.7996779072326331,33,7.148489676813017,0.011259434028755901,0.040904750242491024,5.9855826506518035,1.3666082001561648,6.380087837494546,9,7.160915684703474,0.0010264088021748,0.026680172583109958,29.59633562224655,1.1748183647735644,5.889376728022175,24,7.153300056898973,0.0019022509632442,0.022148979201269618,18.790952593291056,1.1488353857209948,4.387406559110922,33,0.1723153975526912,0.36770350086230374,4.094125031145437,1.6486784860583306,1.6795712652777732,0.7889732526862607
2,[7.2 7.3],7.25,7.23638732937952,0.0566402079562939,57.861059074769976,10.425573912431728,13.151834250093676,5.040304042631056,6,7.249186339504017,0.019010426354826,15.79761528061379,2.284407049753519,0.9519138069596248,0.2784376198744809,24,7.247890498976013,0.0180223918141436,17.72463312951366,2.2314667867551226,1.201890519958713,0.3067098033880051,30,7.23638732937952,0.0566402079562939,68.50931491424146,10.425573912431728,18.43795789907532,6.105192177838568,6,7.249186339504017,0.019010426354826,18.276833032533276,2.284407049753519,1.2741379412431306,0.3233532758657452,24,7.247890498976013,0.0180223918141436,20.57809228401756,2.2314667867551226,1.620020913768377,0.3577207128105812,30,7.238577937187388,0.0012209774161907002,0.056653366565307194,67.3920247834189,1.4015883853258249,10.519365066650042,6,7.244039405732385,0.0060731871757057,0.01995695148722417,17.350546427019196,1.0730688713821086,2.523884381601671,24,7.249452098809915,0.0037121006733791123,0.0184007146087268,19.640345610245017,1.3997602918489527,2.634155062829122,30,17.75170089304134,6.006164431474297,1.1619509806455635,0.34223557931581916,1.4704391319321217,0.3993194142161242
3,[7.3 7.4],7.35,7.367076827110317,0.025022983977452,8.900725170545625,3.0117361288555182,0.2303429130401083,0.1564461062868305,18,7.365092916216805,0.0151252128159352,20.339328980183065,2.1357549064011674,1.20831794314511,0.257227317856379,39,7.365623799149907,0.0129442650976096,16.51182057138439,1.742161798981555,0.7953659985360294,0.1695039983738487,57,7.367076827110317,0.025022983977452,6.670218875097249,3.0117361288555182,0.1293612614693016,0.1170558903882364,18,7.365092916216805,0.0151252128159352,22.065858900851765,2.1357549064011674,1.4221639197457605,0.2797225339540481,39,7.365623799149907,0.0129442650976096,16.91427373905389,1.742161798981555,0.8346104338246434,0.1737191951714905,57,7.366729386924229,0.0051051402398475,0.025538445215093453,5.52713440796069,1.6545517809789239,3.436291039157503,18,7.360637539484581,0.0023223491415968996,0.015302462816906509,21.095919113782706,1.624454922507864,2.6833379987390127,39,7.365128440600695,0.00035133896744980004,0.012949032318565073,15.88666092554059,1.6910686957013432,2.4279293785882015,57,0.08889381885478437,0.11065641440129635,1.3132888673943228,0.3372822573534943,0.7371191789490714,0.22637458232870977
4,[7.4 7.5],7.45,7.454544949642021,0.02083094316391,24.362838063023087,2.659773968844389,1.4109502682788952,0.3154222538475104,32,7.448467758395992,0.0135740084506512,15.718216287869687,1.4714338416687531,0.595579391521033,0.11305138904309,57,7.450279110375571,0.0113725775559573,17.743931067005526,1.287540448202409,0.7558253815190513,0.1114602168036613,89,7.454544949642021,0.02083094316391,23.516427040943142,2.659773968844389,1.3146151277096747,0.3039850289195776,32,7.448467758395992,0.0135740084506512,17.152955731585664,1.4714338416687531,0.7092691562704857,0.123689424267816,57,7.450279110375571,0.0113725775559573,18.6441230970594,1.287540448202409,0.8344603622563729,0.1173068032808141,89,7.451063517733625,0.0008988498730281974,0.020850326716679805,21.927145242049637,2.625036164457379,3.7370058108131623,32,7.448905177752687,0.0031508605434762004,0.01393490680208466,16.12438378447843,2.5837570183726175,2.9733681037499924,57,7.447748502099851,0.00036628113691879996,0.01137847450836562,17.4015239819233,2.6338338327618196,2.931695936545616,89,1.1521302194420324,0.3965874737630935,0.6261263401384857,0.23179013984855354,0.7311844819474715,0.24711411092780883
5,[7.5 7.6],7.55,7.559878827535028,0.0191333125126579,23.298855060317237,2.467300745114486,1.012491138570792,0.2190316550667772,51,7.549569570598642,0.011133198991682,13.705436104362915,1.3875426061605187,0.35877076529405,0.0732240164397757,93,7.552177183203457,0.0096227237700437,16.0104799533667,1.2094139678565792,0.4866675823215806,0.0743111879489283,144,7.559878827535028,0.0191333125126579,26.626486739740056,2.467300745114486,1.322360308342027,0.2518982186696789,51,7.549569570598642,0.011133198991682,17.09785392192874,1.3875426061605187,0.558360301485665,0.0917486659277496,93,7.552177183203457,0.0096227237700437,19.38733138214945,1.2094139678565792,0.7136081200087274,0.0904252331440613,144,7.5499913492841175,0.0040732324642371994,0.01956207735427777,23.712683561532856,3.6397380008727307,4.397188383710609,51,7.539574368561337,0.0006113597924545999,0.011149972223472991,14.774399394771121,3.534053676437397,3.7966840626856753,93,7.551420780271382,0.0021665191690765,0.009863600664287863,17.041291967001094,3.4962459264993253,3.6995158770046817,144,1.0729289444168895,0.4008436451473074,0.4266249011630475,0.2195391618061202,0.5523128572963709,0.2401324696508822
6,[7.6 7.7],7.65,7.659978615715883,0.0123747645599941,24.227076292176083,1.5156314546108405,0.8694093314562127,0.1115646340405717,95,7.663850728227435,0.0073833322718357,19.320173977217895,0.9199615477617302,0.5479894994606896,0.0530118561082135,207,7.662834188819007,0.0063405228309223,20.64128016045383,0.7864276352213151,0.6269601926798882,0.0486430298574209,302,7.659978615715883,0.0123747645599941,23.175494925825152,1.5156314546108405,0.7955735178648362,0.1064984694285422,95,7.663850728227435,0.0073833322718357,21.26741791071105,0.9199615477617302,0.6640177690078075,0.0585453079356319,207,7.662834188819007,0.0063405228309223,21.78113760206771,0.7864276352213151,0.6981163793201465,0.0514322429187901,302,7.65604246031675,0.00032084917154670013,0.012378923301570624,19.326666918116715,2.8677835836369243,3.2436586424565723,95,7.667028690261288,0.0047123585065005,0.008758990702707598,18.211337619966088,3.063869032488679,3.199003391308498,207,7.6592880559670915,0.0035506421620405335,0.007267000036624935,18.239728218420964,3.0840078026576627,3.1826989415106692,302,0.5583060867836437,0.18807917763945187,0.48334351991378677,0.17008781553945235,0.49357092517214773,0.17244690190379933
7,[7.7 7.8],7.75,7.7612434146312115,0.008245619590261,25.588083148003356,0.9493798976377148,0.7681269292204352,0.0588348959122187,211,7.756602103932075,0.0048197758287062,22.59822013499809,0.5532440854157946,0.6055461746328965,0.0304017328665799,493,7.757784061703642,0.0041610597703689,23.35615737159233,0.4780034248572212,0.6450889801146135,0.0271183163919705,704,7.7612434146312115,0.008245619590261,25.629331814021377,0.9493798976377148,0.7706054071018898,0.0589355806122102,211,7.756602103932075,0.0048197758287062,25.208285916615623,0.5532440854157946,0.7535037659275997,0.0341149403209863,493,7.757784061703642,0.0041610597703689,25.315022032140295,0.4780034248572212,0.7578329022266079,0.0295258339480877,704,7.76104920124659,0.0016354375465805998,0.008406241633218828,22.047461000761356,1.8584169749179509,2.086872263149277,211,7.75956708668398,0.0011038773803609,0.004944571195751254,21.990834352667022,2.0549508359778343,2.128121696786525,493,7.760487829208421,0.0018511035021032,0.004554229088230105,21.976052242468253,2.060704856799088,2.1154176374916096,704,0.5705173600754653,0.10856616837474842,0.5695308147980738,0.11042110315742917,0.5675608461979437,0.10942893526307716
8,[7.8 7.9],7.85,7.855891313773028,0.005512803642407,28.712579341278175,0.6080674492311806,0.7777750400367379,0.0343906420782278,464,7.857838109080823,0.0031647661236671,22.27355197697007,0.3486719973391199,0.4659526108312452,0.0149780647907623,1192,7.857355550961383,0.0027446513991989,23.866830021086773,0.3024735517240144,0.5355929210462644,0.013991165939346,1656,7.855891313773028,0.005512803642407,29.206741686701378,0.6080674492311806,0.8047774605930657,0.0350325383685482,464,7.857838109080823,0.0031647661236671,24.30701800923229,0.3486719973391199,0.5549146052484818,0.0164254823662858,1192,7.857355550961383,0.0027446513991989,25.519409526749797,0.3024735517240144,0.6123314852729715,0.0150225326825313,1656,7.861230103936722,0.0012687990667367998,0.005656929827343456,27.005106723669098,0.8782349742014972,1.068195999208581,464,7.861007092162459,0.0025554767876911997,0.004067702819766879,22.11818560028196,1.023834738043039,1.081577427904313,1192,7.861064455393663,0.0008294572562821002,0.002867247921461189,23.381795739677624,1.1481109932227618,1.18728644490346,1656,0.679614429244792,0.054488647340513514,0.45613437541492385,0.044813974670433306,0.5096736346644691,0.05186991995174715
9,[7.9 8. ],7.95,7.950719524040843,0.0044527765614215,30.036716027912014,0.462278939841219,0.6842050453803276,0.0221980749157574,729,7.949154347109817,0.0025399037531238,24.68538993617887,0.2758920360561852,0.4637955054033548,0.0107160294386393,1891,7.949538585003347,0.0022062223516712,26.09083553316145,0.2369083784484796,0.5176524673910945,0.0097615880752812,2620,7.950719524040843,0.0044527765614215,30.10246430149429,0.462278939841219,0.6872036778079658,0.0222515330511433,729,7.949154347109817,0.0025399037531238,26.46933134675253,0.2758920360561852,0.5332520000789511,0.0115454386191665,1891,7.949538585003347,0.0022062223516712,27.42351926708544,0.2369083784484796,0.5718849773567524,0.010299126928867,2620,7.951813712010102,0.00025127958402299997,0.004459861044392689,29.787085388119994,0.10232736448467955,0.4734688033472763,729,7.948848052271867,0.0020718318485917,0.003277742864223987,26.032370193538117,0.06126523878473128,0.2826125351830267,1891,7.94839631806398,0.00025126793208760003,0.002220484775608511,27.0107967523807,0.22979650672090562,0.3300485029207363,2620,0.6711864924896179,0.022422791950501224,0.5161551558571574,0.011864716367157737,0.5562619719151829,0.013888404192074624
