radius_bin_id,Bin_range,Bin_center,mean_radii_cool_SDSSV_LSR,e_mean_radii_cool_SDSSV_LSR,mean_RVs_cool_SDSSV_LSR,e_mean_RVs_cool_SDSSV_LSR,mass_cool_SDSSV_LSR,e_mass_cool_SDSSV_LSR,num_obs_per_bin_cool_SDSSV_LSR,mean_radii_cool_eSDSS_LSR,e_mean_radii_cool_eSDSS_LSR,mean_RVs_cool_eSDSS_LSR,e_mean_RVs_cool_eSDSS_LSR,mass_cool_eSDSS_LSR,e_mass_cool_eSDSS_LSR,num_obs_per_bin_cool_eSDSS_LSR,mean_radii_cool_All_LSR,e_mean_radii_cool_All_LSR,mean_RVs_cool_All_LSR,e_mean_RVs_cool_All_LSR,mass_cool_All_LSR,e_mass_cool_All_LSR,num_obs_per_bin_cool_All_LSR,mean_radii_cool_SDSSV_asym,e_mean_radii_cool_SDSSV_asym,mean_RVs_cool_SDSSV_asym,e_mean_RVs_cool_SDSSV_asym,mass_cool_SDSSV_asym,e_mass_cool_SDSSV_asym,num_obs_per_bin_cool_SDSSV_asym,mean_radii_cool_eSDSS_asym,e_mean_radii_cool_eSDSS_asym,mean_RVs_cool_eSDSS_asym,e_mean_RVs_cool_eSDSS_asym,mass_cool_eSDSS_asym,e_mass_cool_eSDSS_asym,num_obs_per_bin_cool_eSDSS_asym,mean_radii_cool_All_asym,e_mean_radii_cool_All_asym,mean_RVs_cool_All_asym,e_mean_RVs_cool_All_asym,mass_cool_All_asym,e_mass_cool_All_asym,num_obs_per_bin_cool_All_asym,mean_radii_warm_SDSSV_LSR,e_mean_radii_warm_SDSSV_LSR,mean_RVs_warm_SDSSV_LSR,e_mean_RVs_warm_SDSSV_LSR,mass_warm_SDSSV_LSR,e_mass_warm_SDSSV_LSR,num_obs_per_bin_warm_SDSSV_LSR,mean_radii_warm_eSDSS_LSR,e_mean_radii_warm_eSDSS_LSR,mean_RVs_warm_eSDSS_LSR,e_mean_RVs_warm_eSDSS_LSR,mass_warm_eSDSS_LSR,e_mass_warm_eSDSS_LSR,num_obs_per_bin_warm_eSDSS_LSR,mean_radii_warm_All_LSR,e_mean_radii_warm_All_LSR,mean_RVs_warm_All_LSR,e_mean_RVs_warm_All_LSR,mass_warm_All_LSR,e_mass_warm_All_LSR,num_obs_per_bin_warm_All_LSR,mean_radii_warm_SDSSV_asym,e_mean_radii_warm_SDSSV_asym,mean_RVs_warm_SDSSV_asym,e_mean_RVs_warm_SDSSV_asym,mass_warm_SDSSV_asym,e_mass_warm_SDSSV_asym,num_obs_per_bin_warm_SDSSV_asym,mean_radii_warm_eSDSS_asym,e_mean_radii_warm_eSDSS_asym,mean_RVs_warm_eSDSS_asym,e_mean_RVs_warm_eSDSS_asym,mass_warm_eSDSS_asym,e_mass_warm_eSDSS_asym,num_obs_per_bin_warm_eSDSS_asym,mean_radii_warm_All_asym,e_mean_radii_warm_All_asym,mean_RVs_warm_All_asym,e_mean_RVs_warm_All_asym,mass_warm_All_asym,e_mass_warm_All_asym,num_obs_per_bin_warm_All_asym,mean_radii_cool_SDSSV_debias,e_mean_radii_cool_SDSSV_debias_sys,e_mean_radii_cool_SDSSV_debias,mean_RVs_cool_SDSSV_debias,e_mean_RVs_cool_SDSSV_debias_sys,e_mean_RVs_cool_SDSSV_debias,num_obs_per_bin_cool_SDSSV_debias,mean_radii_cool_eSDSS_debias,e_mean_radii_cool_eSDSS_debias_sys,e_mean_radii_cool_eSDSS_debias,mean_RVs_cool_eSDSS_debias,e_mean_RVs_cool_eSDSS_debias_sys,e_mean_RVs_cool_eSDSS_debias,num_obs_per_bin_cool_eSDSS_debias,mean_radii_cool_All_debias,e_mean_radii_cool_All_debias_sys,e_mean_radii_cool_All_debias,mean_RVs_cool_All_debias,e_mean_RVs_cool_All_debias_sys,e_mean_RVs_cool_All_debias,num_obs_per_bin_cool_All_debias,mean_radii_warm_SDSSV_debias,e_mean_radii_warm_SDSSV_debias_sys,e_mean_radii_warm_SDSSV_debias,mean_RVs_warm_SDSSV_debias,e_mean_RVs_warm_SDSSV_debias_sys,e_mean_RVs_warm_SDSSV_debias,num_obs_per_bin_warm_SDSSV_debias,mean_radii_warm_eSDSS_debias,e_mean_radii_warm_eSDSS_debias_sys,e_mean_radii_warm_eSDSS_debias,mean_RVs_warm_eSDSS_debias,e_mean_RVs_warm_eSDSS_debias_sys,e_mean_RVs_warm_eSDSS_debias,num_obs_per_bin_warm_eSDSS_debias,mean_radii_warm_All_debias,e_mean_radii_warm_All_debias_sys,e_mean_radii_warm_All_debias,mean_RVs_warm_All_debias,e_mean_RVs_warm_All_debias_sys,e_mean_RVs_warm_All_debias,num_obs_per_bin_warm_All_debias,mass_cool_SDSSV_debias,e_mass_cool_SDSSV_debias,mass_cool_eSDSS_debias,e_mass_cool_eSDSS_debias,mass_cool_All_debias,e_mass_cool_All_debias,mass_warm_SDSSV_debias,e_mass_warm_SDSSV_debias,mass_warm_eSDSS_debias,e_mass_warm_eSDSS_debias,mass_warm_All_debias,e_mass_warm_All_debias
0,[0.    0.002],0.001,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,
1,[0.002 0.004],0.003,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,
2,[0.004 0.006],0.005,0.0049258250297768,0.005725249819132,38.10182524073545,9.48205103357699,0.2947827679121029,0.3503894315869796,1,0.0044796258759158,0.0009886467965435,86.58835419947835,24.86927781655149,0.609226183223791,0.2206702596568728,1,0.0044925458390675,0.0009742282258548,44.2557627800256,8.859907104187597,0.3122767695897486,0.0921639727723832,2,0.0049258250297768,0.005725249819132,45.99044207176114,9.48205103357699,0.3558147077143355,0.4200169029490335,1,0.0044796258759158,0.0009886467965435,87.08050925107206,24.86927781655149,0.6126889323014094,0.2211367345891116,1,0.0044925458390675,0.0009742282258548,51.205616519944016,8.859907104187597,0.3613162107538379,0.1002376381051335,2,0.0057198492626536,0.0009031481248483,35.700264677923684,10.85438752989963,0.3207253961452439,0.1098797861838352,3,0.0052754730158928,0.0002450496434809,114.12694751698416,4.779202581758283,0.9456424032744136,0.0591407471043244,12,0.0053059443037886,0.0002364988163661,101.39166082980888,4.373989767911745,0.8449718764414955,0.0524136083332521,15,0.0057198492626536,0.0009031481248483,47.02554546409158,10.85438752989963,0.4224698845788538,0.1181473233339896,3,0.0052754730158928,0.0002450496434809,118.20759515825748,4.779202581758283,0.979454167510336,0.0603164386932891,12,0.0053059443037886,0.0002364988163661,106.64872543408156,4.373989767911745,0.8887828931157633,0.0538339234833748,15,,0.0003683621662796666,0.005737087778395694,,75.11694063601034,75.71303759800725,1,0.004972458599605,0.00043437265327030003,0.0010798620700000555,102.25407246721167,58.48391323933484,63.5519400719039,1,0.0048400784003774,0.00044202758658842643,0.001069817285033935,77.98252255848332,57.792312461997724,58.46750664770998,2,0.0062509570042994,,,71.32407920318904,,,3,0.0057002644444929,0.0006664980706216527,0.0007101190082743186,153.82306066018762,55.16718964705427,55.37381683495853,12,0.0056936888054785004,0.00029224478710009993,0.0003759504032844612,140.99345612080543,61.734493706590726,61.88925189157554,15,,,0.7985996582742723,0.5257655544437869,0.5928256777371746,0.4633844930968643,0.7002611228164899,,1.3771897528416968,0.5246129084526362,1.2608691343741572,0.5596868123704584
3,[0.006 0.008],0.007,0.0075095593286446,0.0002565319026283,68.43560732254959,3.43829731849441,0.8071865355013675,0.0490404690268344,17,0.0075399336236053,0.0001520580523899,69.61258032084379,2.1805107155665797,0.8243897533450374,0.0307119387328894,30,0.0075320363815369,0.0001308054997435,69.27499021654731,1.841429230018225,0.8195325598797266,0.0260215493946897,47,0.0075095593286446,0.0002565319026283,69.02304241913775,3.43829731849441,0.8141152341569091,0.0491739422571044,17,0.0075399336236053,0.0001520580523899,72.24010487457117,2.1805107155665797,0.8555063174599113,0.0310561252574912,30,0.0075320363815369,0.0001308054997435,71.31735775001349,1.841429230018225,0.8436940456870098,0.0262534002107728,47,0.0069529765980963,0.00026743739282,82.66494965048538,4.235201390701603,0.9027541710516076,0.0578348690816722,13,0.0069882304071847,0.000181567643461,72.16709109825753,3.1078854461943393,0.792106808400138,0.0398396332784256,30,0.006977107712204,0.0001502187415736,75.84149108600079,2.505629904294733,0.8311121303111313,0.0327740905173665,43,0.0069529765980963,0.00026743739282,76.85847389721457,4.235201390701603,0.8393437386066824,0.0564042595408289,13,0.0069882304071847,0.000181567643461,71.61535473038622,3.1078854461943393,0.7860509437839823,0.0397585809064076,30,0.006977107712204,0.0001502187415736,73.4505211032692,2.505629904294733,0.8049105864411055,0.0324695286326629,43,0.0073652146563848,8.542307281134663e-05,0.0002703806916823541,90.72749061374523,46.871360199498646,46.997300937410344,17,0.007586580391134391,0.00014033938287612204,0.000206922192339682,83.51900654244432,38.29021820899343,38.352254659576836,30,0.007491216823120556,0.00023126526039720123,0.0002656947485926887,88.87344176460509,48.42019201029713,48.45519431313022,47,0.0065833285897936005,0.00031411512063990113,0.00041254220159030837,104.43717397853911,37.97139937316893,38.206859347196996,13,0.0067737621164766,0.00016733707190282315,0.00024691801227328763,100.59379135416536,47.52823803375428,47.6297424152165,30,0.006871437648532,0.0002318457854078193,0.00027625737733375487,98.26365439365605,49.936047520097915,49.99887021870367,43,1.0495463878614681,0.5450339183227393,0.9951962122623341,0.45780339726987657,1.045686971422665,0.5713299891732607,1.0798861576999668,0.4008148600258538,1.0702332715176484,0.5082398647953685,1.0605175306086012,0.5412981990244576
4,[0.008 0.01 ],0.009,0.0089859543139608,8.496933886882628e-05,55.28102332418824,1.287499077196034,0.7802209553545517,0.0196119608478047,109,0.009036504478712,4.9281570667281474e-05,47.454102212702246,0.8428061856362102,0.6735216493225039,0.0125132896019224,232,0.0090237801881591,4.2630236318350193e-05,49.80194527130004,0.7051572570318444,0.705849554404523,0.0105359009628762,341,0.0089859543139608,8.496933886882628e-05,55.463925991414946,1.287499077196034,0.7828023926214353,0.0196211562407416,109,0.009036504478712,4.9281570667281474e-05,49.612109123948265,0.8428061856362102,0.70415049501422,0.0125633363140499,232,0.0090237801881591,4.2630236318350193e-05,51.367479775672976,0.7051572570318444,0.7280380819067479,0.0105695449559262,341,0.0091869176936142,0.0001078830431873,54.49008775503603,1.9202836561376793,0.7862572504576126,0.0292063284594552,69,0.00919975178858,6.762887566936881e-05,56.444362404258,1.0454091110196384,0.815593981289723,0.0162520082736707,139,0.009196131177728,5.7300905997696553e-05,55.99757935229465,0.9181654184883888,0.808819739745495,0.014187144798353,208,0.0091869176936142,0.0001078830431873,52.40234693962287,1.9202836561376793,0.7561324805990217,0.0290964290158881,69,0.00919975178858,6.762887566936881e-05,57.22507506297284,1.0454091110196384,0.8268749049894916,0.016282783828528,139,0.009196131177728,5.7300905997696553e-05,56.12251090158557,0.9181654184883888,0.8106242303029847,0.014191142837264,208,0.00898937605596973,7.075251436053365e-05,0.00011056991831480636,67.8352345667143,23.767488708377392,23.802335460551504,109,0.0091201040379924,1.1416899240198133e-05,5.0586745256985e-05,58.535541148865164,22.191921397731072,22.20791970423211,232,0.009060556156632937,8.648061230871059e-06,4.349857482276033e-05,60.600251430946905,23.470641792339492,23.48123235482878,341,0.0094620466638862,2.6101146994399894e-05,0.00011099558946992492,61.791229239193406,22.582309914612566,22.663808382521204,69,0.009140607030362452,5.530566746595166e-05,8.73635031243446e-05,72.44572408637828,22.892101262932364,22.915959077502134,139,0.009153185127617485,0.00013668048023757957,0.00014820576070494776,70.34061329255047,22.619258408199265,22.63788591438258,208,0.9577721628971653,0.3362738691407628,0.838487824583139,0.318149621519314,0.8623957606875939,0.3341845790528978,0.9183098673804042,0.33699022998633266,1.0400761227281112,0.32914598863560807,1.0112434632244465,0.3258625052209388
5,[0.01  0.012],0.011,0.0113895321101371,6.297881391622593e-05,33.54308451374194,0.8468697274382067,0.6000483007511945,0.0155086428803626,215,0.0113223778171895,3.378353622018868e-05,27.14357869135074,0.5255391622129973,0.482705313066002,0.0094562067968008,648,0.0113373837209396,2.9770673864789745e-05,28.92284643820105,0.4465437781257582,0.5150284358951753,0.0080657829677548,863,0.0113895321101371,6.297881391622593e-05,33.33411245552038,0.8468697274382067,0.596310024135967,0.0155042335986361,215,0.0113223778171895,3.378353622018868e-05,28.405778126917724,0.5255391622129973,0.50515151961176,0.0094666392257318,648,0.0113373837209396,2.9770673864789745e-05,29.776013041916425,0.4465437781257582,0.5302207532353237,0.0080725677568433,863,0.0112330796851904,0.0001124876269936,37.29662506001581,1.2729352457298888,0.6580300166515558,0.0234053326192358,133,0.0110585120408484,5.7353000014191046e-05,32.704931951492995,0.7089851093870211,0.5680509303531689,0.0126618499343027,318,0.0110945292898815,5.1094970028586314e-05,33.79208871659126,0.6193925410397233,0.5888453477768494,0.0111287246068066,451,0.0112330796851904,0.0001124876269936,36.36020715890042,1.2729352457298888,0.641508653496787,0.0233592932408236,133,0.0110585120408484,5.7353000014191046e-05,33.40727701664769,0.7089851093870211,0.5802499396121338,0.0126767201422349,318,0.0110945292898815,5.1094970028586314e-05,34.106430445489416,0.6193925410397233,0.594322921721041,0.0111348987607257,451,0.0115802595015386,0.00022980961677678775,0.00023828300603565637,38.14964125572082,6.917131052481423,6.968779687467098,215,0.011411666355817002,0.0002385282458755834,0.00024090880307706396,33.17224235561425,6.4879444823962515,6.509194652003849,648,0.0114470389183189,0.00023363460115223566,0.0002355237140458003,34.34144296205842,6.92972360709674,6.944096097875999,863,0.011234442335536471,0.0002213147819989479,0.00024826135212290516,43.37943329829246,7.801090040690298,7.904262771617525,133,0.011061748093930426,0.0001769783403274484,0.0001860395107381385,41.49985274445849,8.449673662378835,8.479365830416274,318,0.011086125734409985,0.000116916682481049,0.00012759391288222398,42.1707047644293,8.870745193442035,8.892343189894923,451,0.6938827330941774,0.12755290031877786,0.5945675814581559,0.11734175847024281,0.6174318508851381,0.12549398042891036,0.7654427678667726,0.14049498084126757,0.7210205624604501,0.14781916534392195,0.7342906351694963,0.15506696760618974
6,[0.012 0.014],0.013,0.0127165810441393,4.33117321621885e-05,24.82752993155842,0.5867805892672635,0.4958852700289368,0.0118409587261046,432,0.0127747812293437,2.4952646480442283e-05,21.49945582343713,0.3743220700433466,0.4313782750627204,0.0075577445962546,1156,0.0127602777846156,2.162115805421724e-05,22.46207430488956,0.3155777260574094,0.4501811631014163,0.006370588272078,1588,0.0127165810441393,4.33117321621885e-05,24.67686555592254,0.5867805892672635,0.4928760200229193,0.0118395011542552,432,0.0127747812293437,2.4952646480442283e-05,23.60644244113879,0.3743220700433466,0.4736541475400856,0.0075673958467049,1156,0.0127602777846156,2.162115805421724e-05,23.916053657652945,0.3155777260574094,0.4793215758374735,0.0063766887883896,1588,0.0131482832343329,5.102816451397644e-05,33.17880428104647,0.6712380714800958,0.685183840519045,0.0141146624629726,406,0.0131882961220687,2.8463755729741748e-05,27.556663183339367,0.3183271114533824,0.5708114136430833,0.0067079577654671,1308,0.0131788007216062,2.48580262325343e-05,28.588935663030924,0.2876225187751232,0.59176763471908,0.0060572829095842,1714,0.0131482832343329,5.102816451397644e-05,34.03303084784679,0.6712380714800958,0.7028246884156643,0.0141277209252301,406,0.0131882961220687,2.8463755729741748e-05,29.92047151868216,0.3183271114533824,0.6197755704606654,0.0067281680476003,1308,0.0131788007216062,2.48580262325343e-05,30.67557206539857,0.2876225187751232,0.6349593051926538,0.0060728234028212,1714,0.012707977114555905,4.803692477016453e-05,6.467961258591149e-05,24.247106486973554,1.0665717256807525,1.2173276904607302,432,0.012710771620393309,5.687376871350326e-05,6.210684450247808e-05,23.337451172477348,0.756074470384828,0.8436620276445032,1156,0.012697960551136676,5.034930768594084e-05,5.4795321516156695e-05,23.58942493869297,0.7662286801138832,0.8286710393229807,1588,0.01328890870394,0.00012305093628723615,0.0001332118857115644,34.48207279739119,0.22739776873521222,0.7087103031775899,406,0.0133412535041852,0.0001339480119903464,0.00013693887434329373,30.307953586430603,0.2614237268931347,0.411915664753054,1308,0.013304675463189398,0.00013347881746575928,0.00013577376838047492,31.31533725210701,0.4635400638383196,0.5455236970927839,1714,0.48396468728458425,0.024422020559469616,0.4659106827894178,0.016996086059012858,0.4704664493851816,0.01665120781708772,0.7197141025947951,0.016457904411125237,0.635083135771748,0.01081641398454854,0.6543930964819378,0.013211764714085982
7,[0.014 0.016],0.015,0.0149140248092265,0.0001172612076482,29.00723639498032,1.2258773321118173,0.6794829223125869,0.0292084254291629,112,0.0147867166072929,7.339985212226607e-05,17.34368462213179,0.8883870184658169,0.4028009143575159,0.0207291292772974,246,0.0148225556459155,6.221632377678715e-05,21.359921697472444,0.7193516999498815,0.4972789504740567,0.0168767531215205,358,0.0149140248092265,0.0001172612076482,28.550545200376614,1.2258773321118173,0.6687851135562364,0.0291931580163413,112,0.0147867166072929,7.339985212226607e-05,18.83716092099124,0.8883870184658169,0.4374863708714227,0.0207464445634967,246,0.0148225556459155,6.221632377678715e-05,22.18187570681768,0.7193516999498815,0.5164148084090373,0.0168868751630226,358,0.0147295415568521,9.44901642220602e-05,30.449313280921583,0.9688439909468995,0.7044400885798732,0.0228650625362259,169,0.0146577471110261,4.685948751613154e-05,24.5827921896774,0.4310259313680162,0.5659470036201312,0.0100867079801706,720,0.0146719186502373,4.198070149861473e-05,25.552074669756433,0.3938117893272195,0.5888306510665,0.0092302024005865,889,0.0147295415568521,9.44901642220602e-05,31.27748072134392,0.9688439909468995,0.7235996124649522,0.0228896709551552,169,0.0146577471110261,4.685948751613154e-05,26.73625419927981,0.4310259313680162,0.6155241778622026,0.0101163391396278,720,0.0146719186502373,4.198070149861473e-05,27.486567926520404,0.3938117893272195,0.6334097679713327,0.0092543350540781,889,0.014782797077530099,0.0003159820077866914,0.00033703830652319475,25.222088148199916,5.321438733562399,5.46081362330228,112,0.014737636937637588,0.00022208308401859116,0.00023389834223178912,15.682730245900164,5.091578040469088,5.168500598506846,246,0.014730749377387761,0.0002163534062214222,0.00022512145017281168,18.944418281738816,5.247269276380187,5.29634796129033,358,0.014539173937042899,0.00023910767347840725,0.0002571008958579657,29.458414407601214,2.688728718805109,2.857957452818582,169,0.0145035627119512,0.00019390584609242336,0.00019948756532449098,24.33798968503967,2.5883412349826647,2.6239843182121443,720,0.0144936555774025,0.0001407666246838943,0.00014689323307495193,25.321035632525167,2.57756002304804,2.607470689735269,889,0.5856187658975839,0.12749289846054407,0.3630169104404842,0.11977681215836236,0.4383120852245688,0.12272317114681466,0.6727077483794996,0.06633913300669311,0.5544172448576532,0.060258587821782575,0.5764169346414598,0.05964417016992598
8,[0.016 0.018],0.017,0.0171075515426439,0.000132274811561,22.283455784680395,1.369677388471838,0.5987530394242109,0.0370930578663992,83,0.0171298398571396,8.775950842121128e-05,13.429563439261033,1.033202322744302,0.3613204383457479,0.02785972312892,162,0.0171230275634191,7.312825668608152e-05,16.640542868788252,0.8248404098004981,0.4475333213886093,0.0222655710761046,245,0.0171075515426439,0.000132274811561,20.751232799415664,1.369677388471838,0.5575824428000727,0.037054673733672,83,0.0171298398571396,8.775950842121128e-05,14.821326794141406,1.033202322744302,0.3987656276650663,0.0278731269711393,162,0.0171230275634191,7.312825668608152e-05,16.971884476471537,0.8248404098004981,0.4564444735889906,0.0222688702480053,245,0.0167694840640748,0.0001762070747262,25.65427106817966,1.9555085831780512,0.6757043439210657,0.0519929368792976,50,0.0166844488080656,0.0001171491450199,16.962847409795767,0.9728163641735034,0.4445165649344142,0.0256833020705402,131,0.01671051409308,9.755624342223936e-05,18.68709321759917,0.8709913780641618,0.4904659851220984,0.0230388768218193,181,0.0167694840640748,0.0001762070747262,24.080741561191992,1.9555085831780512,0.6342593650193524,0.0519352595587163,50,0.0166844488080656,0.0001171491450199,19.042151088561493,0.9728163641735034,0.4990053489463881,0.0257325985811087,131,0.01671051409308,9.755624342223936e-05,20.04173054080588,0.8709913780641618,0.5260201251626704,0.0230655932938254,181,0.0172638297642826,0.0001688750193826645,0.00021451199953614102,17.664315100718774,8.532193847549129,8.64143205728346,83,0.0173909494305788,0.00021432231142925407,0.00023159400789897572,12.47362978615369,7.481459578232371,7.552466117795506,162,0.017292714592003797,0.0001337389939148944,0.00015242657386201918,14.671123369826821,7.64069527612852,7.685088548890802,245,0.016777495303034237,9.230324187820511e-05,0.0001989191334306257,21.368625028146692,5.548395384847378,5.88291638266929,50,0.01665662978094683,0.00011876029267213881,0.00016681705336825018,15.311199819890014,5.4073259542462395,5.494137389424181,131,0.016708948632080264,0.00014175400395781166,0.0001720796858107618,16.518501801672592,5.188839126934081,5.261433023983498,181,0.478973271138906,0.23439062618879355,0.34071674091320175,0.2063452265903098,0.39847756355420166,0.2087617158095508,0.5630941748160165,0.15516704710918983,0.4005656348747602,0.1437914510314125,0.43350799301259085,0.1381520691820491
9,[0.018 0.02 ],0.019,0.0187185462229048,0.0002126050335216,18.95365780751346,2.0134715779324748,0.5572402548988178,0.0595337388133536,41,0.0190062360164302,0.0001065537059491,9.748665662881818,1.2900100906795402,0.291017177746551,0.0385439280482202,94,0.0189484804702677,9.52594704015246e-05,12.427530270957712,1.0861984399064395,0.369859304442715,0.0323800950422029,135,0.0187185462229048,0.0002126050335216,19.985678426030123,2.0134715779324748,0.58758180893358,0.059571361370047,41,0.0190062360164302,0.0001065537059491,12.533237057253276,1.2900100906795402,0.3741422059757177,0.0385664647052346,94,0.0189484804702677,9.52594704015246e-05,14.7020690467754,1.0861984399064395,0.4375525074532825,0.0324014184503996,135,0.0191210390948083,0.0002925101420109,29.908624862420627,2.728650902221825,0.8982252626046517,0.0830917463297487,21,0.0190102241319819,0.000171055360028,20.067210013752145,1.4091415624810866,0.5991720737621221,0.0424185400003026,60,0.0190384629309117,0.0001476606706814,22.139254670624656,1.252041610458022,0.6620216757612704,0.0377897707673498,81,0.0191210390948083,0.0002925101420109,28.727862528209776,2.728650902221825,0.8627642354728818,0.0830037612424754,21,0.0190102241319819,0.000171055360028,23.77389059943216,1.4091415624810866,0.709847124841653,0.0425565793371636,60,0.0190384629309117,0.0001476606706814,24.81691654876595,1.252041610458022,0.7420907761019077,0.0378791455981935,81,0.01866093338019442,4.271828948604336e-06,0.0002126479456785012,18.66466336262227,6.994481424664416,7.278518956155672,41,0.01905930365235153,2.197832298093602e-05,0.00010879677813493196,11.903483162631336,4.932392160961371,5.098295643013282,94,0.01892804611476961,4.137587220138725e-05,0.00010385725541147557,13.912470239918516,5.660629374607183,5.763900759687044,135,0.019071346247531217,0.00018281491859934812,0.0003449398174199714,27.430387400250595,5.59085102227905,6.221185650622772,21,0.019090684170959247,0.00022200409963658575,0.00028026015851304975,21.666373090482768,6.634320777630464,6.782322030367691,60,0.01904991874411593,6.428446139704176e-05,0.00016104709138382042,22.60654080455693,5.966861410192481,6.096805990251167,81,0.5470548268029746,0.21342193566390008,0.35633495071659976,0.1526328256122967,0.4136065085010796,0.17137114385818494,0.8216571195001002,0.1869426854238548,0.6496583738401048,0.2035889907493485,0.6764015137157592,0.18250976274839484
