radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
3.992361009473588e-06,-0.0905727181341831,0.00034753256130996314,26.77690603853931,0.0004460199475979686,57.70173974386354
-4.5000144786987856e-06,0.13043388445466064,-4.0819558416343646e-05,17.556084014591605,-0.0002357652748759412,48.55062589475179
5.970440087947962e-06,-0.02838234126045336,3.677596847383689e-05,9.232771655273929,1.4618501318819019e-05,23.44225945107904
6.303908611643427e-07,0.02372282410809845,0.00010965519737931098,4.565429920141995,0.0002342649920134849,6.9534464312048385
-3.2973419620673655e-06,0.013396964569007963,-6.231723347892466e-05,-0.3266287189599737,-5.364664964800821e-05,-0.7528317155448754
-7.259810568777808e-06,0.0057029067068796735,-9.180626852773807e-05,-3.2374574250788655,-0.0002236132167902239,-5.241566369673308
-7.868586061294397e-06,0.02021646786930198,0.00016968702858470922,-2.300761106644716,0.00012587040785361214,-7.620478808259218
-3.6017078530875546e-06,0.005199829310155835,-2.043435549808903e-05,-0.7895988068568833,3.7774164348299694e-05,-5.655429545297027
1.7127227220012364e-06,-0.022005623070008085,7.215806385777249e-05,-0.855262140390364,-8.302018853270296e-05,-3.245753713975809
5.990073637919535e-06,0.0007059955805797102,-9.349742438923697e-05,-0.4416069999277408,-0.00032337168407852585,-2.3110827443799664
1.3792494314400494e-06,-0.008000204204208217,0.00012551792844405635,-0.7804912567849005,0.00019939369305837715,-2.556606687442536
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
