logg_bias_-1,vg_bias_-1,logg_bias_0,vg_bias_0,logg_bias_1,vg_bias_1
0.033459079079407594,-0.8411207857748071,-0.05550599405350809,-1.8969641646262847,-0.04231508856439792,-3.044634600844539
-0.010911711699441717,-1.0813983554081714,-0.00031038264477967203,-2.0580893366725963,-0.01930072124132387,-2.9324483289426153
0.013751164969255214,-0.8034981395438745,-0.012412783569976327,-2.444457709260295,0.0026919868880357356,-2.7853605429491974
-0.006605758051783539,-1.3501975351865347,0.009232080048010793,-2.065828109078538,-0.013473918652851857,-3.4625805514892303
0.00674624462724438,-1.120044052213819,-0.006028532880953286,-2.2817421384986556,0.0008011598194750391,-4.1070442568335945
-0.0024426907764283357,-1.5376423886894184,-0.0002611323693093581,-2.885726001996158,-0.006605476098631158,-5.36182486579955
-0.003371625864985184,-2.5187201041547667,-0.010077020474710707,-4.297365114285373,-0.0029535635600765886,-5.817056449729179
0.006080575212102701,-2.9382823792218105,-0.00017218900080884225,-4.332836107763811,0.007283337060973061,-5.010996026793773
0.000825837827804321,-2.5156924466717747,0.00966547356051084,-2.8747338887521856,0.010345943738210295,-3.3293803038138954
0.0018340448966087664,-0.7458350080820502,-0.001359016872082286,-1.1739683968998875,0.0012964731049223133,-1.2500954394780237
-0.0058251690611506035,1.294451745727791,-0.006417560906117004,1.3077116561262123,-0.004970869989925575,1.4989742506675547
-0.005455055901119721,3.728875040933204,-0.006971381370401986,4.330007693214952,-0.002703959210302642,5.146155534627333
0.0011238473059176357,5.447274048756107,-9.885306881862732e-05,7.50364218337959,-0.0013594132713485862,8.863859566436865
0.0023417160679795046,4.878662286714466,-0.0019282274236420704,8.735074912064114,0.00821903430910531,12.997063422597975
-0.0025368864553687587,4.2215540482480876,0.015860926131807673,10.246042685477903,-2.035476435047201e-05,15.295299554350024
0.004942383570963216,5.564645968442093,7.435430698699008e-05,9.291479157747261,0.011026516972281186,18.793562102331762
-0.003008984001345638,5.268015488918195,-0.0013778541470141903,11.174932877535639,0.011127403285115633,20.10843300052433
0.011184004392962521,10.259354448836604,0.0026093479404991626,13.843626660782576,-0.01562749439115585,17.599403801327327
0.05095328736358873,14.05854762204332,-0.036723438834691535,11.049419657455886,-0.0027475011425206475,21.472443037836854
0.03331178994151074,6.578798266549299,-0.0051666690748817246,20.319198862451486,,
