logg_bin_id,Bin_range,Bin_center,mean_loggs_SDSSV_LSR,e_mean_loggs_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_loggs_eSDSS_LSR,e_mean_loggs_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_loggs_All_LSR,e_mean_loggs_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_loggs_SDSSV_asym,e_mean_loggs_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_loggs_eSDSS_asym,e_mean_loggs_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_loggs_All_asym,e_mean_loggs_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_loggs_SDSSV_debias,e_mean_loggs_SDSSV_debias_sys,e_mean_loggs_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_loggs_eSDSS_debias,e_mean_loggs_eSDSS_debias_sys,e_mean_loggs_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_loggs_All_debias,e_mean_loggs_All_debias_sys,e_mean_loggs_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[7.  7.1],7.05,7.0468898211001925,0.0721888154753855,,16.32787362409001,8.330503147648168,,2,7.047313752377547,0.0212220474132848,33.693001285920886,4.447586636101147,6.892337630106941,1.8505291993594528,20,7.047280029019837,0.0203604602207938,28.808417716930844,4.291235387708358,5.039177790565402,1.5197233556525644,22,7.0468898211001925,0.0721888154753855,,16.32787362409001,11.54333622770823,,2,7.047313752377547,0.0212220474132848,34.48265823715473,4.447586636101147,7.21919249803148,1.895386662420468,20,7.047280029019837,0.0203604602207938,29.090513519262416,4.291235387708358,5.138349555180606,1.5349695575827846,22,7.032415935723928,0.03232116046064169,0.07909413690825512,,1.4519471359973188,16.392303302769413,2,7.043347270384245,0.0004945841943752999,0.0212278098243091,33.211319301593775,1.1848507043911856,4.602705517119448,20,7.04173629392741,0.0003195763761452003,0.020362968090696328,27.6666445608242,1.1463754620576108,4.441720145701247,22,,,6.758119778629962,1.9020977919287008,4.707361883565272,1.5275097989179052
1,[7.1 7.2],7.15,7.143679214250122,0.0393245945656489,0.4179710084027501,6.232006325527259,0.0008495990200053,0.0253353977632063,9,7.159882565164785,0.0266604218652922,31.143383366700377,5.77101031487208,4.544121318372974,1.707039334077425,24,7.154780235936658,0.0220671412043135,16.95900013375877,4.234325633609777,1.3633932839692515,0.6843399186654492,33,7.143679214250122,0.0393245945656489,7.222373470976157,6.232006325527259,0.2536772780915031,0.4383858119643731,9,7.159882565164785,0.0266604218652922,30.549907395630335,5.77101031487208,4.372583686561277,1.673665354397362,24,7.154780235936658,0.0220671412043135,19.780753927218615,4.234325633609777,1.854839533927985,0.7996779072326331,33,7.158309646222337,0.005369083828674552,0.039689429309477324,6.27900507125163,1.0739532918865142,6.3238657887850245,9,7.157904134411674,5.7720606442999804e-05,0.026660484348634002,29.5195135365375,1.1790546402163304,5.890223246955553,24,7.159509424210597,0.0103051731157951,0.02435478010324907,18.873032481553313,1.335819154673752,4.440036754964776,33,0.1853842867927853,0.3738016818424078,4.101239743215209,1.6559458412846628,1.670224498612661,0.7914302731324251
2,[7.2 7.3],7.25,7.23638732937952,0.0566402079562939,57.861059074769976,10.425573912431728,13.151834250093676,5.040304042631056,6,7.249186339504017,0.019010426354826,15.79761528061379,2.284407049753519,0.9519138069596248,0.2784376198744809,24,7.247890498976013,0.0180223918141436,17.72463312951366,2.2314667867551226,1.201890519958713,0.3067098033880051,30,7.23638732937952,0.0566402079562939,68.50931491424146,10.425573912431728,18.43795789907532,6.105192177838568,6,7.249186339504017,0.019010426354826,18.276833032533276,2.284407049753519,1.2741379412431306,0.3233532758657452,24,7.247890498976013,0.0180223918141436,20.57809228401756,2.2314667867551226,1.620020913768377,0.3577207128105812,30,7.2313354527095575,0.0037147464690967997,0.056761893015137246,67.21556997581715,1.4043468526638492,10.519732956979652,6,7.249719584976456,0.0019475833908567976,0.01910992912746157,17.265668733270033,1.2928823212506906,2.6248924293323244,24,7.248339169644573,0.0016098179441064002,0.018094146028914355,19.611425277615396,1.1820553409143777,2.525212634487527,30,17.95581895349923,6.090715837322541,1.1356594583400301,0.34890477647712925,1.469873785474975,0.38345052619501224
3,[7.3 7.4],7.35,7.367076827110317,0.025022983977452,8.900725170545625,3.0117361288555182,0.2303429130401083,0.1564461062868305,18,7.365092916216805,0.0151252128159352,20.339328980183065,2.1357549064011674,1.20831794314511,0.257227317856379,39,7.365623799149907,0.0129442650976096,16.51182057138439,1.742161798981555,0.7953659985360294,0.1695039983738487,57,7.367076827110317,0.025022983977452,6.670218875097249,3.0117361288555182,0.1293612614693016,0.1170558903882364,18,7.365092916216805,0.0151252128159352,22.065858900851765,2.1357549064011674,1.4221639197457605,0.2797225339540481,39,7.365623799149907,0.0129442650976096,16.91427373905389,1.742161798981555,0.8346104338246434,0.1737191951714905,57,7.374892858494916,0.0017792470628483,0.02508616047238943,5.672940543847099,1.825724383057338,3.521906306639022,18,7.367882936859471,0.0016677391203616001,0.015216879328591488,21.18512538485194,1.397015908835277,2.552078068899052,39,7.366773513982129,0.0020335014379621,0.013103019767037977,16.088703974306085,1.6110971792020514,2.372922639839625,57,0.09190190300348601,0.11423350757574358,1.3025069210923397,0.3171155816162904,0.7531292359140953,0.2233170499433355
4,[7.4 7.5],7.45,7.454544949642021,0.02083094316391,24.362838063023087,2.659773968844389,1.4109502682788952,0.3154222538475104,32,7.448467758395992,0.0135740084506512,15.718216287869687,1.4714338416687531,0.595579391521033,0.11305138904309,57,7.450279110375571,0.0113725775559573,17.743931067005526,1.287540448202409,0.7558253815190513,0.1114602168036613,89,7.454544949642021,0.02083094316391,23.516427040943142,2.659773968844389,1.3146151277096747,0.3039850289195776,32,7.448467758395992,0.0135740084506512,17.152955731585664,1.4714338416687531,0.7092691562704857,0.123689424267816,57,7.450279110375571,0.0113725775559573,18.6441230970594,1.287540448202409,0.8344603622563729,0.1173068032808141,89,7.454131954673207,0.0011176494361215,0.02086090442334923,22.138139047600408,2.6198811567859543,3.7333865110679803,32,7.4460779183353,0.0028443102349822004,0.01386880694692859,16.12170661129179,2.477546234905077,2.8815539031051265,57,7.450513005754472,0.0018276402036211,0.011518497687639472,17.46313079584978,2.608159310603399,2.908651817465346,89,1.166141272048712,0.3972858974308548,0.6300064671717821,0.22610843064657501,0.7316984026437422,0.2445140922053735
5,[7.5 7.6],7.55,7.559878827535028,0.0191333125126579,23.298855060317237,2.467300745114486,1.012491138570792,0.2190316550667772,51,7.549569570598642,0.011133198991682,13.705436104362915,1.3875426061605187,0.35877076529405,0.0732240164397757,93,7.552177183203457,0.0096227237700437,16.0104799533667,1.2094139678565792,0.4866675823215806,0.0743111879489283,144,7.559878827535028,0.0191333125126579,26.626486739740056,2.467300745114486,1.322360308342027,0.2518982186696789,51,7.549569570598642,0.011133198991682,17.09785392192874,1.3875426061605187,0.558360301485665,0.0917486659277496,93,7.552177183203457,0.0096227237700437,19.38733138214945,1.2094139678565792,0.7136081200087274,0.0904252331440613,144,7.553777667490537,0.0011443454217081,0.01916750307554992,23.87433131413783,3.790657085257658,4.522903282721905,51,7.5419433596943914,0.0014725850595986995,0.011230165918014855,14.873488795063537,3.4806704748157777,3.747044360314542,93,7.547910937321124,0.0035085744433604998,0.010242407303908905,17.08830721633413,3.6476036306393667,3.8428757970952017,144,1.0781660801456021,0.4112711891010406,0.4300146390791049,0.21695037374099296,0.5598710974291421,0.2521573232633976
6,[7.6 7.7],7.65,7.659978615715883,0.0123747645599941,24.227076292176083,1.5156314546108405,0.8694093314562127,0.1115646340405717,95,7.663850728227435,0.0073833322718357,19.320173977217895,0.9199615477617302,0.5479894994606896,0.0530118561082135,207,7.662834188819007,0.0063405228309223,20.64128016045383,0.7864276352213151,0.6269601926798882,0.0486430298574209,302,7.659978615715883,0.0123747645599941,23.175494925825152,1.5156314546108405,0.7955735178648362,0.1064984694285422,95,7.663850728227435,0.0073833322718357,21.26741791071105,0.9199615477617302,0.6640177690078075,0.0585453079356319,207,7.662834188819007,0.0063405228309223,21.78113760206771,0.7864276352213151,0.6981163793201465,0.0514322429187901,302,7.659964136928001,0.0019654013399286003,0.012529868329008055,19.437467229625856,3.1587406688810056,3.503538399882124,95,7.659222291385109,0.0041447192744205,0.008467130169076374,17.81411532999615,3.2118280406771014,3.340983180478445,207,7.661919923057061,0.0006661001553132,0.00637541521678041,18.436107375197796,3.089154460222492,3.1876862619386346,302,0.5596494876422582,0.2023949822161326,0.47087661959123445,0.17686138023571651,0.5012096611917093,0.17347893098024134
7,[7.7 7.8],7.75,7.7612434146312115,0.008245619590261,25.588083148003356,0.9493798976377148,0.7681269292204352,0.0588348959122187,211,7.756602103932075,0.0048197758287062,22.59822013499809,0.5532440854157946,0.6055461746328965,0.0304017328665799,493,7.757784061703642,0.0041610597703689,23.35615737159233,0.4780034248572212,0.6450889801146135,0.0271183163919705,704,7.7612434146312115,0.008245619590261,25.629331814021377,0.9493798976377148,0.7706054071018898,0.0589355806122102,211,7.756602103932075,0.0048197758287062,25.208285916615623,0.5532440854157946,0.7535037659275997,0.0341149403209863,493,7.757784061703642,0.0041610597703689,25.315022032140295,0.4780034248572212,0.7578329022266079,0.0295258339480877,704,7.764050672444448,0.0036286034583117,0.009008718304229942,22.03265682610711,2.1095946320665284,2.3133766882378906,211,7.759674822877531,0.002006409641444,0.005220720131194544,22.026747164324675,2.1679553565604763,2.2374336741201564,493,7.760775082149609,0.00028889664330119993,0.00417107656164367,22.01322118111127,2.133397707669502,2.1862920786721793,704,0.565827390319883,0.11939935767028732,0.571250784744147,0.11625605566122103,0.569105799617783,0.1131760828624314
8,[7.8 7.9],7.85,7.855891313773028,0.005512803642407,28.712579341278175,0.6080674492311806,0.7777750400367379,0.0343906420782278,464,7.857838109080823,0.0031647661236671,22.27355197697007,0.3486719973391199,0.4659526108312452,0.0149780647907623,1192,7.857355550961383,0.0027446513991989,23.866830021086773,0.3024735517240144,0.5355929210462644,0.013991165939346,1656,7.855891313773028,0.005512803642407,29.206741686701378,0.6080674492311806,0.8047774605930657,0.0350325383685482,464,7.857838109080823,0.0031647661236671,24.30701800923229,0.3486719973391199,0.5549146052484818,0.0164254823662858,1192,7.857355550961383,0.0027446513991989,25.519409526749797,0.3024735517240144,0.6123314852729715,0.0150225326825313,1656,7.860370823119117,0.0043639690221812,0.007031019102967437,26.917751340697748,0.8635505358657201,1.0561560257880873,464,7.860328945987075,0.0029231724022826,0.004308210940863679,22.182331190866613,1.0966140069463215,1.1507104075132537,1192,7.860899756251635,0.0039364389272469,0.004798818889171502,23.31907783644961,1.067683122883679,1.1097015366228817,1656,0.6765620441745375,0.05420982740605458,0.45950085462787477,0.04789071761168287,0.50713535317331,0.04859102129024974
9,[7.9 8. ],7.95,7.950719524040843,0.0044527765614215,30.036716027912014,0.462278939841219,0.6842050453803276,0.0221980749157574,729,7.949154347109817,0.0025399037531238,24.68538993617887,0.2758920360561852,0.4637955054033548,0.0107160294386393,1891,7.949538585003347,0.0022062223516712,26.09083553316145,0.2369083784484796,0.5176524673910945,0.0097615880752812,2620,7.950719524040843,0.0044527765614215,30.10246430149429,0.462278939841219,0.6872036778079658,0.0222515330511433,729,7.949154347109817,0.0025399037531238,26.46933134675253,0.2758920360561852,0.5332520000789511,0.0115454386191665,1891,7.949538585003347,0.0022062223516712,27.42351926708544,0.2369083784484796,0.5718849773567524,0.010299126928867,2620,7.949759609250911,0.00016759371643978256,0.004455929393486254,29.651194964282574,0.1588649235182764,0.48881477283853564,729,7.949469996685335,2.7004078113200005e-05,0.002540047301797175,26.164736318955356,0.17183141978517824,0.32502684871348325,1891,7.948428184820469,0.00014794460782311213,0.0022111772140643846,26.943582112647597,0.24001649647199486,0.3372439745314646,2620,0.6682295713504562,0.02307432265905274,0.5206712852025,0.013289501910019473,0.5534563599434569,0.014138517866882729
