radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
5.271980272322091e-05,2.450976552314188,0.0004502555716838488,29.782875793527452,0.0004403382900079007,68.24625463172657
1.055999846828401e-07,0.8315490803916674,-4.745760849205263e-05,22.39892254706703,-0.00017262380588034445,50.633519150342124
-4.777380397074163e-06,0.5602463601423722,3.569197158666097e-05,11.976142696527951,8.369866221585517e-05,23.5625178440158
-1.3503578737417143e-05,0.6612216107956499,5.486855934146162e-05,6.2145422104007935,0.00018248778207583666,8.266982458662632
2.9069240598603163e-06,0.009621576949935928,2.4854516094671708e-05,0.05587123328734478,5.507809182971925e-05,-0.22829054077006816
-2.294324303661957e-06,-0.21871790649302625,-0.0001479907560181827,-2.570687292929037,-0.00020648010039091107,-3.9682867479807165
3.15541068982364e-06,-0.10964391676102991,2.73355895436464e-05,-3.2332343504500933,-5.5850706703490516e-05,-6.670965520702033
4.817502096063353e-07,-0.0463620407694485,9.646148840405239e-05,-1.4856285999814975,9.353637381670846e-05,-6.64797972621316
1.8009870192396693e-05,-0.009378804395177909,-4.6445358625087085e-06,-0.7109803104559553,2.2618166406123547e-05,-3.8222115284476956
-1.7688553434678372e-05,-0.03405867422561393,3.4005046720374243e-06,-0.24348764713555227,-8.279301834408087e-06,-1.9865058936583626
-5.6635666862987766e-05,0.007126766173833232,-4.281621049186807e-05,-0.3510775346875814,2.5139297883718104e-05,-1.3263732369325076
-2.024695506970195e-05,0.0022489272161196894,-4.2004605177260734e-05,-0.38180652714926744,0.00016923007461583026,-0.9834856011524371
-1.835188372075955e-05,0.047498266887949114,-0.00022780784096130408,0.18219713847989816,-0.0005270194967175595,-0.6409562638068822
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
