logg_bin_id,Bin_range,Bin_center,mean_loggs_cool_SDSSV_LSR,e_mean_loggs_cool_SDSSV_LSR,mean_RVs_cool_SDSSV_LSR,e_mean_RVs_cool_SDSSV_LSR,mass_cool_SDSSV_LSR,e_mass_cool_SDSSV_LSR,num_obs_per_bin_cool_SDSSV_LSR,mean_loggs_cool_eSDSS_LSR,e_mean_loggs_cool_eSDSS_LSR,mean_RVs_cool_eSDSS_LSR,e_mean_RVs_cool_eSDSS_LSR,mass_cool_eSDSS_LSR,e_mass_cool_eSDSS_LSR,num_obs_per_bin_cool_eSDSS_LSR,mean_loggs_cool_All_LSR,e_mean_loggs_cool_All_LSR,mean_RVs_cool_All_LSR,e_mean_RVs_cool_All_LSR,mass_cool_All_LSR,e_mass_cool_All_LSR,num_obs_per_bin_cool_All_LSR,mean_loggs_cool_SDSSV_asym,e_mean_loggs_cool_SDSSV_asym,mean_RVs_cool_SDSSV_asym,e_mean_RVs_cool_SDSSV_asym,mass_cool_SDSSV_asym,e_mass_cool_SDSSV_asym,num_obs_per_bin_cool_SDSSV_asym,mean_loggs_cool_eSDSS_asym,e_mean_loggs_cool_eSDSS_asym,mean_RVs_cool_eSDSS_asym,e_mean_RVs_cool_eSDSS_asym,mass_cool_eSDSS_asym,e_mass_cool_eSDSS_asym,num_obs_per_bin_cool_eSDSS_asym,mean_loggs_cool_All_asym,e_mean_loggs_cool_All_asym,mean_RVs_cool_All_asym,e_mean_RVs_cool_All_asym,mass_cool_All_asym,e_mass_cool_All_asym,num_obs_per_bin_cool_All_asym,mean_loggs_warm_SDSSV_LSR,e_mean_loggs_warm_SDSSV_LSR,mean_RVs_warm_SDSSV_LSR,e_mean_RVs_warm_SDSSV_LSR,mass_warm_SDSSV_LSR,e_mass_warm_SDSSV_LSR,num_obs_per_bin_warm_SDSSV_LSR,mean_loggs_warm_eSDSS_LSR,e_mean_loggs_warm_eSDSS_LSR,mean_RVs_warm_eSDSS_LSR,e_mean_RVs_warm_eSDSS_LSR,mass_warm_eSDSS_LSR,e_mass_warm_eSDSS_LSR,num_obs_per_bin_warm_eSDSS_LSR,mean_loggs_warm_All_LSR,e_mean_loggs_warm_All_LSR,mean_RVs_warm_All_LSR,e_mean_RVs_warm_All_LSR,mass_warm_All_LSR,e_mass_warm_All_LSR,num_obs_per_bin_warm_All_LSR,mean_loggs_warm_SDSSV_asym,e_mean_loggs_warm_SDSSV_asym,mean_RVs_warm_SDSSV_asym,e_mean_RVs_warm_SDSSV_asym,mass_warm_SDSSV_asym,e_mass_warm_SDSSV_asym,num_obs_per_bin_warm_SDSSV_asym,mean_loggs_warm_eSDSS_asym,e_mean_loggs_warm_eSDSS_asym,mean_RVs_warm_eSDSS_asym,e_mean_RVs_warm_eSDSS_asym,mass_warm_eSDSS_asym,e_mass_warm_eSDSS_asym,num_obs_per_bin_warm_eSDSS_asym,mean_loggs_warm_All_asym,e_mean_loggs_warm_All_asym,mean_RVs_warm_All_asym,e_mean_RVs_warm_All_asym,mass_warm_All_asym,e_mass_warm_All_asym,num_obs_per_bin_warm_All_asym,mean_loggs_cool_SDSSV_debias,e_mean_loggs_cool_SDSSV_debias_sys,e_mean_loggs_cool_SDSSV_debias,mean_RVs_cool_SDSSV_debias,e_mean_RVs_cool_SDSSV_debias_sys,e_mean_RVs_cool_SDSSV_debias,num_obs_per_bin_cool_SDSSV_debias,mean_loggs_cool_eSDSS_debias,e_mean_loggs_cool_eSDSS_debias_sys,e_mean_loggs_cool_eSDSS_debias,mean_RVs_cool_eSDSS_debias,e_mean_RVs_cool_eSDSS_debias_sys,e_mean_RVs_cool_eSDSS_debias,num_obs_per_bin_cool_eSDSS_debias,mean_loggs_cool_All_debias,e_mean_loggs_cool_All_debias_sys,e_mean_loggs_cool_All_debias,mean_RVs_cool_All_debias,e_mean_RVs_cool_All_debias_sys,e_mean_RVs_cool_All_debias,num_obs_per_bin_cool_All_debias,mean_loggs_warm_SDSSV_debias,e_mean_loggs_warm_SDSSV_debias_sys,e_mean_loggs_warm_SDSSV_debias,mean_RVs_warm_SDSSV_debias,e_mean_RVs_warm_SDSSV_debias_sys,e_mean_RVs_warm_SDSSV_debias,num_obs_per_bin_warm_SDSSV_debias,mean_loggs_warm_eSDSS_debias,e_mean_loggs_warm_eSDSS_debias_sys,e_mean_loggs_warm_eSDSS_debias,mean_RVs_warm_eSDSS_debias,e_mean_RVs_warm_eSDSS_debias_sys,e_mean_RVs_warm_eSDSS_debias,num_obs_per_bin_warm_eSDSS_debias,mean_loggs_warm_All_debias,e_mean_loggs_warm_All_debias_sys,e_mean_loggs_warm_All_debias,mean_RVs_warm_All_debias,e_mean_RVs_warm_All_debias_sys,e_mean_RVs_warm_All_debias,num_obs_per_bin_warm_All_debias,mass_cool_SDSSV_debias,e_mass_cool_SDSSV_debias,mass_cool_eSDSS_debias,e_mass_cool_eSDSS_debias,mass_cool_All_debias,e_mass_cool_All_debias,mass_warm_SDSSV_debias,e_mass_warm_SDSSV_debias,mass_warm_eSDSS_debias,e_mass_warm_eSDSS_debias,mass_warm_All_debias,e_mass_warm_All_debias
0,[7.  7.1],7.05,7.0468898211001925,0.0721888154753855,,16.32787362409001,8.330503147648168,,2,7.042349297572752,0.0238938065503405,34.749058162941054,4.78260350929787,7.415452843504001,2.081588639034828,16,7.042797617541965,0.0226835483949203,29.077781499641155,4.589761962988377,5.187114313966739,1.6597740036551405,18,7.0468898211001925,0.0721888154753855,,16.32787362409001,11.54333622770823,,2,7.042349297572752,0.0238938065503405,36.007242832250085,4.78260350929787,7.962167996741176,2.1600104660806054,16,7.042797617541965,0.0226835483949203,29.71830838572335,4.589761962988377,5.4181553325989835,1.6973418823174764,18,,,,,,,0,7.069356625793517,0.0532423306196696,28.890662197613096,14.195046265901151,4.816807228815943,4.770042732214872,3,7.069356625793517,0.0532423306196696,28.890662197613096,14.195046265901151,4.816807228815943,4.770042732214872,3,,,,,,,0,7.069356625793517,0.0532423306196696,28.262883652671228,14.195046265901151,4.609748319556039,4.6648549053527475,3,7.069356625793517,0.0532423306196696,28.262883652671228,14.195046265901151,4.609748319556039,4.6648549053527475,3,,0.0323939566521892,0.07912391236107559,,1.7330665734707589,16.41959125046467,2,7.006810759261461,0.01699391188449,0.029320761119092813,33.200295430809,2.1120348573823513,5.22819161526683,16,6.996078782739953,0.020645246980745102,0.030671967505862027,27.11109673032005,1.837691897849675,4.943988914663671,18,,0.0145507402459052,,,0.7852447269209675,,0,7.054614439867857,0.0040263525926623,0.053394356303027427,27.50828720482504,0.6779572800397933,14.211226708649509,3,7.067161037210766,0.0043243018541724,0.05341765023229874,27.467927048108532,1.0361705471830494,14.232813772895499,3,,,7.346390950637524,2.3662979153887576,5.021301388769833,1.865391800289896,,,4.517660171801703,4.700721824509226,4.376144283290087,4.566926966445343
1,[7.1 7.2],7.15,7.143679214250122,0.0393245945656489,0.4179710084027501,6.232006325527259,0.0008495990200053,0.0253353977632063,9,7.159543989999686,0.0272573262253746,29.045647251371715,5.9036814914370055,3.955660644749501,1.627070317813853,23,7.154395480713551,0.0224020640774337,15.505749803226356,4.285904842862488,1.140751273854307,0.6333636561754582,32,7.143679214250122,0.0393245945656489,7.222373470976157,6.232006325527259,0.2536772780915031,0.4383858119643731,9,7.159543989999686,0.0272573262253746,27.983197771068884,5.9036814914370055,3.671568141447826,1.5662432353694546,23,7.154395480713551,0.0224020640774337,18.164048302684822,4.285904842862488,1.5654194106402413,0.7431382928836522,32,,,,,,,0,7.167360000000003,0.1280949536814928,76.24920010177922,27.375607581371955,26.773890517406887,20.783852491560037,1,7.167360000000003,0.1280949536814928,76.24920010177922,27.375607581371955,26.773890517406887,20.783852491560037,1,,,,,,,0,7.167360000000003,0.1280949536814928,85.73965842849222,27.375607581371955,33.85356403892215,23.81264234831392,1,7.167360000000003,0.1280949536814928,85.73965842849222,27.375607581371955,33.85356403892215,23.81264234831392,1,7.164943379529058,0.0212005591348312,0.04467535613044554,5.140138090381373,1.4226292002377727,6.39232169737889,9,7.162875712739494,0.0018658174198940003,0.027321111024277065,25.5821547170527,2.0131120045866613,6.237473454480331,23,7.165193374087172,0.0026093206573669005,0.02255351478644531,16.26543919713574,1.7530933258589432,4.630584901634274,32,,0.0092860084605587,,,1.1390810140939216,,0,7.152632518063111,0.0014965058604446,0.1281036950616731,85.15806209313165,0.3997767315811487,27.37852647394274,1,7.171196774789637,6.24142846633001e-05,0.12809496888717647,85.1994511354061,0.8482973550651813,27.388747668556885,1,0.12235087866364457,0.30457345650894135,3.045085060882268,1.4972185391438417,1.2244445261539765,0.7000645639779175,,,34.547762125055215,24.440250879587285,33.134293761393465,23.437856810653468
2,[7.2 7.3],7.25,7.236417805691423,0.0758442552646509,66.45190126372191,12.158830111129769,17.34594302673686,7.033415911105337,4,7.236460424526462,0.0431532495235207,35.21147525337799,5.3408463797532875,4.86977523397584,1.5545147854003194,7,7.236450001733468,0.037507140926567,40.26428124053355,4.889896062533372,6.367820300157749,1.6415420212134744,11,7.236417805691423,0.0758442552646509,77.19900972514355,12.158830111129769,23.41027698768087,8.431702962402309,4,7.236460424526462,0.0431532495235207,37.6011005778241,5.3408463797532875,5.553177920435738,1.6712596427207893,7,7.236450001733468,0.037507140926567,44.005640399149506,4.889896062533372,7.606197331870022,1.813548351006185,11,7.227840000000002,0.1076859390517757,61.78674582024864,23.87452809030687,15.29507264116641,12.413612458986853,1,7.2506702647264785,0.0218503723392735,10.71254280065459,2.624658165156241,0.4362302464892357,0.214883546458462,14,7.249767471603947,0.0214139925322571,11.3224449544127,2.608939933049463,0.4883305149123221,0.2263286020623365,15,7.227840000000002,0.1076859390517757,74.63257135468943,23.87452809030687,22.316069679414163,15.312327623317026,1,7.2506702647264785,0.0218503723392735,12.944462002424638,2.624658165156241,0.6369401771734879,0.2602761523747982,14,7.249767471603947,0.0214139925322571,13.681110026883838,2.608939933049463,0.7129779498372547,0.2741878760468756,15,7.219573182228669,0.0107180183530139,0.07659782617062359,75.04258085169346,1.7111127844019194,12.278642295964959,4,7.234818087678314,0.0021139985268412,0.04320499894931981,35.3209599925072,1.8254338307384914,5.644187162251833,7,7.235884527431139,0.011432288261504601,0.03921074897753794,42.16194397952783,1.320342230098614,5.065016002636236,11,7.2269274895046,0.028823032274202798,0.11147658345564097,74.08594440072551,1.5592229095147125,23.925389602186364,1,7.2522757914654985,0.0045131484639532,0.022311595201208085,12.402322500927038,0.5661693646612012,2.685028534932579,14,7.253178601899048,0.0069354627938328,0.02250910305490207,13.333469446334599,0.7157102042650046,2.705329678754364,15,22.995520301758678,8.548536764090075,4.9186713914267886,1.6463768462306656,6.9912949626256875,1.7944457848142392,22.036623529251994,15.315856343635156,0.5825472387697266,0.25400525918057715,0.6719061826158471,0.2748713017983488
3,[7.3 7.4],7.35,7.37384152040137,0.0495221056969619,19.76210949856415,7.351320092518345,1.1179592697042624,0.8414533991471127,5,7.368533676820279,0.0383980909871598,25.746893917162033,5.591612479691231,1.9209537537664636,0.851481446065985,13,7.370526610337997,0.0303449516898685,23.55341890032226,4.450485843115086,1.6002292372273168,0.6149854074395069,18,7.37384152040137,0.0495221056969619,17.62987436509682,7.351320092518345,0.889729137737886,0.7489039503438172,5,7.368533676820279,0.0383980909871598,27.149211077370744,5.591612479691231,2.135903612846064,0.8998542073396207,13,7.370526610337997,0.0303449516898685,23.66029221333079,4.450485843115086,1.6147842201288878,0.617868756986978,18,7.365702325287645,0.0341607522795006,5.856037645048606,3.6345340650511297,0.1000244779911697,0.1244088786012631,10,7.364024739904627,0.0182927009389716,17.871490146578957,2.398539983674385,0.935185342181476,0.2540949876795687,20,7.364398585144038,0.0161261626814295,14.22621041892986,2.001907969062499,0.5920805164079901,0.1680788255246485,30,7.365702325287645,0.0341607522795006,2.4569830972719644,3.6345340650511297,0.017607711402422,0.0521114215264905,10,7.364024739904627,0.0182927009389716,19.68655620565947,2.398539983674385,1.1347904214972215,0.2806183490040406,20,7.364398585144038,0.0161261626814295,14.459402791332916,2.001907969062499,0.6116500643216065,0.1708822263529508,30,7.378974966552879,0.0172643059600057,0.05244516386609689,15.999094413174392,3.0040446920004005,7.941422518302355,5,7.3606749534849065,0.0074262624412568,0.03910962497013522,25.058593633513414,2.028347202670224,5.948136052379673,13,7.36941944514402,0.007151687929950699,0.031176316865657104,21.91508982948715,1.835093183717106,4.813978732056549,18,7.344231864674867,5.268381652700008e-06,0.03416075268575402,1.5503286034897479,1.6083619981091835,3.9745020049031115,10,7.368426255509059,0.0055139314166545005,0.01910566270272303,19.323983900902327,0.7069777923956746,2.500562267216192,20,7.361809363143075,0.004059346314265,0.01662923375646233,14.11635534793924,0.7046744409317257,2.1223104354213542,30,0.7241303247553624,0.7241678502146397,1.8528460344779316,0.8953023403405734,1.3888903621470992,0.6182733055157446,0.007365742869981895,0.03777083702590656,1.0823506381983035,0.28413476862345727,0.5864577102333058,0.17776490837958162
4,[7.4 7.5],7.45,7.439998989287295,0.0363029395096381,4.1353468560942765,4.108426579873353,0.0420364269461631,0.0835994362288019,15,7.458841223799207,0.0269169824253663,,2.923500936439152,0.0220223568687079,,24,7.452157191696414,0.0216219497242455,,2.3819877205170403,0.0009806410902438,,39,7.439998989287295,0.0363029395096381,1.998675617950061,4.108426579873353,0.0098194358845231,0.0403775072760201,15,7.458841223799207,0.0269169824253663,,2.923500936439152,0.0090547829927306,,24,7.452157191696414,0.0216219497242455,,2.3819877205170403,0.0009493398647959,,39,7.463607034440959,0.0259765843481644,38.62467037081905,3.5114142456489397,3.4731491732934927,0.6647883222470572,16,7.44464098205452,0.0159698174870428,21.438842219700057,1.713687644047677,1.117796056611141,0.1833655938753564,32,7.449843084490655,0.0136045136976128,24.744721949881605,1.5400696386609256,1.4713736384080458,0.188862245794994,48,7.463607034440959,0.0259765843481644,38.650537687796,3.5114142456489397,3.477802734523824,0.6652770553025216,16,7.44464098205452,0.0159698174870428,23.08587428526008,1.713687644047677,1.2961419584875244,0.1982425216512842,32,7.449843084490655,0.0136045136976128,26.079905460079647,1.5400696386609256,1.6344432280103147,0.1997088179697046,48,7.424848024498363,0.0051381368068151995,0.0366647496498475,,3.806159861648725,5.6005376397838535,15,7.456484073193099,0.0024452529861161997,0.027027822795289827,,2.9097615416730207,4.12475089608572,24,7.450405906841552,0.0108083512664406,0.024172901500990072,,3.151453493807338,3.950382845285308,39,7.4671336437143205,0.0041455348176970995,0.026305292116265096,37.763759653739264,2.641609964744184,4.394102093759552,16,7.439149193045664,0.0004627317324822997,0.01597651999734936,22.430333964913167,1.2711534054292208,2.1336720276312344,32,7.455230256230374,0.0009575671459299,0.013638171717187704,25.586749969444227,1.468060880372894,2.127678838642343,48,5.4574256724031203e-05,,,,,,3.2931969551137765,0.7919104845989663,1.239148015511646,0.24011321888813553,1.5538206662915937,0.26298384465707453
5,[7.5 7.6],7.55,7.558540281628796,0.0350229680883354,16.51462415276039,4.099967693179276,0.5102676150187268,0.2566809054741719,19,7.549774828758467,0.0240787395191873,19.726767478858747,2.524591139740364,0.7429129373898679,0.1945629002819926,39,7.552588215111093,0.0198417721027643,18.84368381334957,2.149729928644578,0.673510391486193,0.1567216548181985,58,7.558540281628796,0.0350229680883354,18.692059244387305,4.099967693179276,0.6536946267237314,0.2915714891274046,19,7.549774828758467,0.0240787395191873,23.702593092048865,2.524591139740364,1.0725506050414892,0.2360890484777852,39,7.552588215111093,0.0198417721027643,22.325095220020437,2.149729928644578,0.9453645739280307,0.1871153222913917,58,7.555704586464413,0.0258065175178603,27.126141756832023,3.396127287633646,1.3857100494286572,0.356611543847129,24,7.546809590287784,0.0131969178014279,16.380545292154782,1.7688607109487238,0.5157604291690154,0.1124864027988671,48,7.54865350877491,0.0117497162486057,18.673567859885317,1.5688190715021864,0.6674242755394123,0.1135888133198042,72,7.555704586464413,0.0258065175178603,30.466611121881087,3.396127287633646,1.748012810496122,0.4033086296975012,24,7.546809590287784,0.0131969178014279,18.926188134762487,1.7688607109487238,0.6885216716545149,0.1303893812306922,48,7.54865350877491,0.0117497162486057,21.38882019410011,1.5688190715021864,0.8756308405987365,0.1306171566657651,72,7.554373117357771,0.00041090156635450006,0.03502537842499054,15.78535873236283,3.946914984709178,5.691034438626746,19,7.546818590280357,0.0126872521393614,0.027216760712483818,20.54764140707031,4.327701548937087,5.010245614690763,39,7.543685970255123,0.0024677440386512,0.019994641302567402,19.06508737306423,4.294829435895339,4.802801125337515,58,7.555221065206513,0.003662828318454099,0.02606516176220857,28.411959418360457,3.0281443225367877,4.550092152025236,24,7.546012568573535,0.00289792438645,0.013511350976391156,17.499131000723235,2.2515466315430164,2.863272681522095,48,7.540909054241701,0.0004740639069149002,0.011759275849753174,19.67457246896116,2.303224504480969,2.786760914960339,72,0.4706918663069385,0.34150978064643567,0.8115331495445143,0.39901568155822076,0.7037080654956799,0.3560278582248239,1.5218862919235479,0.49593511112938315,0.5896866491268091,0.1938435245407294,0.7542276551088996,0.21463554671477938
6,[7.6 7.7],7.65,7.661018309908904,0.0265804196923602,16.31695443002409,2.455502258344082,0.3934239464024174,0.1208344369847602,33,7.660829299769358,0.0175851789123254,22.96079200315799,1.9010782175995249,0.7793729493677231,0.1328613438052965,67,7.660886842274291,0.0146660669901438,20.47090148058617,1.5032145153793262,0.6194239497783943,0.0933447495584987,100,7.661018309908904,0.0265804196923602,16.97954589801596,2.455502258344082,0.4260246533058879,0.1259479324916384,33,7.660829299769358,0.0175851789123254,24.422051836667183,1.9010782175995249,0.8817305669312719,0.1418394249080898,67,7.660886842274291,0.0146660669901438,21.63284683325661,1.5032145153793262,0.6917376394194001,0.0989318029977092,100,7.660418911955707,0.0145746997563935,26.74474508892554,2.005745128198042,1.0584221328294043,0.1626797039587188,55,7.665147538357483,0.0087141103514436,17.093131875212332,1.1584880335738106,0.427658045947248,0.0586007608498187,117,7.663902307933755,0.0074792315193887,19.50750585182047,1.003178144747511,0.558601481098698,0.0582522605584946,172,7.660418911955707,0.0145746997563935,24.405114173817843,2.005745128198042,0.8813403924706457,0.1478552663546715,55,7.665147538357483,0.0087141103514436,19.1392418993448,1.1584880335738106,0.5361703866420934,0.0657937366221891,117,7.663902307933755,0.0074792315193887,20.456512359951947,1.003178144747511,0.6142734947663,0.0611690940475674,172,7.645769830841477,0.0009093328620827998,0.02659596956826492,12.241141566601492,2.9882708313522386,3.867719470468804,33,7.653997541766239,0.0042586414903143,0.01809349454145109,19.806570543951604,3.40337568570607,3.8983412430784776,67,7.654448766685781,0.0003052267160752,0.014669242799394647,17.058712847915412,3.572927166369574,3.876269136093212,100,7.655789746620276,0.0021964238360229005,0.01473927239236952,21.148606438797753,2.35503610437533,3.0934137408697064,55,7.664810795721175,0.0021087950658707,0.008965641965134294,16.82552613481294,2.3160333417511794,2.589614829281924,117,7.66311350656664,0.006276521218421,0.009763893830122614,17.871316501065824,2.546815383482947,2.7372677961143017,172,0.22933741300993726,0.14560214801338062,0.5891446354374764,0.23320686865742957,0.43656071273397346,0.19894751751202952,0.6689207425158094,0.19699898727228105,0.414693673967724,0.12793766587033248,0.4696782886976437,0.1442639165654051
7,[7.7 7.8],7.75,7.762050733471166,0.0165252307496644,25.390829008021228,1.596027064208872,0.7549252077334152,0.0991587202588818,67,7.757121259903421,0.0106904276946194,20.44606935801509,1.1178985787016158,0.495107264452472,0.0554952291794004,157,7.758575601434276,0.0089759508214149,22.073526051214575,0.9156349860766106,0.5751335789822273,0.0491727472669906,224,7.762050733471166,0.0165252307496644,23.73383388914179,1.596027064208872,0.6596080732085715,0.0921952984902018,67,7.757121259903421,0.0106904276946194,22.289420302386624,1.1178985787016158,0.5884061270656928,0.0607727925719098,157,7.758575601434276,0.0089759508214149,22.76481662615133,0.9156349860766106,0.6117213106333808,0.0508068953806976,224,7.759021007064949,0.0104808409781358,23.453685793918915,1.3421618310822467,0.6486375660104116,0.0758703210129267,115,7.7562621496768624,0.0056788120479316,22.81063640342884,0.6758613455014189,0.6174667175810616,0.0374703252321984,297,7.756888272499533,0.0049929966331017,22.940713147267836,0.6036463055388883,0.6236292196926467,0.0335935316138455,412,7.759021007064949,0.0104808409781358,25.437139673591656,1.3421618310822467,0.7629857754366417,0.0825947706952952,115,7.7562621496768624,0.0056788120479316,25.765819171705996,0.6758613455014189,0.7878193770860353,0.0425949300439057,297,7.756888272499533,0.0049929966331017,25.69933351832755,0.6036463055388883,0.7826297410793991,0.0378510509734469,412,7.75897539132352,0.0005234407947405,0.01653351872999974,19.046091907004108,1.8316781032147276,2.4294746476313542,67,7.759122196873289,0.0050348754799819,0.011816734548630956,17.807959077849944,1.8033145557752697,2.1217070060057894,157,7.761918062116803,0.006145290321919399,0.010878064455091955,18.294317038312396,1.7930252630852301,2.0132876152674695,224,7.763869846896983,0.0052999937499196,0.011744699287685378,22.646105650264236,1.593694952606313,2.0835695291438894,115,7.757484046527217,1.9615061389987448e-07,0.005678812051319197,23.53960900872884,1.6712649936318869,1.802752128630661,297,7.758498074394196,0.0018496476281216999,0.005324585591985647,23.228339017403773,1.8122869406353352,1.910176122086163,412,0.42779653156202807,0.11034590433273969,0.37385827707062513,0.0896646398053095,0.3920263320178535,0.08684184144707797,0.5980233071349598,0.11122507976788824,0.6557153380053006,0.10079963429003105,0.6369995661474578,0.10505765754623382
8,[7.8 7.9],7.85,7.862431292911186,0.0099849333523566,27.100171670117753,0.9657348739850048,0.6825173409748868,0.051112389729601,169,7.85826978736185,0.0066250078549387,16.453841134447764,0.6352949554301855,0.2540187129719951,0.019994775485639,436,7.8595418257490435,0.0055203935539698,19.66946427052157,0.5307506249646526,0.3619462955509755,0.0200676523220254,605,7.862431292911186,0.0099849333523566,28.195605098990654,0.9657348739850048,0.7388094550829765,0.0533847342290348,169,7.85826978736185,0.0066250078549387,18.198737221117703,0.6352949554301855,0.3107517763571555,0.0222077408848801,436,7.8595418257490435,0.0055203935539698,21.21819632288588,0.5307506249646526,0.4211880105877416,0.0217406552177027,605,7.852141614781385,0.0074184127170645,31.15313778044263,0.8788867190136577,0.9235552384303424,0.0544459565306164,221,7.857184741564464,0.0037983559036849,24.960597288861337,0.4410997826315876,0.5860384411633852,0.021337509658765,657,7.856137241158775,0.0033809453279704,26.206577602946258,0.3942339892747462,0.6475663536462848,0.0201247438720176,878,7.852141614781385,0.0074184127170645,30.77726219969408,0.8788867190136577,0.901403527198677,0.0537348589157006,221,7.857184741564464,0.0037983559036849,27.24867556696696,0.4410997826315876,0.6984043788439918,0.0234219683874998,657,7.856137241158775,0.0033809453279704,27.958650655042405,0.3942339892747462,0.737048510884948,0.0215630912849361,878,7.870774069258614,0.004855983983803801,0.011103129041038938,25.126594505135152,1.275246470852064,1.599655402970114,169,7.8644172635847935,0.0007389969424717998,0.006666096725894558,15.086912081209796,0.934904534331984,1.1303301149264073,436,7.8649487947117045,0.0025388939734973994,0.006076242885153023,18.07741719489262,1.0149189785745598,1.1453195008255108,605,7.852992183338168,0.0005483067163263214,0.0074386482304161184,29.151314345420666,0.9551541997194342,1.2979835939256954,221,7.8584727921354585,0.0018670072267400002,0.004232401629779164,25.906983308923547,0.7932543248886075,0.9076460996402256,657,7.858056388196158,0.0005500311259645,0.0034253942182257873,26.491272895336262,0.8423077872438114,0.930001530510056,878,0.5755646228080542,0.0747479894461539,0.21056411265922967,0.03171655216850587,0.30194293075791584,0.03849253408054475,0.8070956319403937,0.07319042755376641,0.629450811166695,0.044529915792883824,0.6587948019695147,0.04654618260538202
9,[7.9 8. ],7.95,7.946440300577421,0.0077999091004048,26.52201619509668,0.6916705848031789,0.5387331132892919,0.0297185417940615,286,7.948491874882258,0.005011313703528,22.878199724742533,0.4588640554722404,0.398981462782187,0.0166536073642841,762,7.947892449377755,0.004216125449439,23.9917960237846,0.3823710016215655,0.4393736121510104,0.0146402423396729,1048,7.946440300577421,0.0077999091004048,26.04468375461885,0.6916705848031789,0.51951581802192,0.0291284537180493,286,7.948491874882258,0.005011313703528,24.45556638618584,0.4588640554722404,0.4558946283521792,0.0178985811292552,762,7.947892449377755,0.004216125449439,24.941220708962,0.3823710016215655,0.4748362437053806,0.0152716463129032,1048,7.946593834709005,0.0071719316703916,37.33320972125512,0.8474881726440949,1.0670818285710373,0.0515522007682062,228,7.946908593512221,0.0033241074649119,26.553824398954443,0.3911887839456494,0.5394441197754016,0.0164216399721235,835,7.946852933509079,0.003015913031318,28.447111966960023,0.3551770855791897,0.6191905646234422,0.0160486004152048,1063,7.946593834709005,0.0071719316703916,38.12707580217808,0.8474881726440949,1.1129459158238488,0.0527804598622885,228,7.946908593512221,0.0033241074649119,28.64514946464512,0.3911887839456494,0.6277612304819006,0.0178064137320771,835,7.946852933509079,0.003015913031318,30.310551778305445,0.3551770855791897,0.7029681530429459,0.0171827142073989,1063,7.947081128939241,0.0020880048132171,0.008074549279965749,24.979145787350575,0.42536849646478814,0.812001573684858,286,7.949204525579726,0.0010211182673938,0.005114288567452254,23.36946992673718,0.30446311995080677,0.5506850395776253,762,7.949343286037085,0.00017515206744890001,0.00421976208477905,23.890278010588794,0.39742691879213865,0.551503162875511,1048,7.943912294771785,0.0008434652955343,0.007221359815819789,38.30537991438099,0.13263014239297988,0.8578035657671338,228,7.945044116235874,3.498726579480001e-05,0.0033242915857443693,28.780747498150912,0.10459605976408069,0.40493085879326,835,7.94456486189947,0.0009327587549315,0.0031568608311699597,30.415004155749337,0.0656602615155357,0.3611952824481731,1063,0.4771719821960298,0.032266642673874246,0.41561775956116565,0.020189698686953125,0.4342101991260367,0.020486469695533638,1.130337542772919,0.05400145778516817,0.6364450622889751,0.018559709897366175,0.7115604440254876,0.01767412781001638
