logg_bias_-1,vg_bias_-1,logg_bias_0,vg_bias_0,logg_bias_1,vg_bias_1
-0.01088368089691194,-0.6513003656035039,-0.009439023076527775,-1.2781846968250052,-0.01481608125618461,-2.1870140665350286
-0.0017019152991641917,-0.47087429837411854,0.00038026133958357633,-1.1611501939986404,0.003965274102752048,-1.734729448765826
-0.0017534312248326245,-0.45584257714463305,-0.0025596812841550687,-1.088682263134329,-0.0020685357263703352,-1.7264802108595187
0.004822089700141419,-0.5041011635564008,-0.004289966554694047,-1.046406397845601,-0.0019169834221877124,-2.018637967628999
-0.0021284034929687223,-0.37788274757463824,-0.0010989341012725973,-1.1947371676720326,-0.0009557619790721006,-2.945567299915682
-0.0018095602995762405,-0.7708990904215014,-0.0024483925406491025,-2.2328930824209277,-0.005585540283330914,-4.402805128129204
-0.005900025203109394,-1.8664427649092268,0.0019119609927980008,-3.2594803119314335,-0.00276811404541899,-4.816410573292902
0.0006469070286856393,-2.1557432944926944,0.001909257001615039,-3.3267965197411797,0.00408179177410517,-4.132344151136966
0.0029365771403613294,-1.4912671608392394,0.00253905980879221,-2.213773956081482,0.003305134986559821,-2.6445726563524197
0.00034578099630167003,-0.28191511152857274,-0.00042051387766939285,-0.4367618098948505,0.00016031824882567491,-0.47545269805207724
-0.0038161265673508638,1.3147649806563564,-0.004554380488647425,1.7611060939308132,-0.005432342307463145,2.1388624864501438
-0.001821649047917262,3.057787676084722,-0.004432660657156973,4.225531094348284,-0.005574960481844471,5.289439363096662
0.005553945135353899,3.638410593821419,0.001445120938699418,6.115705917890203,0.0035783333871819423,8.740237006515777
-0.0007817758946941922,2.479473869926508,-0.00031637601067657783,6.055406146893411,0.004061834564087263,10.550697964672942
0.0015601508157967459,3.064518869282111,-0.0024165117189216545,6.0188300302035955,0.0006692480134962153,10.953519981528125
0.0012281081772798075,3.6784434218566986,0.0019384836121716376,7.791796184530483,0.0016018503512178484,11.94291327076835
-0.0004903341852049437,4.106379598427679,-0.002377571457572003,8.783086978275335,-0.00033375931536028247,13.75964901022435
0.002708757876400014,5.6696734338629255,0.0019959865760217355,10.043269826476077,0.004185180080954254,16.558834651868267
-0.004635926634403376,4.461570368759126,0.008816532617263562,9.633881993749156,0.0077138237376992436,18.248534464741752
-0.010551189613176248,4.006532327941386,0.003846058441407507,8.692038312916154,0.0038368503320231895,19.32466079841423
