radius_bin_id,Bin_range,Bin_center,mean_radii_cool_SDSSV_LSR,e_mean_radii_cool_SDSSV_LSR,mean_RVs_cool_SDSSV_LSR,e_mean_RVs_cool_SDSSV_LSR,mass_cool_SDSSV_LSR,e_mass_cool_SDSSV_LSR,num_obs_per_bin_cool_SDSSV_LSR,mean_radii_cool_eSDSS_LSR,e_mean_radii_cool_eSDSS_LSR,mean_RVs_cool_eSDSS_LSR,e_mean_RVs_cool_eSDSS_LSR,mass_cool_eSDSS_LSR,e_mass_cool_eSDSS_LSR,num_obs_per_bin_cool_eSDSS_LSR,mean_radii_cool_All_LSR,e_mean_radii_cool_All_LSR,mean_RVs_cool_All_LSR,e_mean_RVs_cool_All_LSR,mass_cool_All_LSR,e_mass_cool_All_LSR,num_obs_per_bin_cool_All_LSR,mean_radii_cool_SDSSV_asym,e_mean_radii_cool_SDSSV_asym,mean_RVs_cool_SDSSV_asym,e_mean_RVs_cool_SDSSV_asym,mass_cool_SDSSV_asym,e_mass_cool_SDSSV_asym,num_obs_per_bin_cool_SDSSV_asym,mean_radii_cool_eSDSS_asym,e_mean_radii_cool_eSDSS_asym,mean_RVs_cool_eSDSS_asym,e_mean_RVs_cool_eSDSS_asym,mass_cool_eSDSS_asym,e_mass_cool_eSDSS_asym,num_obs_per_bin_cool_eSDSS_asym,mean_radii_cool_All_asym,e_mean_radii_cool_All_asym,mean_RVs_cool_All_asym,e_mean_RVs_cool_All_asym,mass_cool_All_asym,e_mass_cool_All_asym,num_obs_per_bin_cool_All_asym,mean_radii_warm_SDSSV_LSR,e_mean_radii_warm_SDSSV_LSR,mean_RVs_warm_SDSSV_LSR,e_mean_RVs_warm_SDSSV_LSR,mass_warm_SDSSV_LSR,e_mass_warm_SDSSV_LSR,num_obs_per_bin_warm_SDSSV_LSR,mean_radii_warm_eSDSS_LSR,e_mean_radii_warm_eSDSS_LSR,mean_RVs_warm_eSDSS_LSR,e_mean_RVs_warm_eSDSS_LSR,mass_warm_eSDSS_LSR,e_mass_warm_eSDSS_LSR,num_obs_per_bin_warm_eSDSS_LSR,mean_radii_warm_All_LSR,e_mean_radii_warm_All_LSR,mean_RVs_warm_All_LSR,e_mean_RVs_warm_All_LSR,mass_warm_All_LSR,e_mass_warm_All_LSR,num_obs_per_bin_warm_All_LSR,mean_radii_warm_SDSSV_asym,e_mean_radii_warm_SDSSV_asym,mean_RVs_warm_SDSSV_asym,e_mean_RVs_warm_SDSSV_asym,mass_warm_SDSSV_asym,e_mass_warm_SDSSV_asym,num_obs_per_bin_warm_SDSSV_asym,mean_radii_warm_eSDSS_asym,e_mean_radii_warm_eSDSS_asym,mean_RVs_warm_eSDSS_asym,e_mean_RVs_warm_eSDSS_asym,mass_warm_eSDSS_asym,e_mass_warm_eSDSS_asym,num_obs_per_bin_warm_eSDSS_asym,mean_radii_warm_All_asym,e_mean_radii_warm_All_asym,mean_RVs_warm_All_asym,e_mean_RVs_warm_All_asym,mass_warm_All_asym,e_mass_warm_All_asym,num_obs_per_bin_warm_All_asym,mean_radii_cool_SDSSV_debias,e_mean_radii_cool_SDSSV_debias_sys,e_mean_radii_cool_SDSSV_debias,mean_RVs_cool_SDSSV_debias,e_mean_RVs_cool_SDSSV_debias_sys,e_mean_RVs_cool_SDSSV_debias,num_obs_per_bin_cool_SDSSV_debias,mean_radii_cool_eSDSS_debias,e_mean_radii_cool_eSDSS_debias_sys,e_mean_radii_cool_eSDSS_debias,mean_RVs_cool_eSDSS_debias,e_mean_RVs_cool_eSDSS_debias_sys,e_mean_RVs_cool_eSDSS_debias,num_obs_per_bin_cool_eSDSS_debias,mean_radii_cool_All_debias,e_mean_radii_cool_All_debias_sys,e_mean_radii_cool_All_debias,mean_RVs_cool_All_debias,e_mean_RVs_cool_All_debias_sys,e_mean_RVs_cool_All_debias,num_obs_per_bin_cool_All_debias,mean_radii_warm_SDSSV_debias,e_mean_radii_warm_SDSSV_debias_sys,e_mean_radii_warm_SDSSV_debias,mean_RVs_warm_SDSSV_debias,e_mean_RVs_warm_SDSSV_debias_sys,e_mean_RVs_warm_SDSSV_debias,num_obs_per_bin_warm_SDSSV_debias,mean_radii_warm_eSDSS_debias,e_mean_radii_warm_eSDSS_debias_sys,e_mean_radii_warm_eSDSS_debias,mean_RVs_warm_eSDSS_debias,e_mean_RVs_warm_eSDSS_debias_sys,e_mean_RVs_warm_eSDSS_debias,num_obs_per_bin_warm_eSDSS_debias,mean_radii_warm_All_debias,e_mean_radii_warm_All_debias_sys,e_mean_radii_warm_All_debias,mean_RVs_warm_All_debias,e_mean_RVs_warm_All_debias_sys,e_mean_RVs_warm_All_debias,num_obs_per_bin_warm_All_debias,mass_cool_SDSSV_debias,e_mass_cool_SDSSV_debias,mass_cool_eSDSS_debias,e_mass_cool_eSDSS_debias,mass_cool_All_debias,e_mass_cool_All_debias,mass_warm_SDSSV_debias,e_mass_warm_SDSSV_debias,mass_warm_eSDSS_debias,e_mass_warm_eSDSS_debias,mass_warm_All_debias,e_mass_warm_All_debias
0,[0.    0.002],0.001,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,
1,[0.002 0.004],0.003,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,
2,[0.004 0.006],0.005,0.0049258250297768,0.005725249819132,38.10182524073545,9.48205103357699,0.2947827679121029,0.3503894315869796,1,0.0044796258759158,0.0009886467965435,86.58835419947835,24.86927781655149,0.609226183223791,0.2206702596568728,1,0.0044925458390675,0.0009742282258548,44.2557627800256,8.859907104187597,0.3122767695897486,0.0921639727723832,2,0.0049258250297768,0.005725249819132,45.99044207176114,9.48205103357699,0.3558147077143355,0.4200169029490335,1,0.0044796258759158,0.0009886467965435,87.08050925107206,24.86927781655149,0.6126889323014094,0.2211367345891116,1,0.0044925458390675,0.0009742282258548,51.205616519944016,8.859907104187597,0.3613162107538379,0.1002376381051335,2,0.0057198492626536,0.0009031481248483,35.700264677923684,10.85438752989963,0.3207253961452439,0.1098797861838352,3,0.0052754730158928,0.0002450496434809,114.12694751698416,4.779202581758283,0.9456424032744136,0.0591407471043244,12,0.0053059443037886,0.0002364988163661,101.39166082980888,4.373989767911745,0.8449718764414955,0.0524136083332521,15,0.0057198492626536,0.0009031481248483,47.02554546409158,10.85438752989963,0.4224698845788538,0.1181473233339896,3,0.0052754730158928,0.0002450496434809,118.20759515825748,4.779202581758283,0.979454167510336,0.0603164386932891,12,0.0053059443037886,0.0002364988163661,106.64872543408156,4.373989767911745,0.8887828931157633,0.0538339234833748,15,0.0051188218784628,0.00034754129113098443,0.005735788563093308,71.01618005168126,73.00181057872611,73.61503677629703,1,0.0048256370749141,0.0005592308930071952,0.001135852842585407,113.61588350727065,55.69976752810956,60.99954984917731,1,0.004747727231629,0.0004582118148174262,0.0010766051752107038,76.86418419216935,62.29950331496522,62.92635431348456,2,0.0064191494677791,,,73.2717172458933,,,3,0.0057537278086726,,,150.3064651851285,,,12,0.0058747353157613,0.0001322692223411,0.0002709738683365716,136.70656295325415,69.38087613852964,69.5186144873428,15,0.5709586487688241,0.8715520778740115,0.8611345953589501,0.5048166636278677,0.5731748319424738,0.48690878621983213,0.7387392748327378,,1.3583269105368432,,1.2614063106099433,0.6440891133508825
3,[0.006 0.008],0.007,0.0075095593286446,0.0002565319026283,68.43560732254959,3.43829731849441,0.8071865355013675,0.0490404690268344,17,0.0075399336236053,0.0001520580523899,69.61258032084379,2.1805107155665797,0.8243897533450374,0.0307119387328894,30,0.0075320363815369,0.0001308054997435,69.27499021654731,1.841429230018225,0.8195325598797266,0.0260215493946897,47,0.0075095593286446,0.0002565319026283,69.02304241913775,3.43829731849441,0.8141152341569091,0.0491739422571044,17,0.0075399336236053,0.0001520580523899,72.24010487457117,2.1805107155665797,0.8555063174599113,0.0310561252574912,30,0.0075320363815369,0.0001308054997435,71.31735775001349,1.841429230018225,0.8436940456870098,0.0262534002107728,47,0.0069529765980963,0.00026743739282,82.66494965048538,4.235201390701603,0.9027541710516076,0.0578348690816722,13,0.0069882304071847,0.000181567643461,72.16709109825753,3.1078854461943393,0.792106808400138,0.0398396332784256,30,0.006977107712204,0.0001502187415736,75.84149108600079,2.505629904294733,0.8311121303111313,0.0327740905173665,43,0.0069529765980963,0.00026743739282,76.85847389721457,4.235201390701603,0.8393437386066824,0.0564042595408289,13,0.0069882304071847,0.000181567643461,71.61535473038622,3.1078854461943393,0.7860509437839823,0.0397585809064076,30,0.006977107712204,0.0001502187415736,73.4505211032692,2.505629904294733,0.8049105864411055,0.0324695286326629,43,0.0073896451054247005,3.436434470287242e-05,0.0002588233475808422,87.05065278338647,49.930728225909824,50.048971114499786,17,0.007467396170903971,0.00021684554545617945,0.00026484644962845464,90.78380156079392,47.53609376017242,47.58607818424002,30,0.0073629219173175,0.00017429884471569646,0.0002179223853402244,89.57604442218582,47.461550035221904,47.49725879832475,47,0.0067073401640083,0.00042204039071330003,0.0004996407213906748,102.56383537953272,48.90917413274225,49.09220146995553,13,0.0067759237767771995,3.656384609602298e-06,0.00018160445561823133,100.573397533808,45.68794039149408,45.79352409635431,30,0.0066467859377296,3.10132003548862e-05,0.00015338672992214265,104.65694433585304,45.769473464007376,45.838006963542504,43,1.0103525552601627,0.5819698011705646,1.064767748556756,0.5593946896094008,1.0359037516488745,0.5501379140164168,1.0804928955044426,0.5234037717299241,1.0703577647735778,0.4882035950511199,1.0925896278594334,0.47919992207192996
4,[0.008 0.01 ],0.009,0.0089859543139608,8.496933886882628e-05,55.28102332418824,1.287499077196034,0.7802209553545517,0.0196119608478047,109,0.009036504478712,4.9281570667281474e-05,47.454102212702246,0.8428061856362102,0.6735216493225039,0.0125132896019224,232,0.0090237801881591,4.2630236318350193e-05,49.80194527130004,0.7051572570318444,0.705849554404523,0.0105359009628762,341,0.0089859543139608,8.496933886882628e-05,55.463925991414946,1.287499077196034,0.7828023926214353,0.0196211562407416,109,0.009036504478712,4.9281570667281474e-05,49.612109123948265,0.8428061856362102,0.70415049501422,0.0125633363140499,232,0.0090237801881591,4.2630236318350193e-05,51.367479775672976,0.7051572570318444,0.7280380819067479,0.0105695449559262,341,0.0091869176936142,0.0001078830431873,54.49008775503603,1.9202836561376793,0.7862572504576126,0.0292063284594552,69,0.00919975178858,6.762887566936881e-05,56.444362404258,1.0454091110196384,0.815593981289723,0.0162520082736707,139,0.009196131177728,5.7300905997696553e-05,55.99757935229465,0.9181654184883888,0.808819739745495,0.014187144798353,208,0.0091869176936142,0.0001078830431873,52.40234693962287,1.9202836561376793,0.7561324805990217,0.0290964290158881,69,0.00919975178858,6.762887566936881e-05,57.22507506297284,1.0454091110196384,0.8268749049894916,0.016282783828528,139,0.009196131177728,5.7300905997696553e-05,56.12251090158557,0.9181654184883888,0.8106242303029847,0.014191142837264,208,0.009001903573967386,0.00018051362838483598,0.0001995118006045359,69.14574502230766,22.505759964041083,22.542557207043195,109,0.009030910519793368,3.993013909033005e-05,6.342782682078396e-05,58.68751596061245,21.924911934845127,21.94110493154939,232,0.009030875513660101,9.913804110471026e-05,0.00010791519004587633,61.30381529256107,21.662661461438802,21.674135469495678,341,0.009244643535909257,0.0001542770860158902,0.0001882555982617973,63.123751481217596,20.58549383566659,20.674865072795438,69,0.009347797025393801,8.489968417366156e-05,0.00010854317664915848,70.68077500258072,23.1110581262235,23.134690141064873,139,0.00920541470999074,1.700658016726489e-06,5.7326137719601456e-05,70.05696391741657,23.622569804168904,23.640406762332592,208,0.9776359143955006,0.31945973335351335,0.832443175821213,0.311274816138086,0.8695502619910367,0.3076074751470988,0.9165587370889791,0.3007793165035392,1.0377384467026332,0.33987827437599577,1.0129126646260742,0.341861013595254
5,[0.01  0.012],0.011,0.0113895321101371,6.297881391622593e-05,33.54308451374194,0.8468697274382067,0.6000483007511945,0.0155086428803626,215,0.0113223778171895,3.378353622018868e-05,27.14357869135074,0.5255391622129973,0.482705313066002,0.0094562067968008,648,0.0113373837209396,2.9770673864789745e-05,28.92284643820105,0.4465437781257582,0.5150284358951753,0.0080657829677548,863,0.0113895321101371,6.297881391622593e-05,33.33411245552038,0.8468697274382067,0.596310024135967,0.0155042335986361,215,0.0113223778171895,3.378353622018868e-05,28.405778126917724,0.5255391622129973,0.50515151961176,0.0094666392257318,648,0.0113373837209396,2.9770673864789745e-05,29.776013041916425,0.4465437781257582,0.5302207532353237,0.0080725677568433,863,0.0112330796851904,0.0001124876269936,37.29662506001581,1.2729352457298888,0.6580300166515558,0.0234053326192358,133,0.0110585120408484,5.7353000014191046e-05,32.704931951492995,0.7089851093870211,0.5680509303531689,0.0126618499343027,318,0.0110945292898815,5.1094970028586314e-05,33.79208871659126,0.6193925410397233,0.5888453477768494,0.0111287246068066,451,0.0112330796851904,0.0001124876269936,36.36020715890042,1.2729352457298888,0.641508653496787,0.0233592932408236,133,0.0110585120408484,5.7353000014191046e-05,33.40727701664769,0.7089851093870211,0.5802499396121338,0.0126767201422349,318,0.0110945292898815,5.1094970028586314e-05,34.106430445489416,0.6193925410397233,0.594322921721041,0.0111348987607257,451,0.0115779048781149,0.0001330289451893978,0.0001471836650600141,38.7826997106352,7.962643239776945,8.007551167442937,215,0.0114420940363722,0.0002948996040720513,0.0002968284080093976,32.74617908561936,5.9491939362061075,5.972361333811866,648,0.011440674479219499,0.00023044184757530284,0.00023235691970819976,34.71253223001777,6.740562986018311,6.755337942269278,863,0.0110715329460461,8.85781739162067e-07,0.000112491114475503,44.09567041449689,9.670039995290644,9.753462854306777,133,0.010966267128115204,0.00020814130844454571,0.00021589851989218295,42.302682890768686,7.92700111805657,7.958643515763389,318,0.01113694983832055,0.00016549992073345784,0.0001732077357539292,41.49112467990996,8.318886084261813,8.341913018176374,451,0.7052536543800447,0.1458910483433807,0.5884959464227589,0.10841223346776957,0.6237567455569663,0.1220473361003448,0.7667981158114251,0.16978590460682402,0.7286249909393471,0.13782886461460067,0.7257696469660787,0.14635405397283674
6,[0.012 0.014],0.013,0.0127165810441393,4.33117321621885e-05,24.82752993155842,0.5867805892672635,0.4958852700289368,0.0118409587261046,432,0.0127747812293437,2.4952646480442283e-05,21.49945582343713,0.3743220700433466,0.4313782750627204,0.0075577445962546,1156,0.0127602777846156,2.162115805421724e-05,22.46207430488956,0.3155777260574094,0.4501811631014163,0.006370588272078,1588,0.0127165810441393,4.33117321621885e-05,24.67686555592254,0.5867805892672635,0.4928760200229193,0.0118395011542552,432,0.0127747812293437,2.4952646480442283e-05,23.60644244113879,0.3743220700433466,0.4736541475400856,0.0075673958467049,1156,0.0127602777846156,2.162115805421724e-05,23.916053657652945,0.3155777260574094,0.4793215758374735,0.0063766887883896,1588,0.0131482832343329,5.102816451397644e-05,33.17880428104647,0.6712380714800958,0.685183840519045,0.0141146624629726,406,0.0131882961220687,2.8463755729741748e-05,27.556663183339367,0.3183271114533824,0.5708114136430833,0.0067079577654671,1308,0.0131788007216062,2.48580262325343e-05,28.588935663030924,0.2876225187751232,0.59176763471908,0.0060572829095842,1714,0.0131482832343329,5.102816451397644e-05,34.03303084784679,0.6712380714800958,0.7028246884156643,0.0141277209252301,406,0.0131882961220687,2.8463755729741748e-05,29.92047151868216,0.3183271114533824,0.6197755704606654,0.0067281680476003,1308,0.0131788007216062,2.48580262325343e-05,30.67557206539857,0.2876225187751232,0.6349593051926538,0.0060728234028212,1714,0.012659397447766618,3.939750201959434e-05,5.8549716551603336e-05,24.415067955630388,0.8679649296467993,1.0476996607032047,432,0.012723619248652758,4.427448110360527e-05,5.0821887444008105e-05,23.295863091305552,0.9601743649305092,1.0305589857893835,1156,0.012717741415667286,5.7316153998151e-05,6.125859927181819e-05,23.59546144060322,0.7423167126518422,0.8066123003437295,1588,0.013312708492554701,0.00013073658950206135,0.00014034218684449783,34.42181559649845,0.5134989121419622,0.8451282041059196,406,0.013343041921275198,0.00012115680146928718,0.000124455437536938,30.453034788243023,0.51080891135474,0.6018786371069078,1308,0.013317322070924899,0.00011871850453727079,0.00012129305333671565,31.144693389449284,0.3533664238712504,0.45562544137273797,1714,0.4854542447412109,0.02095246222194608,0.46555050304293627,0.020678735132024825,0.47131992061132727,0.01627125678070951,0.7197431272717232,0.019231278572374243,0.638208757938478,0.013947771119807127,0.6514458071442893,0.011226263950006164
7,[0.014 0.016],0.015,0.0149140248092265,0.0001172612076482,29.00723639498032,1.2258773321118173,0.6794829223125869,0.0292084254291629,112,0.0147867166072929,7.339985212226607e-05,17.34368462213179,0.8883870184658169,0.4028009143575159,0.0207291292772974,246,0.0148225556459155,6.221632377678715e-05,21.359921697472444,0.7193516999498815,0.4972789504740567,0.0168767531215205,358,0.0149140248092265,0.0001172612076482,28.550545200376614,1.2258773321118173,0.6687851135562364,0.0291931580163413,112,0.0147867166072929,7.339985212226607e-05,18.83716092099124,0.8883870184658169,0.4374863708714227,0.0207464445634967,246,0.0148225556459155,6.221632377678715e-05,22.18187570681768,0.7193516999498815,0.5164148084090373,0.0168868751630226,358,0.0147295415568521,9.44901642220602e-05,30.449313280921583,0.9688439909468995,0.7044400885798732,0.0228650625362259,169,0.0146577471110261,4.685948751613154e-05,24.5827921896774,0.4310259313680162,0.5659470036201312,0.0100867079801706,720,0.0146719186502373,4.198070149861473e-05,25.552074669756433,0.3938117893272195,0.5888306510665,0.0092302024005865,889,0.0147295415568521,9.44901642220602e-05,31.27748072134392,0.9688439909468995,0.7235996124649522,0.0228896709551552,169,0.0146577471110261,4.685948751613154e-05,26.73625419927981,0.4310259313680162,0.6155241778622026,0.0101163391396278,720,0.0146719186502373,4.198070149861473e-05,27.486567926520404,0.3938117893272195,0.6334097679713327,0.0092543350540781,889,0.0147683412265298,0.00026757233469626207,0.0002921389140698698,24.891259157272827,5.296081712938637,5.4361067634391285,112,0.014697523742614047,0.00019146455830881842,0.00020505173830026767,15.794536617428008,5.359846896394458,5.432972505670159,246,0.014753016521161903,0.00023254240989902179,0.0002407215057819776,18.82979383119278,5.142193520326522,5.192265504450717,358,0.0145222608967866,0.00017339503876353268,0.0001974695688011672,29.391828482857225,2.596547681591151,2.77141092975587,169,0.014516550161258,0.0001611968730609057,0.00016786972167394642,24.431805017151092,2.6037295231439543,2.639164788944243,720,0.0145161592354372,0.0002099709619582794,0.00021412656108946642,25.2833217455609,2.6512129663120305,2.680301833404988,889,0.577372261374172,0.12661094927297487,0.3646098440480807,0.12552086725811967,0.43631859704431264,0.1205241421371361,0.6704064281122191,0.06386780716678471,0.5570527253712675,0.06051759750940233,0.5764520465707597,0.06169882112118224
8,[0.016 0.018],0.017,0.0171075515426439,0.000132274811561,22.283455784680395,1.369677388471838,0.5987530394242109,0.0370930578663992,83,0.0171298398571396,8.775950842121128e-05,13.429563439261033,1.033202322744302,0.3613204383457479,0.02785972312892,162,0.0171230275634191,7.312825668608152e-05,16.640542868788252,0.8248404098004981,0.4475333213886093,0.0222655710761046,245,0.0171075515426439,0.000132274811561,20.751232799415664,1.369677388471838,0.5575824428000727,0.037054673733672,83,0.0171298398571396,8.775950842121128e-05,14.821326794141406,1.033202322744302,0.3987656276650663,0.0278731269711393,162,0.0171230275634191,7.312825668608152e-05,16.971884476471537,0.8248404098004981,0.4564444735889906,0.0222688702480053,245,0.0167694840640748,0.0001762070747262,25.65427106817966,1.9555085831780512,0.6757043439210657,0.0519929368792976,50,0.0166844488080656,0.0001171491450199,16.962847409795767,0.9728163641735034,0.4445165649344142,0.0256833020705402,131,0.01671051409308,9.755624342223936e-05,18.68709321759917,0.8709913780641618,0.4904659851220984,0.0230388768218193,181,0.0167694840640748,0.0001762070747262,24.080741561191992,1.9555085831780512,0.6342593650193524,0.0519352595587163,50,0.0166844488080656,0.0001171491450199,19.042151088561493,0.9728163641735034,0.4990053489463881,0.0257325985811087,131,0.01671051409308,9.755624342223936e-05,20.04173054080588,0.8709913780641618,0.5260201251626704,0.0230655932938254,181,0.0172905439154743,0.00020426697415367647,0.00024335493112611628,17.58497913341793,8.423297891418267,8.533930133066619,83,0.017345152609174,0.00010732152029818215,0.00013863491637190747,12.728041832339194,7.474041945398566,7.5451182920681505,162,0.0173542581434501,0.00012123063587482331,0.00014157898502447115,14.526900888725777,7.659808141789442,7.70409128130396,245,0.016750773297461365,0.00010020860603832116,0.0002027084061101268,21.1167240937212,4.942723861526584,5.315499317109099,50,0.016674068806157932,9.267840477295355e-05,0.00014937606531888897,15.33722941221847,5.107291279991166,5.1991149147790106,131,0.01669491208739192,0.00019092115442702166,0.00021440174401903981,16.59116841654047,5.193733827114066,5.26626025254839,181,0.47755988951353356,0.23185562403641874,0.3467504630965204,0.20557058950901277,0.39596459668630196,0.2100178379533867,0.5555699368359265,0.14000951500335837,0.4016667048837841,0.13620716148729137,0.4350492645382233,0.13820347241205908
9,[0.018 0.02 ],0.019,0.0187185462229048,0.0002126050335216,18.95365780751346,2.0134715779324748,0.5572402548988178,0.0595337388133536,41,0.0190062360164302,0.0001065537059491,9.748665662881818,1.2900100906795402,0.291017177746551,0.0385439280482202,94,0.0189484804702677,9.52594704015246e-05,12.427530270957712,1.0861984399064395,0.369859304442715,0.0323800950422029,135,0.0187185462229048,0.0002126050335216,19.985678426030123,2.0134715779324748,0.58758180893358,0.059571361370047,41,0.0190062360164302,0.0001065537059491,12.533237057253276,1.2900100906795402,0.3741422059757177,0.0385664647052346,94,0.0189484804702677,9.52594704015246e-05,14.7020690467754,1.0861984399064395,0.4375525074532825,0.0324014184503996,135,0.0191210390948083,0.0002925101420109,29.908624862420627,2.728650902221825,0.8982252626046517,0.0830917463297487,21,0.0190102241319819,0.000171055360028,20.067210013752145,1.4091415624810866,0.5991720737621221,0.0424185400003026,60,0.0190384629309117,0.0001476606706814,22.139254670624656,1.252041610458022,0.6620216757612704,0.0377897707673498,81,0.0191210390948083,0.0002925101420109,28.727862528209776,2.728650902221825,0.8627642354728818,0.0830037612424754,21,0.0190102241319819,0.000171055360028,23.77389059943216,1.4091415624810866,0.709847124841653,0.0425565793371636,60,0.0190384629309117,0.0001476606706814,24.81691654876595,1.252041610458022,0.7420907761019077,0.0378791455981935,81,0.0185238743642533,2.533337912573319e-05,0.00021410903852161123,19.20893750789915,7.289796088668346,7.562750479125053,41,0.018971092662928558,5.332946075062295e-05,0.0001191542010817894,11.90984603481465,5.024467282112857,5.187426867251007,94,0.018909490713697737,2.94411409159194e-05,9.970530316693273e-05,14.008953116597581,5.9707331114016835,6.068729763174796,135,0.0193345440003867,0.00022894581988019524,0.00037145440045832233,27.076854872348214,5.6607873561180675,6.284110854956504,21,0.019069729087839812,0.00014261802616135085,0.00022271020987028962,21.44905710999973,6.13004867821202,6.289926608503518,60,0.0189387821139342,3.853116406601215e-05,0.00015260512530830282,22.821316966256287,6.17677266941538,6.302390721302125,81,0.5588721921459383,0.22012836413537032,0.3548753410832887,0.1545848084642651,0.41606659099614296,0.18025492065405974,0.8222606013340292,0.19148644570558349,0.6424362810384929,0.188543500140945,0.6788441519791865,0.18755104592733512
