radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
0.0002394734317849867,3.1866694930509,0.0005687910119727899,30.057837519172594,0.00037174265412608706,72.56754563158054
2.713082268354216e-05,1.7155796031301662,-0.0003303217744744713,31.206423232583845,-3.882377671344042e-06,47.48505306713754
5.161184622294937e-05,0.8214806286197032,9.283532262739647e-06,13.934453015831004,5.331250423967586e-05,24.444050432788607
-5.848503905215782e-05,1.7098468059292458,4.242054843905073e-05,7.384694234420543,0.00010701488168139012,10.028732890191058
4.6763122258729195e-05,0.13008426128381245,0.00013852134931879347,0.4691213240507146,0.00016548162679609797,0.48345068515506284
-1.3255503567420612e-05,-0.533179471311815,-0.00015575941480014052,-2.2032461809595034,-0.00022322646552572732,-3.1843924376238455
2.7942251268321672e-05,-0.5164500081929297,-1.5602005688081927e-05,-3.45056212426541,-0.00016297890315878846,-5.710183835306996
9.303620850751454e-05,-0.15118150818410037,-9.968081697750084e-05,-1.9955995825096622,5.450504444150239e-05,-6.32795417759948
2.8246429244590393e-05,-0.1865929871105685,5.5753720168826015e-05,-0.8656477563602056,0.00014666954818635253,-4.6589407151241
-3.2281560959475375e-05,-0.0009188329879581403,-3.390986583961392e-05,-0.3662183563602692,-2.8475214669362175e-05,-2.0368384917782336
-4.130858667180867e-05,0.020354050514518107,-0.00011352538939229245,-0.1726255541024635,-7.669387619886267e-05,-1.0801010377991442
1.836493760647151e-05,-0.02532185628814343,-5.399040889131346e-05,-0.49136022764920373,-3.111417595796223e-05,-1.2667103639911508
-0.00020095641455860486,-0.0401322934057049,-0.00046747105971072997,-0.3064030398976021,-0.0003729846350862473,-0.9448931459656018
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
