logg_bias_-1,vg_bias_-1,logg_bias_0,vg_bias_0,logg_bias_1,vg_bias_1
-0.018972659283853943,-1.3720087175608633,-0.046718834802012665,-2.6072116554033027,0.00167258769689127,-3.2097006154105383
0.006890358666857388,-1.2881256356149509,0.01079789337362147,-1.8986091055490801,0.004281038009490423,-3.041218961473894
0.00350456770411256,-1.4213486949417469,-0.0005654743023288944,-1.843696419621681,0.014936855965617113,-2.741690925040361
0.009691811274530338,-1.185284698713108,-0.0011071651939769112,-1.7452023838436403,0.002540123344579648,-3.020377882430214
0.005411941657595065,-0.8050754506666706,-0.0017512848548619786,-1.9455003092534184,-0.005396409608845687,-3.956528944474009
0.0004198333972382784,-0.9219623691899912,-0.008902244855969244,-3.2600078469562064,-0.0020479106414130754,-5.216791805085331
-0.0029379048156448206,-2.435695160680183,-0.0064380755885098395,-4.574133985341199,-0.003243131531720067,-6.008622327049757
-0.0014100084160189041,-3.4780930050425702,0.003342460682526749,-4.470499587838933,0.004735281905900557,-5.2711182681278
0.004695664948265232,-2.559299497962698,0.0054069689626610185,-3.140779127993259,0.007234558921762613,-3.5742184765372578
0.0006064108672143576,-0.8952081376083179,0.0014508366593304345,-1.0509426983732055,0.0007815629346632491,-1.2926350564004565
-0.004317315067844163,1.3250444170034896,-0.005783264533995691,1.4796980773521717,-0.005487730633875643,1.560546493162498
-0.008042906036061837,3.644182038244061,-0.0062107288615464995,4.5757044468978805,-0.008765567760757875,4.92336498244903
0.0010023808856214345,5.6141514783350175,0.00046105515519023754,7.671890105263337,-0.0024068379955242136,8.864851046701304
0.0017830104401266311,4.816702994511282,0.0041441928296332975,9.030583998359873,0.0016200291487553642,11.96662283719062
-0.005082367702151203,3.951688849330779,-0.003260031613836034,8.316143847280394,0.0035862061413514112,14.289501500854222
-0.003047507445206321,5.163883930323777,0.0027060068475677213,9.512389767545024,0.00048280043803927697,15.814545901417972
-0.011177863676023136,5.724273250042188,-0.009845460142821949,9.388195952020808,-0.015166286777452243,15.727340860846226
0.0073782721257149575,9.563173941776995,0.0010188044982264444,13.172663137669716,0.002947364855387491,19.990251738148444
0.009007040109009878,10.962311947855014,-0.01885913028628572,11.381464987132034,0.03978426735968732,26.021866311982535
-0.01063215380811755,10.445478005837515,0.010002952019700473,14.40847254303344,-0.00497348734834091,19.62094938247573
