radius_bin_id,Bin_range,Bin_center,mean_radii_SDSSV_LSR,e_mean_radii_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_radii_eSDSS_LSR,e_mean_radii_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_radii_All_LSR,e_mean_radii_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_radii_SDSSV_asym,e_mean_radii_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_radii_eSDSS_asym,e_mean_radii_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_radii_All_asym,e_mean_radii_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_radii_SDSSV_debias,e_mean_radii_SDSSV_debias_sys,e_mean_radii_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_radii_eSDSS_debias,e_mean_radii_eSDSS_debias_sys,e_mean_radii_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_radii_All_debias,e_mean_radii_All_debias_sys,e_mean_radii_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[0.    0.002],0.001,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
1,[0.002 0.004],0.003,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
2,[0.004 0.006],0.005,0.0056421110285557,0.0005485791938258,54.34709593815879,5.358982260928114,0.481609783846466,0.0666935164598625,6,0.0054300921742617,0.0001984535923646,110.98896501553482,3.696844038020606,0.946595278040394,0.0468073937039642,21,0.005454628027362,0.0001866176308444,92.72546144876898,3.0430254071670557,0.7944040935890673,0.0376609838557868,27,0.0056421110285557,0.0005485791938258,56.86896780277999,5.358982260928114,0.5039579542986782,0.0682366896779451,6,0.0054300921742617,0.0001984535923646,113.20311722180536,3.696844038020606,0.9654791916170732,0.0473197656947051,21,0.005454628027362,0.0001866176308444,95.03883423461066,3.0430254071670557,0.8142233835915825,0.0381532138742658,27,0.006017942502154001,0.00033305499768059997,0.0006417669073570162,95.54587246776964,72.10014093626474,72.29902498583353,6,0.005657968597850499,0.0002889334712992926,0.00035052300803153273,152.00513762407346,70.93221615736033,71.02848685447225,21,0.005772733917817701,0.00015878331319720001,0.00024502710195375705,129.14302088688117,78.48500594762714,78.54397597669558,27,0.9031030208331035,0.6901261077816048,1.3508157949493842,0.6367284104172971,1.1709269765019068,0.7138826376710034
3,[0.006 0.008],0.007,0.0071253636830359,0.0001447160321887,83.2444655275999,1.960081042244366,0.9316219998071782,0.0289690029362318,50,0.0071268348366024,8.92293855670845e-05,76.30567982322944,1.408412229234532,0.8541435989809852,0.01905017403699,98,0.0071264296018792,7.595230665612368e-05,78.66836937067151,1.1437618870320003,0.8805407882214202,0.0158735121456074,148,0.0071253636830359,0.0001447160321887,81.82596385939334,1.960081042244366,0.9157469821409736,0.0287594483455055,50,0.0071268348366024,8.92293855670845e-05,78.42544886010023,1.408412229234532,0.8778716773934404,0.01921851627792,98,0.0071264296018792,7.595230665612368e-05,79.58334039718709,1.1437618870320003,0.890782125563645,0.0159382866535261,148,0.007228856326778,9.685366668429722e-06,0.00014503977488931368,104.34992422473788,48.75530609297349,48.79469018153209,50,0.0072508958228723,0.00012619798109231862,0.00015455682993791194,96.9310078768802,48.58745960915247,48.607868254825576,98,0.007131855666560886,4.120987808634901e-05,8.64118448956947e-05,101.68126860765096,47.175677794571286,47.1895408605703,148,1.1847836758014998,0.5545221620128867,1.1039050610013639,0.5540737232580722,1.1389924147462427,0.5287782529353634
4,[0.008 0.01 ],0.009,0.0091146778674221,5.901538096090547e-05,55.713955491431214,0.8965211603847929,0.7975954131155835,0.0138345208019953,250,0.0091309056162426,3.4871899614737724e-05,51.83343145200688,0.5741874745712605,0.7433633492213316,0.0087102934545598,500,0.0091267059327592,3.0022327394129813e-05,52.96218393210819,0.483520302383332,0.7592018772193259,0.0073673611096135,750,0.0091146778674221,5.901538096090547e-05,56.17900755204516,0.8965211603847929,0.8042530518908931,0.0138506696639777,250,0.0091309056162426,3.4871899614737724e-05,53.51255773074014,0.5741874745712605,0.7674443506013084,0.0087407013978119,500,0.0091267059327592,3.0022327394129813e-05,54.28816479264363,0.483520302383332,0.7782095367177685,0.007388790323478,750,0.00911277353738267,0.00017854967739618387,0.0001880499999687374,71.15291412937441,22.650641916710285,22.66837730032855,250,0.00915818130096448,8.294070008132634e-05,8.997338002276491e-05,65.16673891850272,23.121512149053572,23.128640585101117,500,0.009102932879637829,8.416278986988351e-05,8.935723440685977e-05,68.18554878615393,23.316866104447413,23.321878929784912,750,1.0184051805392793,0.3251303334041508,0.9373732500398207,0.33281508026796364,0.9748796642036623,0.3335807585681733
5,[0.01  0.012],0.011,0.0112996933043838,4.656020723508967e-05,36.739521467321595,0.5733617081250044,0.652044869120719,0.0105246111546421,532,0.0112346822788633,2.648449409336805e-05,29.87577669041161,0.3799593450036812,0.5271780629296962,0.0068188425443285,1203,0.0112505749628582,2.3020779245003132e-05,31.97023023859683,0.3167258341286001,0.5649341287862418,0.0057148755402474,1735,0.0112996933043838,4.656020723508967e-05,36.82167544732549,0.5733617081250044,0.6535029197158263,0.0105261464577696,532,0.0112346822788633,2.648449409336805e-05,30.940594634706045,0.3799593450036812,0.5459674877892707,0.0068270542203692,1203,0.0112505749628582,2.3020779245003132e-05,32.735190875608254,0.3167258341286001,0.5784514656274413,0.0057205343191096,1735,0.011482661922525401,0.00020994998358204265,0.00021505080447158174,42.80335323763882,7.272911919365747,7.295477464511585,532,0.01128934546118559,0.0001715309494389496,0.00017356351875555281,37.11420815742967,7.765521077618381,7.7748110401984025,1203,0.011342630595540148,0.00019782621947516215,0.00019916116435912445,38.89516342502857,7.589830192570382,7.596435848873958,1735,0.7719651628871329,0.13236700032687293,0.6580915169153322,0.1382300259547804,0.692925779997409,0.13587797350830555
6,[0.012 0.014],0.013,0.0128923614331802,2.826813162786212e-05,30.571800178319872,0.3620619567894137,0.6190572513695303,0.0074560905779417,1257,0.0129595033193077,1.6210774336363932e-05,25.200840799581652,0.2092731265447251,0.5129567139311262,0.0043077565256883,3333,0.0129428872972533,1.4062543093296484e-05,26.54585993105602,0.1811845623382102,0.539641447414575,0.003729612956011,4590,0.0128923614331802,2.826813162786212e-05,30.86535481839636,0.3620619567894137,0.6250015244431649,0.0074584743148919,1257,0.0129595033193077,1.6210774336363932e-05,27.303987247848024,0.2092731265447251,0.5557657257255479,0.0043160575474442,3333,0.0129428872972533,1.4062543093296484e-05,28.195840486500753,0.1811845623382102,0.5731833216450053,0.0037355155405479,4590,0.012928564371474188,5.0228448578370014e-05,5.763665771295296e-05,30.774547196489177,0.3490333446527955,0.5029046989576618,1257,0.01299639194133615,3.951950298743297e-05,4.2715106472514365e-05,27.264889640398877,0.2222289053407494,0.3052555124199271,3333,0.012967874129576224,3.5578736280574355e-05,3.825704632578786e-05,28.154739609347946,0.26514649342963986,0.3211393912426858,4590,0.6249126329139449,0.01058524794641096,0.5565495998147029,0.0064940287041697535,0.5734527398134576,0.006756173163142596
7,[0.014 0.016],0.015,0.0147448306242095,6.540248802244848e-05,29.483825311867488,0.6428578585840476,0.6828116902984467,0.0151927995982467,409,0.0146704266464,3.5300315091775084e-05,23.20697041610716,0.3443223704241497,0.5347348921498344,0.0080375329241139,1303,0.0146872120303388,3.106431864742302e-05,24.606250126629345,0.3035261975202917,0.5676258031491949,0.0071040318961661,1712,0.0147448306242095,6.540248802244848e-05,30.104870191836365,0.6428578585840476,0.6971943797818247,0.015205645916855,409,0.0146704266464,3.5300315091775084e-05,25.02838886862681,0.3443223704241497,0.5767040067005131,0.008054316369435,1303,0.0146872120303388,3.106431864742302e-05,26.16007303759014,0.3035261975202917,0.6034699473502341,0.0071172362523646,1712,0.014646591212531765,0.0002444922366815598,0.0002530887971386295,26.983048890741124,3.789262336757041,3.843406728816077,409,0.0145301059596231,0.0002130083956940174,0.0002159136143964009,22.460416598889296,3.7455981592188827,3.761391160876304,1303,0.014533502422556402,0.00021259835198547203,0.0002148558846295984,23.411188517207815,3.8703662717327774,3.882249763983225,1712,0.6207331099121112,0.08906410857632513,0.5125826702816689,0.0861782356572483,0.5344056978302638,0.08897132521358957
8,[0.016 0.018],0.017,0.0169236324436429,9.739119612001488e-05,22.68878721711726,0.9533441529682642,0.6030900969330264,0.0255773788179031,184,0.0169935476835848,6.376642858130704e-05,15.728800057675333,0.6320710568102377,0.4198140573641782,0.0169438628508777,376,0.0169725690013363,5.334858145615302e-05,17.8540338673294,0.5268037360574391,0.4759499304396462,0.0141229071830657,560,0.0169236324436429,9.739119612001488e-05,21.174838163050342,0.9533441529682642,0.5628478542326303,0.0255469852331064,184,0.0169935476835848,6.376642858130704e-05,17.391034187311487,0.6320710568102377,0.464180395018222,0.0169601508629763,376,0.0169725690013363,5.334858145615302e-05,18.54641967210145,0.5268037360574391,0.4944074385897609,0.0141291705084089,560,0.0170250111614473,6.212020860299483e-05,0.00011551608285674681,17.283392667640147,6.936244312709192,7.001453437650599,184,0.0171081829607426,1.1740206762023836e-05,6.483818218326299e-05,14.167384212363046,6.626532166454314,6.65660892451336,376,0.017035503820572204,1.2328607051016042e-05,5.475459519713534e-05,15.013778101031278,6.632435809454755,6.653324503048219,560,0.46216146662762314,0.1872465610408251,0.3806894912495028,0.1788744811593016,0.4017189376761392,0.1780255931583251
9,[0.018 0.02 ],0.019,0.0188151245136429,0.000140467264139,24.868928946745346,1.3639296465578516,0.7349224407432954,0.0406783403868058,90,0.0189604901094218,8.268943531209738e-05,16.51859747640669,0.8375334860646632,0.4919263205680904,0.0250339693824782,200,0.0189230796453093,7.125918575355627e-05,18.805083475750298,0.71371427787047,0.5589132601756852,0.0213167413180954,290,0.0188151245136429,0.000140467264139,25.255560322158505,1.3639296465578516,0.7463481066694415,0.0406899334141661,90,0.0189604901094218,8.268943531209738e-05,19.728362038086058,0.8375334860646632,0.5875135926093156,0.0250731345664833,200,0.0189230796453093,7.125918575355627e-05,21.24181830470479,0.71371427787047,0.6313364115640233,0.0213453943756941,290,0.0189934969708615,9.551820496850327e-05,0.00016986694727079958,22.73804906007859,7.407583075400632,7.5321040287373435,90,0.01900109673092342,5.974349321232961e-05,0.00010201386030067292,18.18587356007724,6.684703097467141,6.736966516286571,200,0.018943723070199488,5.583239644930266e-05,9.052694652716362e-05,19.67248613168583,6.8149581253340035,6.852229003798116,290,0.6783213108179991,0.22477955022561388,0.5427379208685778,0.2010786648434452,0.5853315243165613,0.20389914493622155
