radius_bin_id,Bin_range,Bin_center,mean_radii_SDSSV_LSR,e_mean_radii_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_radii_eSDSS_LSR,e_mean_radii_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_radii_All_LSR,e_mean_radii_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_radii_SDSSV_asym,e_mean_radii_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_radii_eSDSS_asym,e_mean_radii_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_radii_All_asym,e_mean_radii_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_radii_SDSSV_debias,e_mean_radii_SDSSV_debias_sys,e_mean_radii_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_radii_eSDSS_debias,e_mean_radii_eSDSS_debias_sys,e_mean_radii_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_radii_All_debias,e_mean_radii_All_debias_sys,e_mean_radii_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[0.    0.002],0.001,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
1,[0.002 0.004],0.003,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
2,[0.004 0.006],0.005,0.0056421110285557,0.0005485791938258,54.34709593815879,5.358982260928114,0.481609783846466,0.0666935164598625,6,0.0054300921742617,0.0001984535923646,110.98896501553482,3.696844038020606,0.946595278040394,0.0468073937039642,21,0.005454628027362,0.0001866176308444,92.72546144876898,3.0430254071670557,0.7944040935890673,0.0376609838557868,27,0.0056421110285557,0.0005485791938258,56.86896780277999,5.358982260928114,0.5039579542986782,0.0682366896779451,6,0.0054300921742617,0.0001984535923646,113.20311722180536,3.696844038020606,0.9654791916170732,0.0473197656947051,21,0.005454628027362,0.0001866176308444,95.03883423461066,3.0430254071670557,0.8142233835915825,0.0381532138742658,27,0.0059617616523657,0.0001832229259964055,0.000578368198044506,93.36351117078911,79.94769509456715,80.12710304139804,6,0.0058390736283377,0.0006150035139778,0.000646229951741218,138.83969329198106,60.81535316480429,60.92761144506914,21,0.0057841659953576,0.00034239306938940424,0.00038994762995545203,125.74926444069538,71.38883108601246,71.45365776120829,27,0.8742368646240647,0.7550721656035534,1.2733122804426191,0.5762692423381347,1.142414039869254,0.6536991073103814
3,[0.006 0.008],0.007,0.0071253636830359,0.0001447160321887,83.2444655275999,1.960081042244366,0.9316219998071782,0.0289690029362318,50,0.0071268348366024,8.92293855670845e-05,76.30567982322944,1.408412229234532,0.8541435989809852,0.01905017403699,98,0.0071264296018792,7.595230665612368e-05,78.66836937067151,1.1437618870320003,0.8805407882214202,0.0158735121456074,148,0.0071253636830359,0.0001447160321887,81.82596385939334,1.960081042244366,0.9157469821409736,0.0287594483455055,50,0.0071268348366024,8.92293855670845e-05,78.42544886010023,1.408412229234532,0.8778716773934404,0.01921851627792,98,0.0071264296018792,7.595230665612368e-05,79.58334039718709,1.1437618870320003,0.890782125563645,0.0159382866535261,148,0.00711562623933384,6.652661505552725e-05,0.00015927498385869375,107.92119558301,53.29546728537079,53.331498674406234,50,0.006899613028460499,5.2127148163886444e-05,0.00010333984141839582,103.48514494846317,45.19992953795253,45.221867003069775,98,0.0069567998867907,6.8745898886505424e-06,7.626278825562953e-05,103.65707377665221,47.914387755523144,47.92803715197247,148,1.2061385720951703,0.5966495425270504,1.121450415989999,0.4903492284626699,1.1326240681050697,0.5238398243039413
4,[0.008 0.01 ],0.009,0.0091146778674221,5.901538096090547e-05,55.713955491431214,0.8965211603847929,0.7975954131155835,0.0138345208019953,250,0.0091309056162426,3.4871899614737724e-05,51.83343145200688,0.5741874745712605,0.7433633492213316,0.0087102934545598,500,0.0091267059327592,3.0022327394129813e-05,52.96218393210819,0.483520302383332,0.7592018772193259,0.0073673611096135,750,0.0091146778674221,5.901538096090547e-05,56.17900755204516,0.8965211603847929,0.8042530518908931,0.0138506696639777,250,0.0091309056162426,3.4871899614737724e-05,53.51255773074014,0.5741874745712605,0.7674443506013084,0.0087407013978119,500,0.0091267059327592,3.0022327394129813e-05,54.28816479264363,0.483520302383332,0.7782095367177685,0.007388790323478,750,0.009048153652811634,9.424235735642551e-05,0.0001111954905113378,71.75118229555973,23.549340894201606,23.566399952948558,250,0.00914766911617008,1.0958596177064461e-05,3.6553251741976624e-05,65.95224211480038,23.84144221119547,23.848355456209717,500,0.009127890916419973,0.00012173871095046586,0.00012538601949994821,67.960275772346,22.963005776479093,22.96809583255497,750,1.0196857711825273,0.33514622625645835,0.9475831775475291,0.3426673526985373,0.974322887065139,0.3295575009418667
5,[0.01  0.012],0.011,0.0112996933043838,4.656020723508967e-05,36.739521467321595,0.5733617081250044,0.652044869120719,0.0105246111546421,532,0.0112346822788633,2.648449409336805e-05,29.87577669041161,0.3799593450036812,0.5271780629296962,0.0068188425443285,1203,0.0112505749628582,2.3020779245003132e-05,31.97023023859683,0.3167258341286001,0.5649341287862418,0.0057148755402474,1735,0.0112996933043838,4.656020723508967e-05,36.82167544732549,0.5733617081250044,0.6535029197158263,0.0105261464577696,532,0.0112346822788633,2.648449409336805e-05,30.940594634706045,0.3799593450036812,0.5459674877892707,0.0068270542203692,1203,0.0112505749628582,2.3020779245003132e-05,32.735190875608254,0.3167258341286001,0.5784514656274413,0.0057205343191096,1735,0.011453721774927001,0.00017155876928847644,0.00017776463151468344,42.76465487376104,7.6608351266380765,7.682261287269254,532,0.01128933908964838,0.00016186506917547624,0.00016401746567534616,37.162213154952646,7.734789909793584,7.744116738047035,1203,0.011334446798036952,0.00022057627499721583,0.00022177432080539564,39.0456916548388,7.364314830831248,7.37112258625547,1735,0.7693233805293519,0.13871641855501635,0.658942346840856,0.13764824514026971,0.695105586806659,0.13192634552300436
6,[0.012 0.014],0.013,0.0128923614331802,2.826813162786212e-05,30.571800178319872,0.3620619567894137,0.6190572513695303,0.0074560905779417,1257,0.0129595033193077,1.6210774336363932e-05,25.200840799581652,0.2092731265447251,0.5129567139311262,0.0043077565256883,3333,0.0129428872972533,1.4062543093296484e-05,26.54585993105602,0.1811845623382102,0.539641447414575,0.003729612956011,4590,0.0128923614331802,2.826813162786212e-05,30.86535481839636,0.3620619567894137,0.6250015244431649,0.0074584743148919,1257,0.0129595033193077,1.6210774336363932e-05,27.303987247848024,0.2092731265447251,0.5557657257255479,0.0043160575474442,3333,0.0129428872972533,1.4062543093296484e-05,28.195840486500753,0.1811845623382102,0.5731833216450053,0.0037355155405479,4590,0.0129293151332048,4.125762116859861e-06,2.8567624661057397e-05,30.70446068828517,0.2066923132116472,0.41690595209826514,1257,0.012983923750786552,2.183254844155026e-05,2.719281846438787e-05,27.392319228188857,0.19876032235386978,0.2886189654822059,3333,0.012969948621736513,2.963242154742883e-05,3.279993178369957e-05,28.161411337686467,0.2322856355019773,0.29459202652184296,4590,0.6235256516576256,0.008577609486566728,0.5586143541448837,0.006000983581748909,0.5736803867828484,0.006174053870556756
7,[0.014 0.016],0.015,0.0147448306242095,6.540248802244848e-05,29.483825311867488,0.6428578585840476,0.6828116902984467,0.0151927995982467,409,0.0146704266464,3.5300315091775084e-05,23.20697041610716,0.3443223704241497,0.5347348921498344,0.0080375329241139,1303,0.0146872120303388,3.106431864742302e-05,24.606250126629345,0.3035261975202917,0.5676258031491949,0.0071040318961661,1712,0.0147448306242095,6.540248802244848e-05,30.104870191836365,0.6428578585840476,0.6971943797818247,0.015205645916855,409,0.0146704266464,3.5300315091775084e-05,25.02838886862681,0.3443223704241497,0.5767040067005131,0.008054316369435,1303,0.0146872120303388,3.106431864742302e-05,26.16007303759014,0.3035261975202917,0.6034699473502341,0.0071172362523646,1712,0.0146005086048596,0.00023730568960347515,0.00024615335820928264,27.116895701784195,3.8627776694309013,3.915905712577525,409,0.014547374802670699,0.00021961179224661375,0.00022243077920860782,22.473333508476664,3.7647339167782548,3.780446978720247,1303,0.0145593223394401,0.0002139927602056195,0.0002162357355143881,23.356795024538275,3.8423600895385555,3.854329930125321,1712,0.6218494947018125,0.09041015980492201,0.5134870030641165,0.0867344730695194,0.5341112692000836,0.08849510566847407
8,[0.016 0.018],0.017,0.0169236324436429,9.739119612001488e-05,22.68878721711726,0.9533441529682642,0.6030900969330264,0.0255773788179031,184,0.0169935476835848,6.376642858130704e-05,15.728800057675333,0.6320710568102377,0.4198140573641782,0.0169438628508777,376,0.0169725690013363,5.334858145615302e-05,17.8540338673294,0.5268037360574391,0.4759499304396462,0.0141229071830657,560,0.0169236324436429,9.739119612001488e-05,21.174838163050342,0.9533441529682642,0.5628478542326303,0.0255469852331064,184,0.0169935476835848,6.376642858130704e-05,17.391034187311487,0.6320710568102377,0.464180395018222,0.0169601508629763,376,0.0169725690013363,5.334858145615302e-05,18.54641967210145,0.5268037360574391,0.4944074385897609,0.0141291705084089,560,0.017012792057783586,5.444283739518274e-06,9.754324839333364e-05,17.231836138438556,6.847019571579754,6.9130703806337,184,0.017063962008064173,3.6051406126256375e-05,7.325203954631712e-05,14.12886921546579,6.563492092219967,6.593856403159782,376,0.017061370961395983,1.3265873874707124e-05,5.4973216688160345e-05,14.972208211424807,6.718877558425024,6.739498336035962,560,0.460452123765054,0.18474311013834904,0.3786732360673061,0.1767319473770897,0.4012149565320252,0.18060507616127008
9,[0.018 0.02 ],0.019,0.0188151245136429,0.000140467264139,24.868928946745346,1.3639296465578516,0.7349224407432954,0.0406783403868058,90,0.0189604901094218,8.268943531209738e-05,16.51859747640669,0.8375334860646632,0.4919263205680904,0.0250339693824782,200,0.0189230796453093,7.125918575355627e-05,18.805083475750298,0.71371427787047,0.5589132601756852,0.0213167413180954,290,0.0188151245136429,0.000140467264139,25.255560322158505,1.3639296465578516,0.7463481066694415,0.0406899334141661,90,0.0189604901094218,8.268943531209738e-05,19.728362038086058,0.8375334860646632,0.5875135926093156,0.0250731345664833,200,0.0189230796453093,7.125918575355627e-05,21.24181830470479,0.71371427787047,0.6313364115640233,0.0213453943756941,290,0.018784342455643994,2.01013163064305e-05,0.00014189825655006041,23.175668574283293,7.49083446658811,7.613994029849498,90,0.01896346715508988,1.86338264680265e-05,8.476297659399451e-05,18.089955030055684,6.3828358263769545,6.437550429065453,200,0.01897258583531017,0.0001342473072041539,0.00015198753582391653,19.69419675089638,6.859248004575296,6.896279522953398,290,0.6837630044935264,0.22469873787858632,0.5388061715198406,0.1917564468931229,0.5868702967532388,0.20555702891478342
