radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
4.6447553308549827e-07,0.28383346451576585,7.243574987337263e-05,37.01802125684783,0.00034723740143492374,69.5609896667834
7.195902801686478e-06,-0.037051926693848714,7.453242349668952e-05,15.299021323654628,6.225732837324312e-05,43.652562493978586
-4.284204676975253e-06,0.06808303979443053,-1.8609227262503247e-05,9.008056011268152,7.303598111588899e-05,22.33864582790156
-6.675635598427446e-06,0.0854868745220898,0.0001285803198453079,4.52272722338909,0.0002266070480222218,6.733837448341184
-2.355971280499497e-06,0.008043970255005917,-5.736216423872162e-05,-0.3105260593260404,-6.414538492109309e-05,-0.8492110036076923
-1.4686518116889535e-06,-0.006039063488213259,-8.339286539795626e-05,-3.305583125928017,-0.00021751666077903832,-5.282829851863742
2.3008211404405843e-06,-0.01924344961503266,0.0002223528035059756,-2.3918797548415895,0.0001514511336989273,-7.6592000832297185
-1.0780607075197568e-05,0.02398903202435676,-9.832044593267864e-05,-0.5830831245438635,-3.4159600521666e-05,-5.666651107328304
9.705416931619915e-07,0.002974098005360304,4.4610244526496756e-05,-1.066304545437454,-8.023494672340648e-06,-3.413154122369919
6.729936128885283e-05,-0.06404021631271739,5.9689651853087056e-05,-0.8066595196762387,-0.0003171873609863693,-2.287618654526341
3.123859367799506e-05,-0.04101970824708712,0.00012038647220558377,-0.49990925508531525,0.0001176594424804854,-2.1368681054232708
-2.5615275281703348e-05,-2.6645352591003757e-15,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
