radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
-4.219938052115336e-05,4.328676649755295,0.00036233063551031636,30.290939525886074,0.000527711886290483,68.59037803333814
-3.8130166362540865e-05,1.6544600983844617,8.169689573169978e-06,21.40722087505729,0.00012454258252380182,44.53279973190824
1.3878773243505838e-05,0.29596525507832894,6.525681182352125e-06,12.248197281954255,5.661042426630472e-06,24.271441926834804
-4.4623955935563925e-06,0.6102676149993016,9.063277171998847e-05,5.902124168692133,0.0002045091704178277,7.809895855938201
3.930328454549228e-06,0.0010338464289034732,2.7837601969796233e-05,0.022050122796223093,4.3568364906198045e-05,-0.30463992423925035
-3.5348830746389365e-06,-0.22688003490460673,-0.00013038270103533402,-2.5171839063222805,-0.00019905310268226832,-4.016351859002842
2.2728178546944228e-05,-0.12506170121625004,5.770224227674703e-05,-3.1273207884540355,4.142106175529861e-05,-6.7065114646008475
1.6700890491407744e-05,-0.0490970708941596,7.495883765047673e-05,-1.4416378492938868,7.235247507652795e-05,-6.492896369744022
-6.137283771294466e-07,0.011903130810788198,-5.774268391504564e-05,-0.6186445358787509,2.097398122402616e-05,-3.8150017467216895
4.124747359050829e-06,-0.047178838644788,8.518706380698446e-05,-0.5179282597828063,1.131083662356952e-05,-1.9717069988171563
-4.864379904158389e-05,0.0038341798524808013,-3.189799133652624e-05,-0.3840513411277975,-4.9173300267671416e-05,-1.3124153524494346
-4.9634072692997244e-05,-0.028407521404306912,6.598951697601996e-05,-0.269255266602082,3.8356711424471224e-05,-1.0148213117996336
-9.414213470620644e-05,-0.013333303368693095,-0.00032604192778416113,0.19169552850868055,-0.0003379626652926966,-1.196938166085748
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
