logg_bin_id,Bin_range,Bin_center,mean_loggs_SDSSV_LSR,e_mean_loggs_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_loggs_eSDSS_LSR,e_mean_loggs_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_loggs_All_LSR,e_mean_loggs_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_loggs_SDSSV_asym,e_mean_loggs_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_loggs_eSDSS_asym,e_mean_loggs_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_loggs_All_asym,e_mean_loggs_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_loggs_SDSSV_debias,e_mean_loggs_SDSSV_debias_sys,e_mean_loggs_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_loggs_eSDSS_debias,e_mean_loggs_eSDSS_debias_sys,e_mean_loggs_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_loggs_All_debias,e_mean_loggs_All_debias_sys,e_mean_loggs_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[7.  7.1],7.05,7.0468898211001925,0.0721888154753855,,16.32787362409001,8.330503147648168,,2,7.047313752377547,0.0212220474132848,33.693001285920886,4.447586636101147,6.892337630106941,1.8505291993594528,20,7.047280029019837,0.0203604602207938,28.808417716930844,4.291235387708358,5.039177790565402,1.5197233556525644,22,7.0468898211001925,0.0721888154753855,,16.32787362409001,11.54333622770823,,2,7.047313752377547,0.0212220474132848,34.48265823715473,4.447586636101147,7.21919249803148,1.895386662420468,20,7.047280029019837,0.0203604602207938,29.090513519262416,4.291235387708358,5.138349555180606,1.5349695575827846,22,7.041239340011135,0.015952630191175203,0.07393045035542291,,1.5984386781452793,16.405927687639156,2,7.033859889475522,0.009512328543579899,0.02325639032035524,33.451807344572515,1.2103214316448503,4.609328026244645,20,7.039183153113497,0.0086776524852467,0.02213255505036043,27.86538074324931,1.2504245647421601,4.469704995280016,22,,,7.0077755495933935,1.9673265487265896,4.803388444284366,1.5602828591358189
1,[7.1 7.2],7.15,7.143679214250122,0.0393245945656489,0.4179710084027501,6.232006325527259,0.0008495990200053,0.0253353977632063,9,7.159882565164785,0.0266604218652922,31.143383366700377,5.77101031487208,4.544121318372974,1.707039334077425,24,7.154780235936658,0.0220671412043135,16.95900013375877,4.234325633609777,1.3633932839692515,0.6843399186654492,33,7.143679214250122,0.0393245945656489,7.222373470976157,6.232006325527259,0.2536772780915031,0.4383858119643731,9,7.159882565164785,0.0266604218652922,30.549907395630335,5.77101031487208,4.372583686561277,1.673665354397362,24,7.154780235936658,0.0220671412043135,19.780753927218615,4.234325633609777,1.854839533927985,0.7996779072326331,33,7.138124749944394,0.0092597455617201,0.04040008200016998,5.910838039268796,1.266803357916917,6.359457019985381,9,7.158146100410248,0.0064487230816671,0.027429256705557598,29.68867206387562,1.0592701759732306,5.867419650925465,24,7.156536367182979,0.0046356841364909,0.022548797935686593,18.788069804491514,1.2322281064058611,4.4099772876582275,33,0.1720973837869151,0.37066424566557016,4.146067266255989,1.6595767787319118,1.666590347027168,0.7871421183470794
2,[7.2 7.3],7.25,7.23638732937952,0.0566402079562939,57.861059074769976,10.425573912431728,13.151834250093676,5.040304042631056,6,7.249186339504017,0.019010426354826,15.79761528061379,2.284407049753519,0.9519138069596248,0.2784376198744809,24,7.247890498976013,0.0180223918141436,17.72463312951366,2.2314667867551226,1.201890519958713,0.3067098033880051,30,7.23638732937952,0.0566402079562939,68.50931491424146,10.425573912431728,18.43795789907532,6.105192177838568,6,7.249186339504017,0.019010426354826,18.276833032533276,2.284407049753519,1.2741379412431306,0.3233532758657452,24,7.247890498976013,0.0180223918141436,20.57809228401756,2.2314667867551226,1.620020913768377,0.3577207128105812,30,7.241450169050088,0.0023376506431808,0.05668842710696587,67.53394566628883,1.22744819374687,10.497581648737459,6,7.256532591259484,0.0045969426975672,0.019558327954019468,17.556700705139598,0.9269542832782225,2.465311301286598,24,7.249301387987311,0.0008291616608485999,0.01804145547793557,19.63012191465355,1.1572872174529074,2.5137139304366207,30,17.709038340456306,5.97102902388036,1.155990111510591,0.3287957619269122,1.469418504862571,0.38124814382207545
3,[7.3 7.4],7.35,7.367076827110317,0.025022983977452,8.900725170545625,3.0117361288555182,0.2303429130401083,0.1564461062868305,18,7.365092916216805,0.0151252128159352,20.339328980183065,2.1357549064011674,1.20831794314511,0.257227317856379,39,7.365623799149907,0.0129442650976096,16.51182057138439,1.742161798981555,0.7953659985360294,0.1695039983738487,57,7.367076827110317,0.025022983977452,6.670218875097249,3.0117361288555182,0.1293612614693016,0.1170558903882364,18,7.365092916216805,0.0151252128159352,22.065858900851765,2.1357549064011674,1.4221639197457605,0.2797225339540481,39,7.365623799149907,0.0129442650976096,16.91427373905389,1.742161798981555,0.8346104338246434,0.1737191951714905,57,7.368804052753485,0.0053626183286094005,0.025591158677835533,5.495591840147417,1.6476807118659682,3.4329879461059525,18,7.363897099179294,0.0015891312396120998,0.015208464775382211,21.212029375492897,1.3396699174517455,2.5211434921364204,39,7.366237512451313,0.0011099833182245,0.012991769005179038,15.99747992671461,1.4566014963519935,2.270862314849915,57,0.08746328531136503,0.10939465468390482,1.3178568540883633,0.3166473266870104,0.7455324210631149,0.2128302716771426
4,[7.4 7.5],7.45,7.454544949642021,0.02083094316391,24.362838063023087,2.659773968844389,1.4109502682788952,0.3154222538475104,32,7.448467758395992,0.0135740084506512,15.718216287869687,1.4714338416687531,0.595579391521033,0.11305138904309,57,7.450279110375571,0.0113725775559573,17.743931067005526,1.287540448202409,0.7558253815190513,0.1114602168036613,89,7.454544949642021,0.02083094316391,23.516427040943142,2.659773968844389,1.3146151277096747,0.3039850289195776,32,7.448467758395992,0.0135740084506512,17.152955731585664,1.4714338416687531,0.7092691562704857,0.123689424267816,57,7.450279110375571,0.0113725775559573,18.6441230970594,1.287540448202409,0.8344603622563729,0.1173068032808141,89,7.456456594651505,0.0046115590443615,0.021335291652979135,21.832366480883763,2.702705430233607,3.7919670631423554,32,7.447765459934285,5.2677972959700326e-05,0.01357411066652933,15.856730093448194,2.6776715989309636,3.0553302181809365,57,7.444237396619225,0.002371685197354932,0.011617246271884582,17.322787968272653,2.5220538016272727,2.8316983921420444,89,1.1280956644140072,0.3957672596347292,0.6071034584438884,0.2347258810543052,0.730464445011286,0.23961121093481685
5,[7.5 7.6],7.55,7.559878827535028,0.0191333125126579,23.298855060317237,2.467300745114486,1.012491138570792,0.2190316550667772,51,7.549569570598642,0.011133198991682,13.705436104362915,1.3875426061605187,0.35877076529405,0.0732240164397757,93,7.552177183203457,0.0096227237700437,16.0104799533667,1.2094139678565792,0.4866675823215806,0.0743111879489283,144,7.559878827535028,0.0191333125126579,26.626486739740056,2.467300745114486,1.322360308342027,0.2518982186696789,51,7.549569570598642,0.011133198991682,17.09785392192874,1.3875426061605187,0.558360301485665,0.0917486659277496,93,7.552177183203457,0.0096227237700437,19.38733138214945,1.2094139678565792,0.7136081200087274,0.0904252331440613,144,7.556804020040498,0.0023400027980127,0.019275872504292472,23.965823710480986,3.54317581895501,4.317599778913049,51,7.547843265460271,0.0015460472336732002,0.011240034779178296,14.819872188762954,3.481316662793244,3.747644619031081,93,7.5496314598452035,0.0003645438075060006,0.00962962641758002,17.070454364204647,3.493303833791087,3.696735562739929,144,1.0789010103305148,0.39168041494908384,0.4211594500839021,0.21328405035130468,0.5564928656882626,0.24134108954608888
6,[7.6 7.7],7.65,7.659978615715883,0.0123747645599941,24.227076292176083,1.5156314546108405,0.8694093314562127,0.1115646340405717,95,7.663850728227435,0.0073833322718357,19.320173977217895,0.9199615477617302,0.5479894994606896,0.0530118561082135,207,7.662834188819007,0.0063405228309223,20.64128016045383,0.7864276352213151,0.6269601926798882,0.0486430298574209,302,7.659978615715883,0.0123747645599941,23.175494925825152,1.5156314546108405,0.7955735178648362,0.1064984694285422,95,7.663850728227435,0.0073833322718357,21.26741791071105,0.9199615477617302,0.6640177690078075,0.0585453079356319,207,7.662834188819007,0.0063405228309223,21.78113760206771,0.7864276352213151,0.6981163793201465,0.0514322429187901,302,7.657857078131422,0.0075883464510972,0.014516122064007502,19.62269131789862,2.755592986058062,3.144905628316716,95,7.660806631738275,0.0011430805899506,0.007471293641094046,17.928752480034323,3.2319832198253167,3.360363787239795,207,7.660159917750032,0.0025366425825445998,0.006829113072795432,18.336197693692277,3.1913831726328894,3.286851834203081,302,0.5731403243006611,0.18470916286895203,0.4752196721194355,0.1783271609430353,0.4978053350975891,0.17863959766464751
7,[7.7 7.8],7.75,7.7612434146312115,0.008245619590261,25.588083148003356,0.9493798976377148,0.7681269292204352,0.0588348959122187,211,7.756602103932075,0.0048197758287062,22.59822013499809,0.5532440854157946,0.6055461746328965,0.0304017328665799,493,7.757784061703642,0.0041610597703689,23.35615737159233,0.4780034248572212,0.6450889801146135,0.0271183163919705,704,7.7612434146312115,0.008245619590261,25.629331814021377,0.9493798976377148,0.7706054071018898,0.0589355806122102,211,7.756602103932075,0.0048197758287062,25.208285916615623,0.5532440854157946,0.7535037659275997,0.0341149403209863,493,7.757784061703642,0.0041610597703689,25.315022032140295,0.4780034248572212,0.7578329022266079,0.0295258339480877,704,7.762174822453392,0.0035702322236055,0.008985365911178413,22.10506548311059,1.9829423114538152,2.198495485688428,211,7.760141430457699,0.0037944320534259,0.006134162831800801,22.063541446484113,2.100969078123331,2.172590639139817,493,7.7604125900858545,0.0016529593319614,0.004477353343851785,21.979496725997674,2.174708692179859,2.2266219189655585,704,0.5720179907689508,0.11439580313963765,0.5725453796210606,0.11304638294710542,0.567837143030104,0.11519775832081908
8,[7.8 7.9],7.85,7.855891313773028,0.005512803642407,28.712579341278175,0.6080674492311806,0.7777750400367379,0.0343906420782278,464,7.857838109080823,0.0031647661236671,22.27355197697007,0.3486719973391199,0.4659526108312452,0.0149780647907623,1192,7.857355550961383,0.0027446513991989,23.866830021086773,0.3024735517240144,0.5355929210462644,0.013991165939346,1656,7.855891313773028,0.005512803642407,29.206741686701378,0.6080674492311806,0.8047774605930657,0.0350325383685482,464,7.857838109080823,0.0031647661236671,24.30701800923229,0.3486719973391199,0.5549146052484818,0.0164254823662858,1192,7.857355550961383,0.0027446513991989,25.519409526749797,0.3024735517240144,0.6123314852729715,0.0150225326825313,1656,7.858987857625836,0.0024345179956677,0.006026431935313446,26.88897426003564,0.9975140554634512,1.1682381236980992,464,7.858748784179461,0.0026060251992828,0.004099647784481959,22.19561650131567,1.1293207160244876,1.181921080855449,1192,7.859344292259188,0.0028116978060132997,0.003929218224464567,23.27077505595467,1.0646724603873743,1.1068051759003683,1656,0.6772694908500674,0.05959597716127294,0.4617283487030016,0.04936704412328931,0.5068486604970921,0.04843107884509511
9,[7.9 8. ],7.95,7.950719524040843,0.0044527765614215,30.036716027912014,0.462278939841219,0.6842050453803276,0.0221980749157574,729,7.949154347109817,0.0025399037531238,24.68538993617887,0.2758920360561852,0.4637955054033548,0.0107160294386393,1891,7.949538585003347,0.0022062223516712,26.09083553316145,0.2369083784484796,0.5176524673910945,0.0097615880752812,2620,7.950719524040843,0.0044527765614215,30.10246430149429,0.462278939841219,0.6872036778079658,0.0222515330511433,729,7.949154347109817,0.0025399037531238,26.46933134675253,0.2758920360561852,0.5332520000789511,0.0115454386191665,1891,7.949538585003347,0.0022062223516712,27.42351926708544,0.2369083784484796,0.5718849773567524,0.010299126928867,2620,7.951820460157872,0.0006024355883242806,0.004493344828079,29.688929220756606,0.24682354728201616,0.5240454958432512,729,7.948518047410495,0.0008634282664016,0.002682651570061538,26.14995322193097,0.23788828172457954,0.3642900631929181,1891,7.9491463446446895,0.000447559625731812,0.002251161185610395,26.995838801642254,0.18499428946124402,0.30058021710079086,2620,0.6667599534675925,0.024528311007060467,0.5212243354621058,0.014874775974867402,0.5546872800222437,0.012682346952563742
