logg_bin_id,Bin_range,Bin_center,mean_loggs_cool_SDSSV_LSR,e_mean_loggs_cool_SDSSV_LSR,mean_RVs_cool_SDSSV_LSR,e_mean_RVs_cool_SDSSV_LSR,mass_cool_SDSSV_LSR,e_mass_cool_SDSSV_LSR,num_obs_per_bin_cool_SDSSV_LSR,mean_loggs_cool_eSDSS_LSR,e_mean_loggs_cool_eSDSS_LSR,mean_RVs_cool_eSDSS_LSR,e_mean_RVs_cool_eSDSS_LSR,mass_cool_eSDSS_LSR,e_mass_cool_eSDSS_LSR,num_obs_per_bin_cool_eSDSS_LSR,mean_loggs_cool_All_LSR,e_mean_loggs_cool_All_LSR,mean_RVs_cool_All_LSR,e_mean_RVs_cool_All_LSR,mass_cool_All_LSR,e_mass_cool_All_LSR,num_obs_per_bin_cool_All_LSR,mean_loggs_cool_SDSSV_asym,e_mean_loggs_cool_SDSSV_asym,mean_RVs_cool_SDSSV_asym,e_mean_RVs_cool_SDSSV_asym,mass_cool_SDSSV_asym,e_mass_cool_SDSSV_asym,num_obs_per_bin_cool_SDSSV_asym,mean_loggs_cool_eSDSS_asym,e_mean_loggs_cool_eSDSS_asym,mean_RVs_cool_eSDSS_asym,e_mean_RVs_cool_eSDSS_asym,mass_cool_eSDSS_asym,e_mass_cool_eSDSS_asym,num_obs_per_bin_cool_eSDSS_asym,mean_loggs_cool_All_asym,e_mean_loggs_cool_All_asym,mean_RVs_cool_All_asym,e_mean_RVs_cool_All_asym,mass_cool_All_asym,e_mass_cool_All_asym,num_obs_per_bin_cool_All_asym,mean_loggs_warm_SDSSV_LSR,e_mean_loggs_warm_SDSSV_LSR,mean_RVs_warm_SDSSV_LSR,e_mean_RVs_warm_SDSSV_LSR,mass_warm_SDSSV_LSR,e_mass_warm_SDSSV_LSR,num_obs_per_bin_warm_SDSSV_LSR,mean_loggs_warm_eSDSS_LSR,e_mean_loggs_warm_eSDSS_LSR,mean_RVs_warm_eSDSS_LSR,e_mean_RVs_warm_eSDSS_LSR,mass_warm_eSDSS_LSR,e_mass_warm_eSDSS_LSR,num_obs_per_bin_warm_eSDSS_LSR,mean_loggs_warm_All_LSR,e_mean_loggs_warm_All_LSR,mean_RVs_warm_All_LSR,e_mean_RVs_warm_All_LSR,mass_warm_All_LSR,e_mass_warm_All_LSR,num_obs_per_bin_warm_All_LSR,mean_loggs_warm_SDSSV_asym,e_mean_loggs_warm_SDSSV_asym,mean_RVs_warm_SDSSV_asym,e_mean_RVs_warm_SDSSV_asym,mass_warm_SDSSV_asym,e_mass_warm_SDSSV_asym,num_obs_per_bin_warm_SDSSV_asym,mean_loggs_warm_eSDSS_asym,e_mean_loggs_warm_eSDSS_asym,mean_RVs_warm_eSDSS_asym,e_mean_RVs_warm_eSDSS_asym,mass_warm_eSDSS_asym,e_mass_warm_eSDSS_asym,num_obs_per_bin_warm_eSDSS_asym,mean_loggs_warm_All_asym,e_mean_loggs_warm_All_asym,mean_RVs_warm_All_asym,e_mean_RVs_warm_All_asym,mass_warm_All_asym,e_mass_warm_All_asym,num_obs_per_bin_warm_All_asym,mean_loggs_cool_SDSSV_debias,e_mean_loggs_cool_SDSSV_debias_sys,e_mean_loggs_cool_SDSSV_debias,mean_RVs_cool_SDSSV_debias,e_mean_RVs_cool_SDSSV_debias_sys,e_mean_RVs_cool_SDSSV_debias,num_obs_per_bin_cool_SDSSV_debias,mean_loggs_cool_eSDSS_debias,e_mean_loggs_cool_eSDSS_debias_sys,e_mean_loggs_cool_eSDSS_debias,mean_RVs_cool_eSDSS_debias,e_mean_RVs_cool_eSDSS_debias_sys,e_mean_RVs_cool_eSDSS_debias,num_obs_per_bin_cool_eSDSS_debias,mean_loggs_cool_All_debias,e_mean_loggs_cool_All_debias_sys,e_mean_loggs_cool_All_debias,mean_RVs_cool_All_debias,e_mean_RVs_cool_All_debias_sys,e_mean_RVs_cool_All_debias,num_obs_per_bin_cool_All_debias,mean_loggs_warm_SDSSV_debias,e_mean_loggs_warm_SDSSV_debias_sys,e_mean_loggs_warm_SDSSV_debias,mean_RVs_warm_SDSSV_debias,e_mean_RVs_warm_SDSSV_debias_sys,e_mean_RVs_warm_SDSSV_debias,num_obs_per_bin_warm_SDSSV_debias,mean_loggs_warm_eSDSS_debias,e_mean_loggs_warm_eSDSS_debias_sys,e_mean_loggs_warm_eSDSS_debias,mean_RVs_warm_eSDSS_debias,e_mean_RVs_warm_eSDSS_debias_sys,e_mean_RVs_warm_eSDSS_debias,num_obs_per_bin_warm_eSDSS_debias,mean_loggs_warm_All_debias,e_mean_loggs_warm_All_debias_sys,e_mean_loggs_warm_All_debias,mean_RVs_warm_All_debias,e_mean_RVs_warm_All_debias_sys,e_mean_RVs_warm_All_debias,num_obs_per_bin_warm_All_debias,mass_cool_SDSSV_debias,e_mass_cool_SDSSV_debias,mass_cool_eSDSS_debias,e_mass_cool_eSDSS_debias,mass_cool_All_debias,e_mass_cool_All_debias,mass_warm_SDSSV_debias,e_mass_warm_SDSSV_debias,mass_warm_eSDSS_debias,e_mass_warm_eSDSS_debias,mass_warm_All_debias,e_mass_warm_All_debias
0,[7.  7.1],7.05,7.0468898211001925,0.0721888154753855,,16.32787362409001,8.330503147648168,,2,7.042349297572752,0.0238938065503405,34.749058162941054,4.78260350929787,7.415452843504001,2.081588639034828,16,7.042797617541965,0.0226835483949203,29.077781499641155,4.589761962988377,5.187114313966739,1.6597740036551405,18,7.0468898211001925,0.0721888154753855,,16.32787362409001,11.54333622770823,,2,7.042349297572752,0.0238938065503405,36.007242832250085,4.78260350929787,7.962167996741176,2.1600104660806054,16,7.042797617541965,0.0226835483949203,29.71830838572335,4.589761962988377,5.4181553325989835,1.6973418823174764,18,,,,,,,0,7.069356625793517,0.0532423306196696,28.890662197613096,14.195046265901151,4.816807228815943,4.770042732214872,3,7.069356625793517,0.0532423306196696,28.890662197613096,14.195046265901151,4.816807228815943,4.770042732214872,3,,,,,,,0,7.069356625793517,0.0532423306196696,28.262883652671228,14.195046265901151,4.609748319556039,4.6648549053527475,3,7.069356625793517,0.0532423306196696,28.262883652671228,14.195046265901151,4.609748319556039,4.6648549053527475,3,7.073995120932281,0.0312180167047158,0.07864979114222219,,1.2224990594923772,16.37357508410164,2,7.047506920266891,0.0249531961088217,0.034548169090566995,33.47967667969306,1.6237874000386743,5.050740722673522,16,7.000934519658336,0.0198821788283459,0.03016362714838879,27.705526053771187,1.5511907752360363,4.844802131983545,18,,0.0005428487742635997,,,1.0703315998034109,,0,7.061025883769815,0.0006033612998886002,0.05324574926388406,27.66668982435854,0.7857820635142643,14.216778536026188,3,7.060919742398334,0.004405031289985,0.0534242460918257,27.20532695054175,0.7138189034036113,14.212982653825007,3,,,6.802311085429709,2.12252879880639,5.185601994682227,1.8490054771770537,,,4.502870091152552,4.660494244079408,4.355008989715156,4.581835318714715
1,[7.1 7.2],7.15,7.143679214250122,0.0393245945656489,0.4179710084027501,6.232006325527259,0.0008495990200053,0.0253353977632063,9,7.159543989999686,0.0272573262253746,29.045647251371715,5.9036814914370055,3.955660644749501,1.627070317813853,23,7.154395480713551,0.0224020640774337,15.505749803226356,4.285904842862488,1.140751273854307,0.6333636561754582,32,7.143679214250122,0.0393245945656489,7.222373470976157,6.232006325527259,0.2536772780915031,0.4383858119643731,9,7.159543989999686,0.0272573262253746,27.983197771068884,5.9036814914370055,3.671568141447826,1.5662432353694546,23,7.154395480713551,0.0224020640774337,18.164048302684822,4.285904842862488,1.5654194106402413,0.7431382928836522,32,,,,,,,0,7.167360000000003,0.1280949536814928,76.24920010177922,27.375607581371955,26.773890517406887,20.783852491560037,1,7.167360000000003,0.1280949536814928,76.24920010177922,27.375607581371955,26.773890517406887,20.783852491560037,1,,,,,,,0,7.167360000000003,0.1280949536814928,85.73965842849222,27.375607581371955,33.85356403892215,23.81264234831392,1,7.167360000000003,0.1280949536814928,85.73965842849222,27.375607581371955,33.85356403892215,23.81264234831392,1,,0.010116285007819,0.04060496225970524,,1.7901215648376843,6.484014039027729,9,7.1484044335973325,0.0013084730809547005,0.02728871442116827,25.640762143739057,1.3899770276572623,6.065104392320943,23,7.171430392569847,0.006829341706344701,0.023419914241334546,16.54092503622919,1.5679319606311601,4.563703644545821,32,,1.2079902318400029e-05,,,0.9570361621302546,,0,7.171353859697798,0.0043543438898714,0.12816894112605848,85.28990391881192,0.6838932761976952,27.384148708011686,1,7.169587414750546,0.0009371171762735,0.12809838151696473,85.16061667822282,0.7549222587675323,27.38601464372011,1,,,3.162702380145117,1.5093604514182923,1.2482170006268363,0.6920568269231607,,,33.192677756638204,23.45769354327496,33.22699603525693,23.51045568025255
2,[7.2 7.3],7.25,7.236417805691423,0.0758442552646509,66.45190126372191,12.158830111129769,17.34594302673686,7.033415911105337,4,7.236460424526462,0.0431532495235207,35.21147525337799,5.3408463797532875,4.86977523397584,1.5545147854003194,7,7.236450001733468,0.037507140926567,40.26428124053355,4.889896062533372,6.367820300157749,1.6415420212134744,11,7.236417805691423,0.0758442552646509,77.19900972514355,12.158830111129769,23.41027698768087,8.431702962402309,4,7.236460424526462,0.0431532495235207,37.6011005778241,5.3408463797532875,5.553177920435738,1.6712596427207893,7,7.236450001733468,0.037507140926567,44.005640399149506,4.889896062533372,7.606197331870022,1.813548351006185,11,7.227840000000002,0.1076859390517757,61.78674582024864,23.87452809030687,15.29507264116641,12.413612458986853,1,7.2506702647264785,0.0218503723392735,10.71254280065459,2.624658165156241,0.4362302464892357,0.214883546458462,14,7.249767471603947,0.0214139925322571,11.3224449544127,2.608939933049463,0.4883305149123221,0.2263286020623365,15,7.227840000000002,0.1076859390517757,74.63257135468943,23.87452809030687,22.316069679414163,15.312327623317026,1,7.2506702647264785,0.0218503723392735,12.944462002424638,2.624658165156241,0.6369401771734879,0.2602761523747982,14,7.249767471603947,0.0214139925322571,13.681110026883838,2.608939933049463,0.7129779498372547,0.2741878760468756,15,7.231116591784632,0.0269040954915204,0.08047472529227033,74.95696411886274,1.4272577461643792,12.242312459061898,4,7.229394067573108,0.0014228633818955997,0.04317670071511693,35.51687469710066,1.3016643446941671,5.49717837789278,7,7.237617482011638,0.0046719083895921,0.03779698861663582,42.19265953103083,1.641986843301476,5.1582171625431315,11,7.224222689145946,0.0126942636712249,0.10843157196876439,74.03534112489235,1.4527052052071951,23.91868399281382,1,7.247623914196051,0.00042347330996689997,0.02185447553727023,12.503928961887354,0.633688316225868,2.7000724742203683,14,7.250286900556188,0.0005084331716248001,0.021420027555107655,13.332955311626563,0.5334631821144882,2.662921429733114,15,22.341291982212503,8.390209336688967,5.035890957168668,1.6372999874767733,6.973602992521313,1.8098941166737195,22.144015332772987,15.33921042789583,0.5985080281436022,0.2602299088193654,0.6763427600763523,0.2722164407410708
3,[7.3 7.4],7.35,7.37384152040137,0.0495221056969619,19.76210949856415,7.351320092518345,1.1179592697042624,0.8414533991471127,5,7.368533676820279,0.0383980909871598,25.746893917162033,5.591612479691231,1.9209537537664636,0.851481446065985,13,7.370526610337997,0.0303449516898685,23.55341890032226,4.450485843115086,1.6002292372273168,0.6149854074395069,18,7.37384152040137,0.0495221056969619,17.62987436509682,7.351320092518345,0.889729137737886,0.7489039503438172,5,7.368533676820279,0.0383980909871598,27.149211077370744,5.591612479691231,2.135903612846064,0.8998542073396207,13,7.370526610337997,0.0303449516898685,23.66029221333079,4.450485843115086,1.6147842201288878,0.617868756986978,18,7.365702325287645,0.0341607522795006,5.856037645048606,3.6345340650511297,0.1000244779911697,0.1244088786012631,10,7.364024739904627,0.0182927009389716,17.871490146578957,2.398539983674385,0.935185342181476,0.2540949876795687,20,7.364398585144038,0.0161261626814295,14.22621041892986,2.001907969062499,0.5920805164079901,0.1680788255246485,30,7.365702325287645,0.0341607522795006,2.4569830972719644,3.6345340650511297,0.017607711402422,0.0521114215264905,10,7.364024739904627,0.0182927009389716,19.68655620565947,2.398539983674385,1.1347904214972215,0.2806183490040406,20,7.364398585144038,0.0161261626814295,14.459402791332916,2.001907969062499,0.6116500643216065,0.1708822263529508,30,7.360401479589191,0.0163026900437532,0.05213651940169919,15.523542730199885,1.6613652256699059,7.536712911855483,5,7.363132240080579,0.004395834747721299,0.0386488907290685,25.225140671252134,1.77408445087074,5.866302563102253,13,7.3708817998380125,0.0077696744347982,0.03132385566757723,21.869290043531834,2.0940826693910193,4.918537024971106,18,7.376220745967514,0.005977650316455399,0.03467981112415731,1.7876763141657972,1.5078081786653483,3.934885433359808,10,7.360306388858802,0.0039714208512808,0.01871884321267317,19.30485595710048,0.7440715865484189,2.511301769838384,20,7.3580861721863675,0.0051075585463511,0.01691568139722233,14.048875429522264,0.6613229256536091,2.108312957933662,30,0.7115101541151075,0.6961394925571778,1.8669636085408636,0.8841055657136219,1.3784419078962034,0.6279603674770604,0.009098251235469989,0.0400592268956192,1.1005952679027957,0.2902480331816422,0.5858653999624441,0.17731596879213216
4,[7.4 7.5],7.45,7.439998989287295,0.0363029395096381,4.1353468560942765,4.108426579873353,0.0420364269461631,0.0835994362288019,15,7.458841223799207,0.0269169824253663,,2.923500936439152,0.0220223568687079,,24,7.452157191696414,0.0216219497242455,,2.3819877205170403,0.0009806410902438,,39,7.439998989287295,0.0363029395096381,1.998675617950061,4.108426579873353,0.0098194358845231,0.0403775072760201,15,7.458841223799207,0.0269169824253663,,2.923500936439152,0.0090547829927306,,24,7.452157191696414,0.0216219497242455,,2.3819877205170403,0.0009493398647959,,39,7.463607034440959,0.0259765843481644,38.62467037081905,3.5114142456489397,3.4731491732934927,0.6647883222470572,16,7.44464098205452,0.0159698174870428,21.438842219700057,1.713687644047677,1.117796056611141,0.1833655938753564,32,7.449843084490655,0.0136045136976128,24.744721949881605,1.5400696386609256,1.4713736384080458,0.188862245794994,48,7.463607034440959,0.0259765843481644,38.650537687796,3.5114142456489397,3.477802734523824,0.6652770553025216,16,7.44464098205452,0.0159698174870428,23.08587428526008,1.713687644047677,1.2961419584875244,0.1982425216512842,32,7.449843084490655,0.0136045136976128,26.079905460079647,1.5400696386609256,1.6344432280103147,0.1997088179697046,48,7.441344775370166,0.006086641726979001,0.036809653958615865,0.12879068160037987,2.814054440631919,4.979766195018605,15,7.454105543558323,0.0102410132230596,0.028799345387045865,,3.1172945143403545,4.27368492223012,24,7.447514261560024,0.0026008808529647998,0.021777816490390373,,3.3037965304663732,4.072951879830599,39,7.467911216740776,0.0025796804511157003,0.02610436142921654,37.69182500504384,2.2383601795187804,4.164166939233064,16,7.43900851876629,0.0018745365843634999,0.01607945763934764,22.474860528952043,1.344739764742659,2.1783136542384844,32,7.4426641980084165,0.009050718303518099,0.016340082458732325,25.21199285493035,1.7853014868263788,2.357777744145888,48,4.064667331086824e-05,0.0031432561541678825,,,,,3.2747942152842957,0.7498894615867363,1.2444756143588505,0.24559554168467398,1.5529270390592245,0.29627202640726263
5,[7.5 7.6],7.55,7.558540281628796,0.0350229680883354,16.51462415276039,4.099967693179276,0.5102676150187268,0.2566809054741719,19,7.549774828758467,0.0240787395191873,19.726767478858747,2.524591139740364,0.7429129373898679,0.1945629002819926,39,7.552588215111093,0.0198417721027643,18.84368381334957,2.149729928644578,0.673510391486193,0.1567216548181985,58,7.558540281628796,0.0350229680883354,18.692059244387305,4.099967693179276,0.6536946267237314,0.2915714891274046,19,7.549774828758467,0.0240787395191873,23.702593092048865,2.524591139740364,1.0725506050414892,0.2360890484777852,39,7.552588215111093,0.0198417721027643,22.325095220020437,2.149729928644578,0.9453645739280307,0.1871153222913917,58,7.555704586464413,0.0258065175178603,27.126141756832023,3.396127287633646,1.3857100494286572,0.356611543847129,24,7.546809590287784,0.0131969178014279,16.380545292154782,1.7688607109487238,0.5157604291690154,0.1124864027988671,48,7.54865350877491,0.0117497162486057,18.673567859885317,1.5688190715021864,0.6674242755394123,0.1135888133198042,72,7.555704586464413,0.0258065175178603,30.466611121881087,3.396127287633646,1.748012810496122,0.4033086296975012,24,7.546809590287784,0.0131969178014279,18.926188134762487,1.7688607109487238,0.6885216716545149,0.1303893812306922,48,7.54865350877491,0.0117497162486057,21.38882019410011,1.5688190715021864,0.8756308405987365,0.1306171566657651,72,7.547520816043577,0.007676278047727099,0.035854337790322904,15.579835169161564,4.116044740787913,5.809609228965545,19,7.542989724645998,0.0106996141806484,0.026348955205996394,20.53812489117393,4.569965076437999,5.220932983932902,39,7.544099112075044,0.0031515167482992004,0.020090494717473883,19.080945678816306,4.301517725854323,4.80878295537958,58,7.548527518790029,0.0027404240369896995,0.02595161402113829,28.511535875428102,2.7448101120298976,4.366653536166047,24,7.549924621194967,0.0093101189549917,0.016150447498869507,17.59192089538564,2.2621007302379166,2.871579343929215,48,7.542769865894003,0.0075595007715571,0.013971466774749213,19.51978437347477,2.7867205374444364,3.197968829260784,72,0.4658067743396202,0.34951406959252784,0.8179612978090105,0.4188133738454316,0.7042090099308228,0.35644152124047257,1.556376288948822,0.48571721432663534,0.590612731894468,0.1940617023349831,0.7392325217744949,0.24338479856080508
6,[7.6 7.7],7.65,7.661018309908904,0.0265804196923602,16.31695443002409,2.455502258344082,0.3934239464024174,0.1208344369847602,33,7.660829299769358,0.0175851789123254,22.96079200315799,1.9010782175995249,0.7793729493677231,0.1328613438052965,67,7.660886842274291,0.0146660669901438,20.47090148058617,1.5032145153793262,0.6194239497783943,0.0933447495584987,100,7.661018309908904,0.0265804196923602,16.97954589801596,2.455502258344082,0.4260246533058879,0.1259479324916384,33,7.660829299769358,0.0175851789123254,24.422051836667183,1.9010782175995249,0.8817305669312719,0.1418394249080898,67,7.660886842274291,0.0146660669901438,21.63284683325661,1.5032145153793262,0.6917376394194001,0.0989318029977092,100,7.660418911955707,0.0145746997563935,26.74474508892554,2.005745128198042,1.0584221328294043,0.1626797039587188,55,7.665147538357483,0.0087141103514436,17.093131875212332,1.1584880335738106,0.427658045947248,0.0586007608498187,117,7.663902307933755,0.0074792315193887,19.50750585182047,1.003178144747511,0.558601481098698,0.0582522605584946,172,7.660418911955707,0.0145746997563935,24.405114173817843,2.005745128198042,0.8813403924706457,0.1478552663546715,55,7.665147538357483,0.0087141103514436,19.1392418993448,1.1584880335738106,0.5361703866420934,0.0657937366221891,117,7.663902307933755,0.0074792315193887,20.456512359951947,1.003178144747511,0.6142734947663,0.0611690940475674,172,7.65671061920203,0.0134252678793086,0.02977845745926416,12.568393342183661,3.0948254101563464,3.9506247176974787,33,7.6593263394836075,0.0047029422555056,0.01820319156733549,19.981473852961376,3.8624757320285887,4.304975861714113,67,7.661728144770014,0.004646643717129401,0.01538456430300591,17.182127433532276,3.4749746358038003,3.7861725526878534,100,7.663023189927262,0.0041219902690672995,0.015146375037192966,21.467402490527636,2.669812736680651,3.3392983646617154,55,7.665208600731091,0.004683272340592701,0.00989286404603324,16.68466128510558,2.2936975888745756,2.569658178268611,117,7.661528086241569,0.0051030024327047,0.009054255239875198,17.872196523321275,2.452462238146058,2.649705157113038,172,0.23574897210850032,0.14908493908060436,0.5922834503426516,0.25641756341486144,0.43553857487199765,0.19256552951465097,0.6778548488144817,0.212204382489496,0.40740568723589016,0.12583439478191402,0.47144243960235066,0.14013580774162088
7,[7.7 7.8],7.75,7.762050733471166,0.0165252307496644,25.390829008021228,1.596027064208872,0.7549252077334152,0.0991587202588818,67,7.757121259903421,0.0106904276946194,20.44606935801509,1.1178985787016158,0.495107264452472,0.0554952291794004,157,7.758575601434276,0.0089759508214149,22.073526051214575,0.9156349860766106,0.5751335789822273,0.0491727472669906,224,7.762050733471166,0.0165252307496644,23.73383388914179,1.596027064208872,0.6596080732085715,0.0921952984902018,67,7.757121259903421,0.0106904276946194,22.289420302386624,1.1178985787016158,0.5884061270656928,0.0607727925719098,157,7.758575601434276,0.0089759508214149,22.76481662615133,0.9156349860766106,0.6117213106333808,0.0508068953806976,224,7.759021007064949,0.0104808409781358,23.453685793918915,1.3421618310822467,0.6486375660104116,0.0758703210129267,115,7.7562621496768624,0.0056788120479316,22.81063640342884,0.6758613455014189,0.6174667175810616,0.0374703252321984,297,7.756888272499533,0.0049929966331017,22.940713147267836,0.6036463055388883,0.6236292196926467,0.0335935316138455,412,7.759021007064949,0.0104808409781358,25.437139673591656,1.3421618310822467,0.7629857754366417,0.0825947706952952,115,7.7562621496768624,0.0056788120479316,25.765819171705996,0.6758613455014189,0.7878193770860353,0.0425949300439057,297,7.756888272499533,0.0049929966331017,25.69933351832755,0.6036463055388883,0.7826297410793991,0.0378510509734469,412,7.76931288781427,0.0102001025202724,0.019419715310830928,19.428284375577064,2.567996825916474,3.023559175475862,67,7.756100755373067,0.0046051529585398,0.011640132218554623,17.721222831265184,2.0041027695116576,2.2948039443550265,157,7.757960575161534,0.0029796578793098998,0.009457592411718342,18.132271926624203,1.8790684887831297,2.090283668133402,224,7.7572493580232615,0.0018193990908833002,0.010637586223428582,22.523455876582485,1.6764698405395855,2.1475449953500094,115,7.758903297780784,0.0007800046638059999,0.005732129931473309,23.482904025300826,1.4757909526977893,1.6231905292995141,297,7.758270250185374,0.0007295116153534,0.005046008578579751,23.297808559197193,1.754187938244261,1.8551453271569858,412,0.43466724514616856,0.1366806436299858,0.37280996886649503,0.09706947098988866,0.3886375600407373,0.09000288044900537,0.6006501573790549,0.11548144130282532,0.6504309636409605,0.0903273527547626,0.6411516931394158,0.10237794871312397
8,[7.8 7.9],7.85,7.862431292911186,0.0099849333523566,27.100171670117753,0.9657348739850048,0.6825173409748868,0.051112389729601,169,7.85826978736185,0.0066250078549387,16.453841134447764,0.6352949554301855,0.2540187129719951,0.019994775485639,436,7.8595418257490435,0.0055203935539698,19.66946427052157,0.5307506249646526,0.3619462955509755,0.0200676523220254,605,7.862431292911186,0.0099849333523566,28.195605098990654,0.9657348739850048,0.7388094550829765,0.0533847342290348,169,7.85826978736185,0.0066250078549387,18.198737221117703,0.6352949554301855,0.3107517763571555,0.0222077408848801,436,7.8595418257490435,0.0055203935539698,21.21819632288588,0.5307506249646526,0.4211880105877416,0.0217406552177027,605,7.852141614781385,0.0074184127170645,31.15313778044263,0.8788867190136577,0.9235552384303424,0.0544459565306164,221,7.857184741564464,0.0037983559036849,24.960597288861337,0.4410997826315876,0.5860384411633852,0.021337509658765,657,7.856137241158775,0.0033809453279704,26.206577602946258,0.3942339892747462,0.6475663536462848,0.0201247438720176,878,7.852141614781385,0.0074184127170645,30.77726219969408,0.8788867190136577,0.901403527198677,0.0537348589157006,221,7.857184741564464,0.0037983559036849,27.24867556696696,0.4410997826315876,0.6984043788439918,0.0234219683874998,657,7.856137241158775,0.0033809453279704,27.958650655042405,0.3942339892747462,0.737048510884948,0.0215630912849361,878,7.865176914868352,0.0092186830725164,0.013589812789089615,25.00743431644593,0.8450435568687951,1.2832546356184722,169,7.860218655930415,0.004300719563229999,0.007898538968666846,14.944658835418682,1.0482951306558874,1.225774188564878,436,7.864481763030763,0.0018249828192019998,0.005814233163633343,18.04230713264038,0.9701875419801489,1.1058752608291103,605,7.85621243869959,0.0020480301546238,0.007695925854304515,29.255267935662705,0.7937295605043957,1.1842501763044382,221,7.85827879864462,0.0009816023073217,0.0039231429569666736,25.890713933045266,0.766121184469462,0.8840309313200105,657,7.858180740427671,0.0021434110952354133,0.004003124084250093,26.558477672760883,0.8028322119018656,0.8944048293511853,878,0.5775136555527188,0.06196389683579497,0.20861918935856502,0.03443194679112474,0.3010948165519166,0.03712974098563663,0.8068570913663453,0.06686944472711392,0.6289413562630252,0.04332418511521498,0.6619520235202766,0.0450004376742701
9,[7.9 8. ],7.95,7.946440300577421,0.0077999091004048,26.52201619509668,0.6916705848031789,0.5387331132892919,0.0297185417940615,286,7.948491874882258,0.005011313703528,22.878199724742533,0.4588640554722404,0.398981462782187,0.0166536073642841,762,7.947892449377755,0.004216125449439,23.9917960237846,0.3823710016215655,0.4393736121510104,0.0146402423396729,1048,7.946440300577421,0.0077999091004048,26.04468375461885,0.6916705848031789,0.51951581802192,0.0291284537180493,286,7.948491874882258,0.005011313703528,24.45556638618584,0.4588640554722404,0.4558946283521792,0.0178985811292552,762,7.947892449377755,0.004216125449439,24.941220708962,0.3823710016215655,0.4748362437053806,0.0152716463129032,1048,7.946593834709005,0.0071719316703916,37.33320972125512,0.8474881726440949,1.0670818285710373,0.0515522007682062,228,7.946908593512221,0.0033241074649119,26.553824398954443,0.3911887839456494,0.5394441197754016,0.0164216399721235,835,7.946852933509079,0.003015913031318,28.447111966960023,0.3551770855791897,0.6191905646234422,0.0160486004152048,1063,7.946593834709005,0.0071719316703916,38.12707580217808,0.8474881726440949,1.1129459158238488,0.0527804598622885,228,7.946908593512221,0.0033241074649119,28.64514946464512,0.3911887839456494,0.6277612304819006,0.0178064137320771,835,7.946852933509079,0.003015913031318,30.310551778305445,0.3551770855791897,0.7029681530429459,0.0171827142073989,1063,7.947635991035009,0.0024952525783472,0.008189314220636913,25.07200102389153,0.26781732404255365,0.7417103996434765,286,7.949864319831112,0.0015420264370824,0.0052431965982431515,23.39585960094704,0.49055466881359067,0.6717143027353542,762,7.949215160187351,0.0003912185255217,0.004234237326853395,23.927237951365186,0.3033941295224236,0.4881143111093429,1048,7.9434574405423515,0.0023549990731969,0.007548683628257598,38.346996838209556,0.3550984566045692,0.9188749189386847,228,7.944501097785742,0.00038575978584099997,0.0033464161502501618,28.81377367008673,0.19064928201360243,0.43517331422914485,835,7.9430057235190805,0.0003282035231278,0.003033718669400185,30.34717321214932,0.08747696181266919,0.3657908978754149,1063,0.48011237678184426,0.029814311999272532,0.4159245852537217,0.0244052400991805,0.4356832624364888,0.01827631477610613,1.133982033688654,0.05780914000703783,0.6387046563235352,0.019910495620216302,0.7109378926808858,0.017843651072762545
