radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
3.5495846568901757e-05,6.640379075797227,0.000345256323735354,40.3241737497186,0.000316283846150304,75.46783209107822
8.33258453758973e-05,2.806810483434276,-0.00016067887406097728,29.41181020230195,4.361544631396267e-05,48.39000982665444
3.842622429230634e-05,1.6325956232328664,-7.193599473572128e-05,14.891596539573406,2.600624146036762e-05,25.89662129511678
-7.503794356137489e-05,1.8170724405722183,3.608201822438706e-05,7.537755225255083,0.00013302767424437992,10.37730716096478
6.893854429855864e-05,0.1181400910598569,0.00015449220517172596,0.38073502305559614,0.0001528343447713392,0.7566473145370196
-1.9218659369912502e-05,-0.6266283402373247,-0.00012685237285981268,-2.34748447751997,-0.00018417340567521492,-3.2460146078838363
-4.675423422023997e-05,-0.34560654760224807,-6.993394520600493e-07,-3.639547618898966,-0.00013772945140540574,-5.686072712447594
3.0056785907020545e-05,-0.13724421845518542,0.00024567446380480487,-2.68218789402367,4.27080267395713e-05,-6.29609937782916
7.401836716764212e-05,-0.17474405444808383,0.0001954942694746449,-1.104971545531459,0.00017668404206558352,-4.654968847826263
2.9823240782180654e-05,-0.016279592775296337,-1.891214186542506e-05,-0.3910229758053063,3.734661539865278e-05,-2.3298268239433106
-7.163409299112272e-05,0.0007620424369729761,-9.485607551727726e-05,-0.028977858382777555,-0.00013012823744064372,-1.3955666934638984
-1.7615500012970603e-05,-0.0537141893196198,3.693186631410772e-07,-0.6316871127626991,-5.462390255581845e-05,-1.2899791881378553
-0.0002534519304379611,0.075608740897672,-0.00015364936699961002,-0.2911859008709241,-0.0004788677612708493,-1.0370769376372575
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
