radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
0.0002130397517380424,2.176684575055191,0.00040464326581557495,38.82002198225483,0.0004697204767023771,66.50404156730174
-0.00010258983623386009,2.8709215447455705,-4.935092765854122e-05,25.284456734049172,-0.00035130899296516045,54.11602074127619
-1.0100338990865626e-05,1.9927952191801168,3.475270238178542e-05,13.344716723281124,3.5984693832844666e-05,24.980838726990108
-6.671204492871528e-05,1.6130764990141415,4.903305334415416e-05,7.648070605820642,8.240348880009067e-05,10.593920063938903
5.638050857145055e-05,0.11101054860070647,0.00013709322578249646,0.6531894826217801,0.00017772253268433236,0.654255280892361
-2.0318726076700572e-05,-0.548387621676806,-0.00017906623266590767,-2.087239194740828,-0.00019233533736996017,-3.105694454039039
-6.463814568667681e-06,-0.33976744510218637,-5.669214988898025e-06,-3.459111437644129,-0.00019966152088506106,-5.594660069866215
-3.938252788254423e-05,-0.09054453833192966,-4.542487906889284e-05,-2.3112616315444914,4.65618890766184e-05,-6.44877031667165
3.59209946690503e-05,-0.021882330279733964,0.00014487546517081076,-0.8394491752755613,0.00020348070601657053,-4.633900268177502
8.228462130024233e-06,0.039800720905176945,-3.397626291506625e-05,-0.32939302927226954,8.622989313007354e-05,-2.053546864374228
-0.00011003735194932418,0.0003997808739750752,-2.8005857871805928e-05,-0.2558546309995364,-0.00014272307626310432,-1.1321755476269324
-6.338862443552515e-05,-0.034933365132649996,5.6480469707992365e-06,-0.5560071507745521,7.515412473693348e-05,-1.335663174530458
-0.00015411049203848531,-0.08730083840295055,-0.00035838017805426767,-0.46021560736684375,-0.0006028983290571541,-0.7454813285890873
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
