logg_bin_id,Bin_range,Bin_center,mean_loggs_SDSSV_LSR,e_mean_loggs_SDSSV_LSR,mean_RVs_SDSSV_LSR,e_mean_RVs_SDSSV_LSR,mass_SDSSV_LSR,e_mass_SDSSV_LSR,num_obs_per_bin_SDSSV_LSR,mean_loggs_eSDSS_LSR,e_mean_loggs_eSDSS_LSR,mean_RVs_eSDSS_LSR,e_mean_RVs_eSDSS_LSR,mass_eSDSS_LSR,e_mass_eSDSS_LSR,num_obs_per_bin_eSDSS_LSR,mean_loggs_All_LSR,e_mean_loggs_All_LSR,mean_RVs_All_LSR,e_mean_RVs_All_LSR,mass_All_LSR,e_mass_All_LSR,num_obs_per_bin_All_LSR,mean_loggs_SDSSV_asym,e_mean_loggs_SDSSV_asym,mean_RVs_SDSSV_asym,e_mean_RVs_SDSSV_asym,mass_SDSSV_asym,e_mass_SDSSV_asym,num_obs_per_bin_SDSSV_asym,mean_loggs_eSDSS_asym,e_mean_loggs_eSDSS_asym,mean_RVs_eSDSS_asym,e_mean_RVs_eSDSS_asym,mass_eSDSS_asym,e_mass_eSDSS_asym,num_obs_per_bin_eSDSS_asym,mean_loggs_All_asym,e_mean_loggs_All_asym,mean_RVs_All_asym,e_mean_RVs_All_asym,mass_All_asym,e_mass_All_asym,num_obs_per_bin_All_asym,mean_loggs_SDSSV_debias,e_mean_loggs_SDSSV_debias_sys,e_mean_loggs_SDSSV_debias,mean_RVs_SDSSV_debias,e_mean_RVs_SDSSV_debias_sys,e_mean_RVs_SDSSV_debias,num_obs_per_bin_SDSSV_debias,mean_loggs_eSDSS_debias,e_mean_loggs_eSDSS_debias_sys,e_mean_loggs_eSDSS_debias,mean_RVs_eSDSS_debias,e_mean_RVs_eSDSS_debias_sys,e_mean_RVs_eSDSS_debias,num_obs_per_bin_eSDSS_debias,mean_loggs_All_debias,e_mean_loggs_All_debias_sys,e_mean_loggs_All_debias,mean_RVs_All_debias,e_mean_RVs_All_debias_sys,e_mean_RVs_All_debias,num_obs_per_bin_All_debias,mass_SDSSV_debias,e_mass_SDSSV_debias,mass_eSDSS_debias,e_mass_eSDSS_debias,mass_All_debias,e_mass_All_debias
0,[7.  7.1],7.05,7.0468898211001925,0.0721888154753855,,16.32787362409001,8.330503147648168,,2,7.047313752377547,0.0212220474132848,33.693001285920886,4.447586636101147,6.892337630106941,1.8505291993594528,20,7.047280029019837,0.0203604602207938,28.808417716930844,4.291235387708358,5.039177790565402,1.5197233556525644,22,7.0468898211001925,0.0721888154753855,,16.32787362409001,11.54333622770823,,2,7.047313752377547,0.0212220474132848,34.48265823715473,4.447586636101147,7.21919249803148,1.895386662420468,20,7.047280029019837,0.0203604602207938,29.090513519262416,4.291235387708358,5.138349555180606,1.5349695575827846,22,7.030794594493652,0.0056272605050270005,0.07240781132261002,,1.568399254135059,16.40302817484094,2,7.034519318230645,0.0145758381625374,0.02574549192678574,33.32317651756285,1.1824586621784354,4.602090326513196,20,7.038337906139821,0.0054296257288504,0.02107199980917618,27.78748474398023,1.2302613150824633,4.464106187817325,22,,,6.943434901846414,1.961517190735677,4.785876280259994,1.555152439336728
1,[7.1 7.2],7.15,7.143679214250122,0.0393245945656489,0.4179710084027501,6.232006325527259,0.0008495990200053,0.0253353977632063,9,7.159882565164785,0.0266604218652922,31.143383366700377,5.77101031487208,4.544121318372974,1.707039334077425,24,7.154780235936658,0.0220671412043135,16.95900013375877,4.234325633609777,1.3633932839692515,0.6843399186654492,33,7.143679214250122,0.0393245945656489,7.222373470976157,6.232006325527259,0.2536772780915031,0.4383858119643731,9,7.159882565164785,0.0266604218652922,30.549907395630335,5.77101031487208,4.372583686561277,1.673665354397362,24,7.154780235936658,0.0220671412043135,19.780753927218615,4.234325633609777,1.854839533927985,0.7996779072326331,33,7.144011350455426,0.0010382082476381,0.03933829704140899,6.216295427410836,1.1424328401924255,6.335854767571767,9,7.1592992581329415,0.0025217884105303004,0.026779423272782318,29.73992075062474,1.1896728312156828,5.892357889647631,24,7.153536645210635,0.0007243841932132004,0.022079027455721136,18.891253910016285,1.3148884251641988,4.433784516874453,33,0.18778151587141625,0.3831640337839976,4.149361325489657,1.664010326253026,1.6966248525299243,0.8010543147471255
2,[7.2 7.3],7.25,7.23638732937952,0.0566402079562939,57.861059074769976,10.425573912431728,13.151834250093676,5.040304042631056,6,7.249186339504017,0.019010426354826,15.79761528061379,2.284407049753519,0.9519138069596248,0.2784376198744809,24,7.247890498976013,0.0180223918141436,17.72463312951366,2.2314667867551226,1.201890519958713,0.3067098033880051,30,7.23638732937952,0.0566402079562939,68.50931491424146,10.425573912431728,18.43795789907532,6.105192177838568,6,7.249186339504017,0.019010426354826,18.276833032533276,2.284407049753519,1.2741379412431306,0.3233532758657452,24,7.247890498976013,0.0180223918141436,20.57809228401756,2.2314667867551226,1.620020913768377,0.3577207128105812,30,7.233718240381552,0.0060104384692997,0.05695821738718178,67.52583545467506,1.0607513795640937,10.479398116916073,6,7.249292108859028,0.0039176321214949,0.019409898290089815,17.435682012459576,1.1091036888586459,2.5394146100240174,24,7.2464379183740615,0.0066210718997154,0.01920013541107747,19.638380822316137,1.2074705177937606,2.5372089136948035,30,18.022813596830925,6.07284682579277,1.1592755328735853,0.34163629515495514,1.4803838401455998,0.38807917469420655
3,[7.3 7.4],7.35,7.367076827110317,0.025022983977452,8.900725170545625,3.0117361288555182,0.2303429130401083,0.1564461062868305,18,7.365092916216805,0.0151252128159352,20.339328980183065,2.1357549064011674,1.20831794314511,0.257227317856379,39,7.365623799149907,0.0129442650976096,16.51182057138439,1.742161798981555,0.7953659985360294,0.1695039983738487,57,7.367076827110317,0.025022983977452,6.670218875097249,3.0117361288555182,0.1293612614693016,0.1170558903882364,18,7.365092916216805,0.0151252128159352,22.065858900851765,2.1357549064011674,1.4221639197457605,0.2797225339540481,39,7.365623799149907,0.0129442650976096,16.91427373905389,1.742161798981555,0.8346104338246434,0.1737191951714905,57,7.367157010335324,0.0041973359317236,0.025372570939097946,5.6720796900111,1.7215759353290228,3.469060133661223,18,7.3661296434468095,0.0011519538752029425,0.015169016463104175,21.21551102039153,1.3357967569317635,2.519087532430359,39,7.364855968487369,0.001248350583105927,0.013004321516155118,15.898087571774521,1.432780347352594,2.255656724235864,57,0.09352517649267836,0.11453094026577551,1.3115300627266935,0.3148077076569739,0.7386431937503296,0.2107644658360246
4,[7.4 7.5],7.45,7.454544949642021,0.02083094316391,24.362838063023087,2.659773968844389,1.4109502682788952,0.3154222538475104,32,7.448467758395992,0.0135740084506512,15.718216287869687,1.4714338416687531,0.595579391521033,0.11305138904309,57,7.450279110375571,0.0113725775559573,17.743931067005526,1.287540448202409,0.7558253815190513,0.1114602168036613,89,7.454544949642021,0.02083094316391,23.516427040943142,2.659773968844389,1.3146151277096747,0.3039850289195776,32,7.448467758395992,0.0135740084506512,17.152955731585664,1.4714338416687531,0.7092691562704857,0.123689424267816,57,7.450279110375571,0.0113725775559573,18.6441230970594,1.287540448202409,0.8344603622563729,0.1173068032808141,89,7.455422659640833,0.0016868435096277,0.020899129984858746,22.113426553823004,2.7617268551550023,3.8342577883896345,32,7.446464056856082,0.0050440370889975,0.014480884488646838,15.821321761666052,2.556497142130306,2.949711034682633,57,7.449002193749549,0.005018469291058101,0.012430629682021618,17.26649296523955,2.5142864231044353,2.8247825798040735,89,1.1600863745813585,0.40615081667641967,0.6062089837804052,0.22694391312075402,0.7178058234694499,0.23576168582780616
5,[7.5 7.6],7.55,7.559878827535028,0.0191333125126579,23.298855060317237,2.467300745114486,1.012491138570792,0.2190316550667772,51,7.549569570598642,0.011133198991682,13.705436104362915,1.3875426061605187,0.35877076529405,0.0732240164397757,93,7.552177183203457,0.0096227237700437,16.0104799533667,1.2094139678565792,0.4866675823215806,0.0743111879489283,144,7.559878827535028,0.0191333125126579,26.626486739740056,2.467300745114486,1.322360308342027,0.2518982186696789,51,7.549569570598642,0.011133198991682,17.09785392192874,1.3875426061605187,0.558360301485665,0.0917486659277496,93,7.552177183203457,0.0096227237700437,19.38733138214945,1.2094139678565792,0.7136081200087274,0.0904252331440613,144,7.557495182411623,0.0021730795647592,0.019256321624386247,23.87396211272121,3.7906136938275097,4.522866916312609,51,7.543971929260906,0.0010690603869357002,0.0111844092333616,14.752203794634458,3.7623493704012905,4.010055768797949,93,7.54860412352274,0.0015249482052422,0.009742806566038117,17.007696684442607,3.4644542302646713,3.669485694105561,144,1.0689434175948684,0.40778150191949375,0.4210588271940441,0.22916748569851123,0.5537169010144559,0.23925641686647112
6,[7.6 7.7],7.65,7.659978615715883,0.0123747645599941,24.227076292176083,1.5156314546108405,0.8694093314562127,0.1115646340405717,95,7.663850728227435,0.0073833322718357,19.320173977217895,0.9199615477617302,0.5479894994606896,0.0530118561082135,207,7.662834188819007,0.0063405228309223,20.64128016045383,0.7864276352213151,0.6269601926798882,0.0486430298574209,302,7.659978615715883,0.0123747645599941,23.175494925825152,1.5156314546108405,0.7955735178648362,0.1064984694285422,95,7.663850728227435,0.0073833322718357,21.26741791071105,0.9199615477617302,0.6640177690078075,0.0585453079356319,207,7.662834188819007,0.0063405228309223,21.78113760206771,0.7864276352213151,0.6981163793201465,0.0514322429187901,302,7.662186825824363,0.0013514745761576002,0.012448344526292896,19.44719976193242,3.0516919662764543,3.4073395139378206,95,7.660944608463535,0.0010668637792479,0.0074600129865705755,18.050758549976393,3.208608186376221,3.337887916488608,207,7.663445620141706,0.0006663280410182002,0.006375439030191889,18.58374868523878,3.094531557750898,3.19289742825478,302,0.5573502802691475,0.19595872419589672,0.4815564505669074,0.17828771802421384,0.5074834999020009,0.1745418283964079
7,[7.7 7.8],7.75,7.7612434146312115,0.008245619590261,25.588083148003356,0.9493798976377148,0.7681269292204352,0.0588348959122187,211,7.756602103932075,0.0048197758287062,22.59822013499809,0.5532440854157946,0.6055461746328965,0.0304017328665799,493,7.757784061703642,0.0041610597703689,23.35615737159233,0.4780034248572212,0.6450889801146135,0.0271183163919705,704,7.7612434146312115,0.008245619590261,25.629331814021377,0.9493798976377148,0.7706054071018898,0.0589355806122102,211,7.756602103932075,0.0048197758287062,25.208285916615623,0.5532440854157946,0.7535037659275997,0.0341149403209863,493,7.757784061703642,0.0041610597703689,25.315022032140295,0.4780034248572212,0.7578329022266079,0.0295258339480877,704,7.767904562168111,0.0006894327279445001,0.008274391815333439,22.154898903525215,1.8571009872995177,2.0857004260121927,211,7.75831236620282,0.0023189230881062,0.005348611345716992,22.098381391253433,2.0323913318719957,2.106346017138681,493,7.758943335833291,0.0026620333158842,0.004939720618360912,22.057737527174336,2.1307130858989005,2.1836724865684527,704,0.5670689684091182,0.10731494569147056,0.5767790299321227,0.11018262565852825,0.5738250357683351,0.11380240675479458
8,[7.8 7.9],7.85,7.855891313773028,0.005512803642407,28.712579341278175,0.6080674492311806,0.7777750400367379,0.0343906420782278,464,7.857838109080823,0.0031647661236671,22.27355197697007,0.3486719973391199,0.4659526108312452,0.0149780647907623,1192,7.857355550961383,0.0027446513991989,23.866830021086773,0.3024735517240144,0.5355929210462644,0.013991165939346,1656,7.855891313773028,0.005512803642407,29.206741686701378,0.6080674492311806,0.8047774605930657,0.0350325383685482,464,7.857838109080823,0.0031647661236671,24.30701800923229,0.3486719973391199,0.5549146052484818,0.0164254823662858,1192,7.857355550961383,0.0027446513991989,25.519409526749797,0.3024735517240144,0.6123314852729715,0.0150225326825313,1656,7.858181120262293,0.0030756769743067996,0.006312748438676843,26.858389352443837,0.9534094075840649,1.1308118858962846,464,7.860594636832034,0.0009617307953693002,0.0033076684749642833,22.214222629490394,1.0524442626936548,1.1086979245065998,1192,7.859056929666393,0.0029642933074348,0.004039820059808014,23.30479261590543,1.1526484480583647,1.1916747435034012,1656,0.6769860339256533,0.05784903687345486,0.4605412148991124,0.04610426647008128,0.5086680437078714,0.052235534365720045
9,[7.9 8. ],7.95,7.950719524040843,0.0044527765614215,30.036716027912014,0.462278939841219,0.6842050453803276,0.0221980749157574,729,7.949154347109817,0.0025399037531238,24.68538993617887,0.2758920360561852,0.4637955054033548,0.0107160294386393,1891,7.949538585003347,0.0022062223516712,26.09083553316145,0.2369083784484796,0.5176524673910945,0.0097615880752812,2620,7.950719524040843,0.0044527765614215,30.10246430149429,0.462278939841219,0.6872036778079658,0.0222515330511433,729,7.949154347109817,0.0025399037531238,26.46933134675253,0.2758920360561852,0.5332520000789511,0.0115454386191665,1891,7.949538585003347,0.0022062223516712,27.42351926708544,0.2369083784484796,0.5718849773567524,0.010299126928867,2620,7.949965411851699,0.0012108286171735,0.004614469096885466,29.62048378200482,0.3310148303414984,0.5685706958037253,729,7.94944771788237,0.00025334341214291014,0.0025525073867882493,26.15524176971516,0.1461616754090152,0.3122173136096038,1891,7.949475778550359,4.130782240611294e-05,0.002206609027717764,27.001356796371574,0.19875575248300942,0.3092400829843624,2620,0.6665301237749488,0.02655029445715057,0.520320166896998,0.012793098581862948,0.5544932909862261,0.01300967615408757
