radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
1.132117149109206e-05,0.1776850626711166,,,,
8.023023891873347e-05,-1.1761086500548856,2.145421274152119e-06,22.901180389636295,-7.440690910915856e-05,49.57687031927542
3.1518193984187565e-06,0.01259240495029701,-0.00013245460363734383,14.399504779527355,1.1058708358355901e-05,24.31246917736683
-1.490373166423628e-05,0.29533394067779994,0.00014311030515126895,5.30296409124373,0.00023634297880024274,7.035077485774586
-4.515664248649215e-06,0.011348902662717819,-4.115429442820215e-05,-0.4324891541417948,-6.710291299909243e-05,-0.7565961654968909
-2.963055432723266e-05,0.005893408278350165,-9.455781694462338e-05,-3.8355793114725536,-0.00012946123557281905,-5.7866779411812175
-2.732608305296494e-05,0.08491729052951236,0.0001437277938912962,-3.4018462962624447,0.0002160244412625495,-8.545738963909484
-3.6805969153112794e-06,-0.02233362454751564,-9.909614185183227e-05,-0.9361763306971547,2.5828397573850886e-05,-7.179433333223402
4.522451522367965e-07,-0.0017051539539369998,0.00017922081783915828,-1.715463728712999,-0.0002410209255631901,-4.868342486779161
-2.6616791718621358e-06,0.002684253828077132,-0.00012199197922938346,-0.8526130877596003,-0.0005371902895908928,-2.957273306033464
,,-0.00013722096398590192,-0.25022261930841694,0.0004658371305418449,-2.9918930671186414
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
