logg_bias_-1,vg_bias_-1,logg_bias_0,vg_bias_0,logg_bias_1,vg_bias_1
-0.006051976218157229,-0.73006572172297,-0.013648816362554328,-1.2069622899087342,-0.002372343573214586,-2.030845514370089
-0.0006960080630245002,-0.5982616375360728,-0.0069274914321910686,-1.0394741203739937,0.0024890683133707014,-1.6862375523562836
0.004383437477128993,-0.46165318453150483,0.004905212391467906,-0.8992224515957279,0.00013572365190483993,-1.5809382708755173
-0.0029848907967471305,-0.5147594758740475,-0.00013502865670123043,-0.9486080161002644,-0.003999421925973579,-1.8940132977258575
0.0006354777491308639,-0.4069666281316433,-0.003089328349429543,-1.2288352391174993,-0.004272302218754298,-3.0218646881208198
-0.002668998605328099,-0.7693001115800584,-0.006258474600975283,-2.379779159514218,-0.0035254841118161906,-4.43685668733629
0.00014577575081808902,-1.6419378921069914,-0.002705590166343086,-3.4043774030295175,0.00301937430287591,-4.815045858999984
0.00065645715251339,-2.1043510904792804,0.003215477000428457,-3.2931029241665684,0.004101858935110059,-4.185750548016227
0.0005572231562940289,-1.5944322579400776,0.0030281605100901388,-2.166603249015285,0.00347502876379302,-2.640792085227197
-0.00028902645126027693,-0.31950764227884676,-0.00046749008928603786,-0.37937083985349673,0.0002777609927591129,-0.4567553641617117
-0.004633395318279554,1.3399655200466078,-0.006157697376771409,1.788286194887469,-0.00627057684275556,2.1202038110557524
-0.0022371476837239612,3.143906902010386,-0.0034367063591407288,4.386335966179729,-0.005069639709846641,5.316293143922714
0.0031148305320893854,3.5303174193282487,0.0066529465700018164,6.526258538511485,0.00482399602693917,8.808802220809255
-0.0008512630660941767,2.329237032826775,0.002464250439288662,6.348644600977728,0.0013794164738847314,10.472789806263748
0.000185704290929678,2.652452816102908,0.00048301785535542763,6.469663759286,-0.0037443797565686054,11.18543318423987
-0.004197807817018173,3.4839314595660085,-0.001531514277266055,7.350936198017131,-0.003487903299898676,12.503748522687772
-0.0022701804158202776,4.607242271325518,0.002263422620817579,8.986235743923089,-0.004405999270176153,13.705742122942155
-0.00028302968733306955,4.081751347418233,0.004547947400583396,10.094808035994816,0.007038724166980259,16.31187899132607
0.012064270408091105,3.6107094693984436,0.012126103528771637,8.975983903617688,0.010015223894185965,16.551107379944995
0.008648309344559735,4.615806829074799,0.011254907760402943,7.3865510871603135,0.0038715436778122836,16.203641897567266
