radius_bias_-1,vg_bias_-1,radius_bias_0,vg_bias_0,radius_bias_1,vg_bias_1
,,,,,
,,,,,
0.00012694586950311951,1.2554024501971668,0.0003639853507110911,28.20615180944847,0.0003893334885527247,73.47520240430336
-1.3484292686510684e-05,0.7349108742693033,1.0360878331246333e-05,21.148929428033313,-1.9192286775212425e-05,48.98662389154489
-1.3730422456847274e-05,0.8323690652799485,4.610278778412191e-06,13.567440567321022,0.0001281584361778488,23.62372947565698
-1.898416665526738e-05,0.8287458387495619,7.008114470597425e-05,6.3256618754098,0.0001772038981016407,8.387372526706436
4.9921268714531175e-06,0.001193565255135809,2.6667501278032288e-05,-0.017624952052685217,4.3179055483419035e-05,-0.26483365738409503
3.5297653224481557e-06,-0.28474841263937023,-0.00017479884799249772,-2.6046164508080167,-0.00022696787860908285,-4.047072038504496
9.634341863986456e-06,-0.13807619713660912,6.603104099272422e-05,-3.4767878085688615,-4.1769849351180194e-05,-6.757975484975699
1.6892445092238362e-05,-0.04444484689803829,5.265549030034067e-05,-1.5964448006317884,0.00011854648334544068,-7.045910916720143
-1.678357399517716e-05,-0.04940213345606814,-1.102363123784908e-05,-0.7181729711122564,7.481172475129819e-05,-4.202068668462799
-5.329081140195008e-05,-0.00537031271352717,7.271756624393361e-05,-0.4487189191831469,-2.8958853198163964e-05,-2.091572346546844
-8.526556792738671e-07,0.01108428327426303,-6.678605711355964e-05,-0.3992535488747535,-9.816274957622634e-05,-1.2772074807802998
7.449272762183323e-05,-0.04138505493837119,9.595646351649723e-05,-0.39214636516528145,-5.395897755447118e-05,-0.9210112771511252
0.00010815968761931916,0.15365041419910952,-0.00030975183233237016,-0.09294526673045223,-0.0005138795912115295,-1.22121531096695
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
